thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,blank_cross.started,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,blank_cross.stopped,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,Alter,Geschlecht (optional),MRI,date,expName,psychopyVersion,frameRate,expStart,
17,0,17,,,,,,space,475.2156963000007,None,None,3,None,1.0748291000008976,0.7539449999994758,0,0,0,0,,,,,0,0,0,0,,,,,17,0,17,0,604.8127411000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seife,4.4429,604.7973715999997,604.7978639000003,604.7979611999999,604.8127411000005,609.2623179000002,609.2466057000001,609.2507308000004,609.2623179000002,609.2623179000002,609.2623179000002,609.2623179000002,611.2627801999997,611.2627801999997,611.2627801999997,611.2627801999997,611.2468666000004,3,None,1.0748291000008976,0.7539449999994758,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
18,0,18,,,,,,space,475.2156963000007,None,None,3,None,1.1166450999999142,0.669588499999918,0,0,0,0,,,,,0,0,0,0,,,,,18,0,18,0,611.2627801999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Langsam,2.9036,611.247359,611.2478650000003,611.2479693000005,611.2627801999997,614.1787782000001,614.1630445999999,614.1670068000003,614.1787782000001,614.1787782000001,614.1787782000001,614.1787782000001,616.1787052,616.1787052,616.1787052,616.1787052,616.1634402,3,None,1.1166450999999142,0.669588499999918,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
19,0,19,,,,,,space,475.2156963000007,None,None,3,None,0.9693143999993481,0.7469681000002311,0,0,0,0,,,,,0,0,0,0,,,,,19,0,19,0,616.1787052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kapitel,3.189,616.1639015000001,616.1643970000005,616.1644948000003,616.1787052,619.3784515999996,619.3628177999999,619.3670118,619.3784515999996,619.3784515999996,619.3784515999996,619.3784515999996,621.3784481000002,621.3784481000002,621.3784481000002,621.3784481000002,621.3632039000004,3,None,0.9693143999993481,0.7469681000002311,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
20,0,20,,,,,,space,475.2156963000007,None,None,2,None,0.8350940999998784,0.6256784000006519,0,0,0,0,,,,,0,0,0,0,,,,,20,0,20,0,621.3784481000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alligator,2.8901,621.3636956999999,621.3642102000003,621.3643118999998,621.3784481000002,624.2789669000003,624.2625215999997,624.2675927,624.2789669000003,624.2789669000003,624.2789669000003,624.2789669000003,626.2781445,626.2781445,626.2781445,626.2781445,626.2624935000003,2,None,0.8350940999998784,0.6256784000006519,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
21,0,21,,,,,,space,475.2156963000007,None,None,3,None,0.9031764999999723,0.651645500000086,0,0,0,0,,,,,0,0,0,0,,,,,21,0,21,0,626.2781445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zucker,4.3942,626.2629819000003,626.2636376999999,626.2637470999998,626.2781445,630.6776332,630.6619234,630.6670261999998,630.6776332,630.6776332,630.6776332,630.6776332,632.6779729999998,632.6779729999998,632.6779729999998,632.6779729999998,632.6620671999999,3,None,0.9031764999999723,0.651645500000086,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
22,0,22,,,,,,space,475.2156963000007,None,None,3,None,0.9654534999999669,0.6017284999998083,0,0,0,0,,,,,0,0,0,0,,,,,22,0,22,0,632.6779729999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuchen ,2.0589,632.6625547000003,632.6630532999998,632.6631557000001,632.6779729999998,634.7441728000003,634.7286530000001,634.7328974000002,634.7441728000003,634.7441728000003,634.7441728000003,634.7441728000003,636.7442075999998,636.7442075999998,636.7442075999998,636.7442075999998,636.7285284999998,3,None,0.9654534999999669,0.6017284999998083,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
23,0,23,,,,,,space,475.2156963000007,None,None,3,None,1.0520004999998491,0.6277323000003889,0,0,0,0,,,,,0,0,0,0,,,,,23,0,23,0,636.7442075999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hilfe,3.9589,636.7290235,636.7295323999997,636.7296388000004,636.7442075999998,640.7101866000003,640.6947172,640.6979987000004,640.7101866000003,640.7101866000003,640.7101866000003,640.7101866000003,642.7105080000001,642.7105080000001,642.7105080000001,642.7105080000001,642.6949762000004,3,None,1.0520004999998491,0.6277323000003889,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
24,0,24,,,,,,space,475.2156963000007,None,None,3,None,1.3548362000001362,0.5006628999999521,0,0,0,0,,,,,0,0,0,0,,,,,24,0,24,0,642.7105080000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schule,2.3006,642.6954698,642.6959739000004,642.6960767,642.7105080000001,645.0102415000001,644.9946197999998,644.9985256999998,645.0102415000001,645.0102415000001,645.0102415000001,645.0102415000001,647.0102305,647.0102305,647.0102305,647.0102305,646.9947146000004,3,None,1.3548362000001362,0.5006628999999521,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
25,0,25,,,,,,space,475.2156963000007,None,None,3,None,1.1662882999999056,0.4429715000005672,0,0,0,0,,,,,0,0,0,0,,,,,25,0,25,0,647.0102305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschichte,2.2639,646.9951456999997,646.9956101999996,646.9957013000003,647.0102305,649.2768772999998,649.2610155000002,649.2655760999996,649.2768772999998,649.2768772999998,649.2768772999998,649.2768772999998,651.2768910000004,651.2768910000004,651.2768910000004,651.2768910000004,651.2611464000001,3,None,1.1662882999999056,0.4429715000005672,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
26,0,26,,,,,,space,475.2156963000007,None,None,3,None,1.1287841999992452,0.733014400000684,0,0,0,0,,,,,0,0,0,0,,,,,26,0,26,0,651.2768910000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karneval,2.6446,651.2616369999996,651.2621473999998,651.2622578,651.2768910000004,653.9262230000004,653.9106007,653.9147724000004,653.9262230000004,653.9262230000004,653.9262230000004,653.9262230000004,655.9263209000001,655.9263209000001,655.9263209000001,655.9263209000001,655.9108727000003,3,None,1.1287841999992452,0.733014400000684,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
27,0,27,,,,,,space,475.2156963000007,None,None,3,None,1.2816149999998743,None,0,0,0,0,,,,,0,0,0,0,,,,,27,0,27,0,655.9263209000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Theater,2.4916,655.9113582,655.9120136000001,655.9121187000001,655.9263209000001,658.4265665000003,658.4107483999996,658.4148212999999,658.4265665000003,658.4265665000003,658.4265665000003,658.4265665000003,660.4262602999997,660.4262602999997,660.4262602999997,660.4262602999997,660.4105863000004,3,None,1.2816149999998743,None,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
28,0,28,,,,,,space,475.2156963000007,None,None,3,None,1.2989632999997411,0.5564352000001236,0,0,0,0,,,,,0,0,0,0,,,,,28,0,28,0,660.4262602999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tradition,2.1413,660.4110722000005,660.4116202000005,660.4117245999996,660.4262602999997,662.5759902,662.5603288000002,662.5644339999999,662.5759902,662.5759902,662.5759902,662.5759902,664.5767640000004,664.5767640000004,664.5767640000004,664.5767640000004,664.5604635999998,3,None,1.2989632999997411,0.5564352000001236,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
29,0,29,,,,,,space,475.2156963000007,None,None,3,None,1.3773290999997698,None,0,0,0,0,,,,,0,0,0,0,,,,,29,0,29,0,664.5767640000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trinken,2.0842,664.5607588000003,664.5613011000005,664.5613768000003,664.5767640000004,666.6757273000003,666.6601725,666.6643876999997,666.6757273000003,666.6757273000003,666.6757273000003,666.6757273000003,668.6757169000002,668.6757169000002,668.6757169000002,668.6757169000002,668.6598810000005,3,None,1.3773290999997698,None,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
30,0,30,,,,,,space,475.2156963000007,None,None,2,None,1.2011332000001858,0.509485799999311,0,0,0,0,,,,,0,0,0,0,,,,,30,0,30,0,668.6757169000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nase,3.6297,668.6602539000005,668.6607544999997,668.6608334000002,668.6757169000002,672.3088349,672.2930108,672.2959400999998,672.3088349,672.3088349,672.3088349,672.3088349,674.3087642,674.3087642,674.3087642,674.3087642,674.2931071000003,2,None,1.2011332000001858,0.509485799999311,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
31,0,31,,,,,,space,475.2156963000007,None,None,3,None,1.1044332999999824,0.5030649000000267,0,0,0,0,,,,,0,0,0,0,,,,,31,0,31,0,674.3087642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weiss,2.3362,674.2936007999997,674.2940987000002,674.2942058999997,674.3087642,676.6584685999997,676.6428777000001,676.6463388000002,676.6584685999997,676.6584685999997,676.6584685999997,676.6584685999997,678.6589959000003,678.6589959000003,678.6589959000003,678.6589959000003,678.6429448999997,3,None,1.1044332999999824,0.5030649000000267,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
32,0,32,,,,,,space,475.2156963000007,None,None,2,None,0.8316859999995359,0.6287075999998706,0,0,0,0,,,,,0,0,0,0,,,,,32,0,32,0,678.6589959000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand,2.83,678.6434356999998,678.6440082999998,678.6441126999998,678.6589959000003,681.4916601000004,681.4758093,681.4788301999997,681.4916601000004,681.4916601000004,681.4916601000004,681.4916601000004,683.4914979000005,683.4914979000005,683.4914979000005,683.4914979000005,683.4757820000004,2,None,0.8316859999995359,0.6287075999998706,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
33,0,33,,,,,,space,475.2156963000007,None,None,3,None,1.3349785000000338,0.5449282999998104,0,0,0,0,,,,,0,0,0,0,,,,,33,0,33,0,683.4914979000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klub,2.4137,683.4762797000003,683.4768004999996,683.4769060999997,683.4914979000005,685.9076684000001,685.8922890000003,685.8962548999998,685.9076684000001,685.9076684000001,685.9076684000001,685.9076684000001,687.9080479000004,687.9080479000004,687.9080479000004,687.9080479000004,687.8922529000001,3,None,1.3349785000000338,0.5449282999998104,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
34,0,34,,,,,,space,475.2156963000007,None,None,3,None,1.0491680000004635,0.5046059999995123,0,0,0,0,,,,,0,0,0,0,,,,,34,0,34,0,687.9080479000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keller,2.2129,687.8927438000001,687.8932438000002,687.8933453999998,687.9080479000004,690.1240971999996,690.1087324999999,690.1122422999997,690.1240971999996,690.1240971999996,690.1240971999996,690.1240971999996,692.1243049000004,692.1243049000004,692.1243049000004,692.1243049000004,692.1087671000005,3,None,1.0491680000004635,0.5046059999995123,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
35,0,35,,,,,,space,475.2156963000007,None,None,3,None,1.4987505999997666,None,0,0,0,0,,,,,0,0,0,0,,,,,35,0,35,0,692.1243049000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulkan,3.0547,692.1092755999998,692.1098815000005,692.1100487000003,692.1243049000004,695.1904901999997,695.1757325999997,695.1797423999997,695.1904901999997,695.1904901999997,695.1904901999997,695.1904901999997,697.1908580999998,697.1908580999998,697.1908580999998,697.1908580999998,697.1755155000001,3,None,1.4987505999997666,None,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
36,0,36,,,,,,space,475.2156963000007,None,None,3,None,0.88821949999965,0.6129996999998184,0,0,0,0,,,,,0,0,0,0,,,,,36,0,36,0,697.1908580999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlüssel,2.3916,697.1760371,697.1768533000004,697.1769666,697.1908580999998,699.5907053999999,699.5748788999999,699.5792706000002,699.5907053999999,699.5907053999999,699.5907053999999,699.5907053999999,701.5907463000003,701.5907463000003,701.5907463000003,701.5907463000003,701.5750017999999,3,None,0.88821949999965,0.6129996999998184,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
37,0,37,,,,,,space,475.2156963000007,None,None,3,None,1.0954659999997602,0.466755500000545,0,0,0,0,,,,,0,0,0,0,,,,,37,0,37,0,701.5907463000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geheimnis,3.6615,701.5754951999998,701.5759946999997,701.5761013000001,701.5907463000003,705.2568288000002,705.2409521999998,705.2445495000002,705.2568288000002,705.2568288000002,705.2568288000002,705.2568288000002,707.2569480000002,707.2569480000002,707.2569480000002,707.2569480000002,707.2412303000001,3,None,1.0954659999997602,0.466755500000545,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
38,0,38,,,,,,space,475.2156963000007,None,None,2,None,0.7956911000001128,0.650277300000198,0,0,0,0,,,,,0,0,0,0,,,,,38,0,38,0,707.2569480000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eltern,2.9061,707.2417186000002,707.2423558,707.2424639000001,707.2569480000002,710.1735516999997,710.1576808999998,710.1618988,710.1735516999997,710.1735516999997,710.1735516999997,710.1735516999997,712.1731480999997,712.1731480999997,712.1731480999997,712.1731480999997,712.1576120999998,2,None,0.7956911000001128,0.650277300000198,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
39,0,39,,,,,,space,475.2156963000007,None,None,3,None,0.7897081000000981,0.48252769999999146,0,0,0,0,,,,,0,0,0,0,,,,,39,0,39,0,712.1731480999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Büro,2.7584,712.1581253000004,712.1588822000003,712.1589858999996,712.1731480999997,714.9396500000003,714.9238455000004,714.9268349000004,714.9396500000003,714.9396500000003,714.9396500000003,714.9396500000003,716.9397029000002,716.9397029000002,716.9397029000002,716.9397029000002,716.9240288999999,3,None,0.7897081000000981,0.48252769999999146,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
40,0,40,,,,,,space,475.2156963000007,None,None,3,None,0.8988885999997365,0.34441100000003644,0,0,0,0,,,,,0,0,0,0,,,,,40,0,40,0,716.9397029000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mappe,3.2825,716.9245234,716.9250330000004,716.9251357000003,716.9397029000002,720.2227657000003,720.2070983000003,720.2119260999998,720.2227657000003,720.2227657000003,720.2227657000003,720.2227657000003,722.2228256999997,722.2228256999997,722.2228256999997,722.2228256999997,722.2073769999997,3,None,0.8988885999997365,0.34441100000003644,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
41,0,41,,,,,,space,475.2156963000007,None,None,3,None,1.220185400000446,0.5549443999998402,0,0,0,0,,,,,0,0,0,0,,,,,41,0,41,0,722.2228256999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haar,4.4767,722.2078948999997,722.2086793999997,722.2087924999996,722.2228256999997,726.7058302000005,726.6900457000002,726.6936019000004,726.7058302000005,726.7058302000005,726.7058302000005,726.7058302000005,728.7056118999999,728.7056118999999,728.7056118999999,728.7056118999999,728.6904137000001,3,None,1.220185400000446,0.5549443999998402,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
42,0,42,,,,,,space,475.2156963000007,None,None,3,None,1.2332905000002938,0.5443408000001,0,0,0,0,,,,,0,0,0,0,,,,,42,0,42,0,728.7056118999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wüste,2.1186,728.6909031000005,728.6914082000003,728.6915142999997,728.7056118999999,730.8387076999998,730.8229824999999,730.8268280000002,730.8387076999998,730.8387076999998,730.8387076999998,730.8387076999998,732.8389058000002,732.8389058000002,732.8389058000002,732.8389058000002,732.8229843999998,3,None,1.2332905000002938,0.5443408000001,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
43,0,43,,,,,,space,475.2156963000007,None,None,3,None,1.2471040999998877,0.5221744999998919,0,0,0,0,,,,,0,0,0,0,,,,,43,0,43,0,732.8389058000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kante,2.2074,732.8234789999997,732.8239905,732.8240941000004,732.8389058000002,735.0551676000005,735.0397683000001,735.0440670999997,735.0551676000005,735.0551676000005,735.0551676000005,735.0551676000005,737.0554291999997,737.0554291999997,737.0554291999997,737.0554291999997,737.0394182,3,None,1.2471040999998877,0.5221744999998919,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
44,0,44,,,,,,space,475.2156963000007,None,None,3,None,1.3561417000000802,None,0,0,0,0,,,,,0,0,0,0,,,,,44,0,44,0,737.0554291999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minze,2.8516,737.0399397000001,737.0405621999998,737.0406616999999,737.0554291999997,739.9217104999998,739.9063335999999,739.9107862999999,739.9217104999998,739.9217104999998,739.9217104999998,739.9217104999998,741.9218824,741.9218824,741.9218824,741.9218824,741.9060345999997,3,None,1.3561417000000802,None,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
45,0,45,,,,,,space,475.2156963000007,None,None,3,None,0.80186330000015,0.6135512999999264,0,0,0,0,,,,,0,0,0,0,,,,,45,0,45,0,741.9218824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabel,4.0852,741.9065251000002,741.9070690999997,741.9071790999997,741.9218824,746.0209099000003,746.0051903000003,746.0082190000003,746.0209099000003,746.0209099000003,746.0209099000003,746.0209099000003,748.0211686000002,748.0211686000002,748.0211686000002,748.0211686000002,748.0056370000002,3,None,0.80186330000015,0.6135512999999264,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
46,0,46,,,,,,space,475.2156963000007,None,None,3,None,0.9284601999997903,0.6154538999999204,0,0,0,0,,,,,0,0,0,0,,,,,46,0,46,0,748.0211686000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salz,2.1961,748.0061409999998,748.0066384000002,748.0067420000005,748.0211686000002,750.2209289000002,750.2054316000003,750.2090045000004,750.2209289000002,750.2209289000002,750.2209289000002,750.2209289000002,752.2209598,752.2209598,752.2209598,752.2209598,752.2054516999997,3,None,0.9284601999997903,0.6154538999999204,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
47,0,47,,,,,,space,475.2156963000007,None,None,3,None,1.029003300000113,0.5484308999994028,0,0,0,0,,,,,0,0,0,0,,,,,47,0,47,0,752.2209598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decke,2.5169,752.2059424999998,752.2065008,752.2066058999999,752.2209598,754.7372519,754.7218963000005,754.7268835000004,754.7372519,754.7372519,754.7372519,754.7372519,756.7372316000001,756.7372316000001,756.7372316000001,756.7372316000001,756.7217882000004,3,None,1.029003300000113,0.5484308999994028,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
48,0,48,,,,,,space,475.2156963000007,None,None,3,None,0.7987757999999303,0.4735584000000017,0,0,0,0,,,,,0,0,0,0,,,,,48,0,48,0,756.7372316000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beutel,4.7208,756.7222778000005,756.7227814999997,756.7228869,756.7372316000001,761.4700611999997,761.4547445999997,761.4584218999998,761.4700611999997,761.4700611999997,761.4700611999997,761.4700611999997,763.4702405999997,763.4702405999997,763.4702405999997,763.4702405999997,763.4546419999997,3,None,0.7987757999999303,0.4735584000000017,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
49,0,49,,,,,,space,475.2156963000007,None,None,3,None,1.2396303000004991,0.6584212999996453,0,0,0,0,,,,,0,0,0,0,,,,,49,0,49,0,763.4702405999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vampir,4.5959,763.4551262000004,763.4558361999998,763.4559429000001,763.4702405999997,768.0700433000002,768.0547256,768.0587132999999,768.0700433000002,768.0700433000002,768.0700433000002,768.0700433000002,770.0701227,770.0701227,770.0701227,770.0701227,770.0543674,3,None,1.2396303000004991,0.6584212999996453,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
50,0,50,,,,,,space,475.2156963000007,None,None,3,None,0.8316985000001296,0.6672252999996999,0,0,0,0,,,,,0,0,0,0,,,,,50,0,50,0,770.0701227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiefel,2.3419,770.0548577,770.0554966,770.0555974999997,770.0701227,772.4197026000002,772.4042066000002,772.4076286999998,772.4197026000002,772.4197026000002,772.4197026000002,772.4197026000002,774.4197578000003,774.4197578000003,774.4197578000003,774.4197578000003,774.4042255000004,3,None,0.8316985000001296,0.6672252999996999,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
51,0,51,,,,,,space,475.2156963000007,None,None,3,None,0.9322049999991577,0.6682005000002391,0,0,0,0,,,,,0,0,0,0,,,,,51,0,51,0,774.4197578000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ringe,2.1697,774.4047151000004,774.4052210999998,774.4053247000002,774.4197578000003,776.6026904,776.5870561000002,776.5908354000003,776.6026904,776.6026904,776.6026904,776.6026904,778.6029349999999,778.6029349999999,778.6029349999999,778.6029349999999,778.5871170999999,3,None,0.9322049999991577,0.6682005000002391,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
