thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
25,0,25,,,,,,space,2.5909727999996903,None,None,2,None,1.160598299999947,0.23748330000034912,0,0,0,0,,,,,1,0,1,0,,,,,25,0,25,0,758.4286916000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feuer,2.3229,758.4133829000002,758.4139425000003,758.4140573000004,758.4286916000001,760.7612594000002,760.7457376000002,760.7491653999996,760.7612594000002,760.7612594000002,760.7612594000002,760.7612594000002,762.7616029000001,762.7616029000001,762.7616029000001,762.7616029000001,762.7459335000003,2,None,1.160598299999947,0.23748330000034912,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
26,0,26,,,,,,space,2.5909727999996903,None,None,3,None,0.7347127000002729,0.2495186999994985,0,0,0,0,,,,,1,0,1,0,,,,,26,0,26,0,762.7616029000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nummer,3.0547,762.7464356,762.7469288000002,762.7470351000002,762.7616029000001,765.8278104000001,765.8121368000002,765.8158945000005,765.8278104000001,765.8278104000001,765.8278104000001,765.8278104000001,767.8282774999998,767.8282774999998,767.8282774999998,767.8282774999998,767.8120951999999,3,None,0.7347127000002729,0.2495186999994985,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
27,0,27,,,,,,space,2.5909727999996903,None,None,2,None,0.860265100000106,0.18853930000022956,0,0,0,0,,,,,1,0,1,0,,,,,27,0,27,0,767.8282774999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spinne,2.7992,767.8125974000004,767.8130994000003,767.8132036999996,767.8282774999998,770.6277210999997,770.6118032000004,770.6156695999998,770.6277210999997,770.6277210999997,770.6277210999997,770.6277210999997,772.6276571999997,772.6276571999997,772.6276571999997,772.6276571999997,772.6122268999998,2,None,0.860265100000106,0.18853930000022956,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
28,0,28,,,,,,space,2.5909727999996903,None,None,None,None,,,0,0,0,0,,,,,1,0,1,0,,,,,28,0,28,0,772.6276571999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finger,2.5377,772.6127256,772.6132364000005,772.613343,772.6276571999997,775.1774667999998,775.1618282999998,775.1660554,775.1774667999998,775.1774667999998,775.1774667999998,775.1774667999998,777.1773816000004,777.1773816000004,777.1773816000004,777.1773816000004,777.1618077000003,None,None,,,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
29,0,29,,,,,,space,2.5909727999996903,None,None,3,None,0.730134999999791,0.2497403999996095,0,0,0,0,,,,,1,0,1,0,,,,,29,0,29,0,777.1773816000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fahrrad,2.9832,777.1622774999996,777.1628160999999,777.1629229999999,777.1773816000004,780.1601312000003,780.1447286000002,780.1484570000002,780.1601312000003,780.1601312000003,780.1601312000003,780.1601312000003,782.1603354999997,782.1603354999997,782.1603354999997,782.1603354999997,782.1446643999998,3,None,0.730134999999791,0.2497403999996095,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
30,0,30,,,,,,space,2.5909727999996903,None,None,3,None,0.8735424000005878,0.2602633999995305,0,0,0,0,,,,,1,0,1,0,,,,,30,0,30,0,782.1603354999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schule,2.3006,782.1451708000004,782.1456773999998,782.1457842,782.1603354999997,784.4601788,784.4444935000001,784.4491182000002,784.4601788,784.4601788,784.4601788,784.4601788,786.4602199999999,786.4602199999999,786.4602199999999,786.4602199999999,786.4446928999996,3,None,0.8735424000005878,0.2602633999995305,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
31,0,31,,,,,,space,2.5909727999996903,None,None,3,None,0.7050590000008015,0.23273799999969924,0,0,0,0,,,,,1,0,1,0,,,,,31,0,31,0,786.4602199999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hügel,2.9036,786.4451952999998,786.4457006000002,786.4458049000004,786.4602199999999,789.3766777000001,789.3613173000003,789.3656153000002,789.3766777000001,789.3766777000001,789.3766777000001,789.3766777000001,791.3766609000004,791.3766609000004,791.3766609000004,791.3766609000004,791.3608272000001,3,None,0.7050590000008015,0.23273799999969924,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
32,0,32,,,,,,space,2.5909727999996903,None,None,3,None,0.9518803999999363,0.26360769999973854,0,0,0,0,,,,,1,0,1,0,,,,,32,0,32,0,791.3766609000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urlaub,3.6005,791.3613266000002,791.3618366000001,791.3619515999999,791.3766609000004,794.9763077999996,794.9606804000005,794.9671998000003,794.9763077999996,794.9763077999996,794.9763077999996,794.9763077999996,796.9763122000004,796.9763122000004,796.9763122000004,796.9763122000004,796.9605455999999,3,None,0.9518803999999363,0.26360769999973854,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
33,0,33,,,,,,space,2.5909727999996903,None,None,3,None,0.7823343999998542,0.24226900000030582,0,0,0,0,,,,,1,0,1,0,,,,,33,0,33,0,796.9763122000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeit,2.6446,796.9610408999997,796.9617761,796.9618879999998,796.9763122000004,799.6259246999998,799.6100669999996,799.6133020999996,799.6259246999998,799.6259246999998,799.6259246999998,799.6259246999998,801.6260312000004,801.6260312000004,801.6260312000004,801.6260312000004,801.6101920000001,3,None,0.7823343999998542,0.24226900000030582,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
34,0,34,,,,,,space,2.5909727999996903,None,None,3,None,0.8822093999997378,0.23133980000056908,0,0,0,0,,,,,1,0,1,0,,,,,34,0,34,0,801.6260312000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soße,2.9109,801.6106888000004,801.6112034999996,801.6113117000004,801.6260312000004,804.5423761000002,804.5269840999999,804.5313778,804.5423761000002,804.5423761000002,804.5423761000002,804.5423761000002,806.5421711999998,806.5421711999998,806.5421711999998,806.5421711999998,806.526887,3,None,0.8822093999997378,0.23133980000056908,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
35,0,35,,,,,,space,2.5909727999996903,None,None,3,None,1.0067215999997643,0.21944729999995616,0,0,0,0,,,,,1,0,1,0,,,,,35,0,35,0,806.5421711999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabel,2.3861,806.5273866999996,806.5278994,806.5280054000004,806.5421711999998,808.9420837999996,808.9261828999997,808.9295791000004,808.9420837999996,808.9420837999996,808.9420837999996,808.9420837999996,810.9420843999997,810.9420843999997,810.9420843999997,810.9420843999997,810.9263683999998,3,None,1.0067215999997643,0.21944729999995616,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
36,0,36,,,,,,space,2.5909727999996903,None,None,3,None,0.7697400999995807,0.2323593000000983,0,0,0,0,,,,,1,0,1,0,,,,,36,0,36,0,810.9420843999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riechen,2.0168,810.9268776999997,810.9274421999999,810.9275504999996,810.9420843999997,812.9584680999997,812.9428926,812.9493972,812.9584680999997,812.9584680999997,812.9584680999997,812.9584680999997,814.9585119000003,814.9585119000003,814.9585119000003,814.9585119000003,814.9429362999999,3,None,0.7697400999995807,0.2323593000000983,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
37,0,37,,,,,,space,2.5909727999996903,None,None,2,None,0.9934472000004462,0.256294999999227,0,0,0,0,,,,,1,0,1,0,,,,,37,0,37,0,814.9585119000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elephant,3.9589,814.9434345999998,814.9439454000003,814.9440492000003,814.9585119000003,818.924943,818.9093290999999,818.9137110000001,818.924943,818.924943,818.924943,818.924943,820.9249417999999,820.9249417999999,820.9249417999999,820.9249417999999,820.9090432000003,2,None,0.9934472000004462,0.256294999999227,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
38,0,38,,,,,,space,2.5909727999996903,None,None,3,None,0.8350869999994757,0.22951079999984358,0,0,0,0,,,,,1,0,1,0,,,,,38,0,38,0,820.9249417999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waschbecken,2.5519,820.9095393999996,820.9100518000005,820.9101588000003,820.9249417999999,823.4910645999998,823.4758500999997,823.4804175999998,823.4910645999998,823.4910645999998,823.4910645999998,823.4910645999998,825.4911427999996,825.4911427999996,825.4911427999996,825.4911427999996,825.4755888999998,3,None,0.8350869999994757,0.22951079999984358,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
39,0,39,,,,,,space,2.5909727999996903,None,None,3,None,1.1066076000006433,0.22281459999976505,0,0,0,0,,,,,1,0,1,0,,,,,39,0,39,0,825.4911427999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tee,2.3419,825.4760933999996,825.4765930000003,825.4767062999999,825.4911427999996,827.8405843999999,827.8251246999998,827.8280176999997,827.8405843999999,827.8405843999999,827.8405843999999,827.8405843999999,829.8408497,829.8408497,829.8408497,829.8408497,829.8252898999999,3,None,1.1066076000006433,0.22281459999976505,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
40,0,40,,,,,,space,2.5909727999996903,None,None,3,None,1.3470815999999104,0.23228990000006888,0,0,0,0,,,,,1,0,1,0,,,,,40,0,40,0,829.8408497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Langsam,2.1831,829.8257888999997,829.8263004,829.8264139000003,829.8408497,832.0241834999997,832.0083635999999,832.0121737,832.0241834999997,832.0241834999997,832.0241834999997,832.0241834999997,834.0238169000004,834.0238169000004,834.0238169000004,834.0238169000004,834.0084229000004,3,None,1.3470815999999104,0.23228990000006888,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
41,0,41,,,,,,space,2.5909727999996903,None,None,3,None,0.8099265999999261,0.21632930000032502,0,0,0,0,,,,,1,0,1,0,,,,,41,0,41,0,834.0238169000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Popcorn,2.3599,834.0089221999997,834.0095106999997,834.0096163999997,834.0238169000004,836.3904641999998,836.3746510999999,836.3781571999998,836.3904641999998,836.3904641999998,836.3904641999998,836.3904641999998,838.3903522,838.3903522,838.3903522,838.3903522,838.3747302000002,3,None,0.8099265999999261,0.21632930000032502,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
42,0,42,,,,,,space,2.5909727999996903,None,None,3,None,1.3743985000000976,0.24433200000021316,0,0,0,0,,,,,1,0,1,0,,,,,42,0,42,0,838.3903522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knöchel,2.2129,838.3752270000005,838.3757434999998,838.3758485999997,838.3903522,840.6074957000001,840.5909677,840.5944923999996,840.6074957000001,840.6074957000001,840.6074957000001,840.6074957000001,842.6069230000003,842.6069230000003,842.6069230000003,842.6069230000003,842.5914172000003,3,None,1.3743985000000976,0.24433200000021316,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
43,0,43,,,,,,space,2.5909727999996903,None,None,3,None,1.0727240000005622,0.2577181999995446,0,0,0,0,,,,,1,0,1,0,,,,,43,0,43,0,842.6069230000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trocken,4.3756,842.5919178000004,842.5925516999996,842.5926569000003,842.6069230000003,846.9897516000001,846.9740324000004,846.9782679,846.9897516000001,846.9897516000001,846.9897516000001,846.9897516000001,848.9898743000003,848.9898743000003,848.9898743000003,848.9898743000003,848.9741623,3,None,1.0727240000005622,0.2577181999995446,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
44,0,44,,,,,,space,2.5909727999996903,None,None,3,None,1.3398796999999831,0.23736170000029233,0,0,0,0,,,,,1,0,1,0,,,,,44,0,44,0,848.9898743000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwimmen,4.4767,848.9746642,848.9751710999999,848.9752780999997,848.9898743000003,853.4724493000003,853.4571189999997,853.4606922000003,853.4724493000003,853.4724493000003,853.4724493000003,853.4724493000003,855.4727867000001,855.4727867000001,855.4727867000001,855.4727867000001,855.4571249,3,None,1.3398796999999831,0.23736170000029233,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
45,0,45,,,,,,space,2.5909727999996903,None,None,2,None,1.3894906000004994,0.20578109999951266,0,0,0,0,,,,,1,0,1,0,,,,,45,0,45,0,855.4727867000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ei,3.189,855.4576281999998,855.4582527000002,855.4583585999999,855.4727867000001,858.6730233999997,858.6567728,858.6603048999996,858.6730233999997,858.6730233999997,858.6730233999997,858.6730233999997,860.6725663999996,860.6725663999996,860.6725663999996,860.6725663999996,860.6567616000002,2,None,1.3894906000004994,0.20578109999951266,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
46,0,46,,,,,,space,2.5909727999996903,None,None,3,None,1.1961654000006092,0.2482875999994576,0,0,0,0,,,,,1,0,1,0,,,,,46,0,46,0,860.6725663999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Himmel,4.4429,860.6572624,860.6577674,860.6578719999998,860.6725663999996,865.1230197000004,865.1065122999998,865.1104292999999,865.1230197000004,865.1230197000004,865.1230197000004,865.1230197000004,867.1221144000001,867.1221144000001,867.1221144000001,867.1221144000001,867.1064170999998,3,None,1.1961654000006092,0.2482875999994576,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
47,0,47,,,,,,space,2.5909727999996903,None,None,2,None,1.5068439000006038,0.21578950000002806,0,0,0,0,,,,,1,0,1,0,,,,,47,0,47,0,867.1221144000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozean,3.6297,867.1069219000001,867.1074311000002,867.1075400999998,867.1221144000001,870.7549301999998,870.7392646999997,870.7429110000003,870.7549301999998,870.7549301999998,870.7549301999998,870.7549301999998,872.7549257999999,872.7549257999999,872.7549257999999,872.7549257999999,872.7393026999998,2,None,1.5068439000006038,0.21578950000002806,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
48,0,48,,,,,,space,2.5909727999996903,None,None,3,None,1.0102311999999074,0.21201689999998052,0,0,0,0,,,,,1,0,1,0,,,,,48,0,48,0,872.7549257999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vers,2.7584,872.7397462999998,872.7404476000002,872.7405440000002,872.7549257999999,875.5213876999997,875.5060678,875.5098207999999,875.5213876999997,875.5213876999997,875.5213876999997,875.5213876999997,877.5213944999996,877.5213944999996,877.5213944999996,877.5213944999996,877.5061137000002,3,None,1.0102311999999074,0.21201689999998052,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
49,0,49,,,,,,space,2.5909727999996903,None,None,2,None,0.8201111000007586,0.23522759999923437,0,0,0,0,,,,,1,0,1,0,,,,,49,0,49,0,877.5213944999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journalistin,2.0031,877.5066141999996,877.5072645999999,877.5073701000001,877.5213944999996,879.5379792000003,879.5223112000003,879.5283915999998,879.5379792000003,879.5379792000003,879.5379792000003,879.5379792000003,881.5379033999998,881.5379033999998,881.5379033999998,881.5379033999998,881.5221750000001,2,None,0.8201111000007586,0.23522759999923437,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
50,0,50,,,,,,space,2.5909727999996903,None,None,3,None,1.3190208000005441,0.2315947999995842,0,0,0,0,,,,,1,0,1,0,,,,,50,0,50,0,881.5379033999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krone,3.6615,881.5227107000001,881.5232235000003,881.5233386,881.5379033999998,885.2042006000001,885.1884879999998,885.1919141999997,885.2042006000001,885.2042006000001,885.2042006000001,885.2042006000001,887.2045196999998,887.2045196999998,887.2045196999998,887.2045196999998,887.1883430999997,3,None,1.3190208000005441,0.2315947999995842,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
51,0,51,,,,,,space,2.5909727999996903,None,None,3,None,0.7501200000006065,0.24406579999958922,0,0,0,0,,,,,1,0,1,0,,,,,51,0,51,0,887.2045196999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klippe,2.3843,887.1888078000002,887.1893821000003,887.1894810000003,887.2045196999998,889.6041458999998,889.5887555999998,889.5931162999996,889.6041458999998,889.6041458999998,889.6041458999998,889.6041458999998,891.6039952000001,891.6039952000001,891.6039952000001,891.6039952000001,891.5882928999999,3,None,0.7501200000006065,0.24406579999958922,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
52,0,52,,,,,,space,2.5909727999996903,None,None,2,None,1.086468800000148,0.24608769999940705,0,0,0,0,,,,,1,0,1,0,,,,,52,0,52,0,891.6039952000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulkan,2.3916,891.5887896000004,891.5893810999996,891.5894860999997,891.6039952000001,894.0036797000002,893.9880638000004,893.9919547999998,894.0036797000002,894.0036797000002,894.0036797000002,894.0036797000002,896.0038318999996,896.0038318999996,896.0038318999996,896.0038318999996,895.9881533999996,2,None,1.086468800000148,0.24608769999940705,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
53,0,53,,,,,,space,2.5909727999996903,None,None,3,None,1.0879012000004877,0.24108869999963645,0,0,0,0,,,,,1,0,1,0,,,,,53,0,53,0,896.0038318999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Humor,2.8516,895.9886317999999,895.9891466999998,895.9892472000001,896.0038318999996,898.8701314999998,898.8544582000004,898.8585628999999,898.8701314999998,898.8701314999998,898.8701314999998,898.8701314999998,900.8700661000003,900.8700661000003,900.8700661000003,900.8700661000003,900.8545055000004,3,None,1.0879012000004877,0.24108869999963645,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
54,0,54,,,,,,space,2.5909727999996903,None,None,3,None,1.1351342999996632,0.21546529999977793,0,0,0,0,,,,,1,0,1,0,,,,,54,0,54,0,900.8700661000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rock,3.8592,900.8550048999996,900.8555096,900.8556159999998,900.8700661000003,904.7361910999998,904.7206568000001,904.7237446999998,904.7361910999998,904.7361910999998,904.7361910999998,904.7361910999998,906.7364754,906.7364754,906.7364754,906.7364754,906.7209683000001,3,None,1.1351342999996632,0.21546529999977793,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
55,0,55,,,,,,space,2.5909727999996903,None,None,3,None,1.224779099999978,0.24634309999964898,0,0,0,0,,,,,1,0,1,0,,,,,55,0,55,0,906.7364754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strand,2.2639,906.7214716999997,906.7221569000003,906.7222632000003,906.7364754,909.0029617999999,908.9873459999999,908.9914224000004,909.0029617999999,909.0029617999999,909.0029617999999,909.0029617999999,911.0029652000003,911.0029652000003,911.0029652000003,911.0029652000003,910.9874085000001,3,None,1.224779099999978,0.24634309999964898,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
56,0,56,,,,,,space,2.5909727999996903,None,None,3,None,0.8507565999998405,0.2392656000001807,0,0,0,0,,,,,1,0,1,0,,,,,56,0,56,0,911.0029652000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebe,2.1186,910.9879037999999,910.9884321,910.9885383000001,911.0029652000003,913.1359302000001,913.1201010000004,913.1237596999999,913.1359302000001,913.1359302000001,913.1359302000001,913.1359302000001,915.1357337,915.1357337,915.1357337,915.1357337,915.1202255999997,3,None,0.8507565999998405,0.2392656000001807,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
57,0,57,,,,,,space,2.5909727999996903,None,None,3,None,1.3625978000000032,0.22797570000057021,0,0,0,0,,,,,1,0,1,0,,,,,57,0,57,0,915.1357337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Konzert,2.7378,915.1207227000004,915.1213361999999,915.1214413999996,915.1357337,917.8854886999998,917.8701278999997,917.8739826999999,917.8854886999998,917.8854886999998,917.8854886999998,917.8854886999998,919.8855798000004,919.8855798000004,919.8855798000004,919.8855798000004,919.8699503999997,3,None,1.3625978000000032,0.22797570000057021,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
