thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
16,0,16,,,,,,space,2.602995200000805,None,None,3,0.698694599999726,0.23725130000002537,None,0,0,0,0,,,,,0,0,0,0,,,,,16,0,16,0,244.4614034999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeitung,2.0934,244.44646550000016,244.44696740000018,244.4470821999994,244.4614034999995,246.5612016999994,246.54545280000002,246.54912289999993,246.5612016999994,246.5612016999994,246.5612016999994,246.5612016999994,248.56124809999983,248.56124809999983,248.56124809999983,248.56124809999983,248.54545270000017,3,0.698694599999726,0.23725130000002537,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
17,0,17,,,,,,space,2.602995200000805,None,None,2,1.0700284000004103,0.2114400000000387,None,0,0,0,0,,,,,0,0,0,0,,,,,17,0,17,0,248.56124809999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozean,2.5377,248.54590499999995,248.54639289999977,248.54648550000002,248.56124809999983,251.11051279999992,251.09528659999978,251.10154599999987,251.11051279999992,251.11051279999992,251.11051279999992,251.11051279999992,253.11096910000015,253.11096910000015,253.11096910000015,253.11096910000015,253.09541219999937,2,1.0700284000004103,0.2114400000000387,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
18,0,18,,,,,,space,2.602995200000805,None,None,2,0.9249842999997782,0.19806340000013734,None,0,0,0,0,,,,,0,0,0,0,,,,,18,0,18,0,253.11096910000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Puppe,2.1186,253.09591889999956,253.09656610000002,253.09666909999942,253.11096910000015,255.2438775999999,255.2288056999996,255.23446999999942,255.2438775999999,255.2438775999999,255.2438775999999,255.2438775999999,257.24396999999954,257.24396999999954,257.24396999999954,257.24396999999954,257.2285307000002,2,0.9249842999997782,0.19806340000013734,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
19,0,19,,,,,,space,2.602995200000805,None,None,2,0.8388711999996303,0.2018606000001455,None,0,0,0,0,,,,,0,0,0,0,,,,,19,0,19,0,257.24396999999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Musik,3.8592,257.22899959999995,257.2295060999995,257.22960389999935,257.24396999999954,261.1100398999997,261.0946401000001,261.0982935000002,261.1100398999997,261.1100398999997,261.1100398999997,261.1100398999997,263.11075749999964,263.11075749999964,263.11075749999964,263.11075749999964,263.09472709999955,2,0.8388711999996303,0.2018606000001455,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
20,0,20,,,,,,space,2.602995200000805,None,None,3,1.3752840999995897,0.23097409999991214,None,0,0,0,0,,,,,0,0,0,0,,,,,20,0,20,0,263.11075749999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eltern,2.9832,263.09524689999944,263.0958473999999,263.09595179999997,263.11075749999964,266.0934993999999,266.07784549999997,266.08269740000014,266.0934993999999,266.0934993999999,266.0934993999999,266.0934993999999,268.09337249999953,268.09337249999953,268.09337249999953,268.09337249999953,268.07790939999995,3,1.3752840999995897,0.23097409999991214,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
21,0,21,,,,,,space,2.602995200000805,None,None,3,1.4002473000000464,0.25966870000047493,None,0,0,0,0,,,,,0,0,0,0,,,,,21,0,21,0,268.09337249999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lava,2.1697,268.07841929999995,268.0789301999994,268.07903519999945,268.09337249999953,270.2765615999997,270.26088100000015,270.26444569999967,270.2765615999997,270.2765615999997,270.2765615999997,270.2765615999997,272.27644539999983,272.27644539999983,272.27644539999983,272.27644539999983,272.2607823999997,3,1.4002473000000464,0.25966870000047493,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
22,0,22,,,,,,space,2.602995200000805,None,None,3,0.8507009999993898,0.23833660000036616,None,0,0,0,0,,,,,0,0,0,0,,,,,22,0,22,0,272.27644539999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiefel,2.6097,272.2612889000002,272.26194249999935,272.2620514,272.27644539999983,274.8926357999999,274.8774419000001,274.8809861,274.8926357999999,274.8926357999999,274.8926357999999,274.8926357999999,276.89296659999945,276.89296659999945,276.89296659999945,276.89296659999945,276.8774545999995,3,0.8507009999993898,0.23833660000036616,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
23,0,23,,,,,,space,2.602995200000805,None,None,3,1.0413626999998087,0.36551560000043537,None,0,0,0,0,,,,,0,0,0,0,,,,,23,0,23,0,276.89296659999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zunge,2.5982,276.8779582999996,276.87861780000003,276.8787207999994,276.89296659999945,279.49235919999956,279.47700050000003,279.48088279999956,279.49235919999956,279.49235919999956,279.49235919999956,279.49235919999956,281.4928264,281.4928264,281.4928264,281.4928264,281.4770827000002,3,1.0413626999998087,0.36551560000043537,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
24,0,24,,,,,,space,2.602995200000805,None,None,3,1.0004515999999057,0.38072009999996226,None,0,0,0,0,,,,,0,0,0,0,,,,,24,0,24,0,281.4928264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnee,2.1743,281.4775921999999,281.47811269999966,281.4782226999996,281.4928264,283.6756968999998,283.660433,283.6640542999994,283.6756968999998,283.6756968999998,283.6756968999998,283.6756968999998,285.6757220999998,285.6757220999998,285.6757220999998,285.6757220999998,285.66012599999976,3,1.0004515999999057,0.38072009999996226,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
25,0,25,,,,,,space,2.602995200000805,None,None,3,1.1301917000000685,0.25737130000015895,None,0,0,0,0,,,,,0,0,0,0,,,,,25,0,25,0,285.6757220999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reise,2.3362,285.6606458999995,285.66114879999986,285.6612533999996,285.6757220999998,288.02550989999963,288.0098987000001,288.0140664999999,288.02550989999963,288.02550989999963,288.02550989999963,288.02550989999963,290.02553979999993,290.02553979999993,290.02553979999993,290.02553979999993,290.00991220000014,3,1.1301917000000685,0.25737130000015895,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
26,0,26,,,,,,space,2.602995200000805,None,None,3,1.2458784999998898,0.22698089999994409,None,0,0,0,0,,,,,0,0,0,0,,,,,26,0,26,0,290.02553979999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lachen,2.1413,290.0104161999998,290.01106869999967,290.0111716000001,290.02553979999993,292.1752196999996,292.15955979999944,292.1633426999997,292.1752196999996,292.1752196999996,292.1752196999996,292.1752196999996,294.1752569999999,294.1752569999999,294.1752569999999,294.1752569999999,294.1595728000002,3,1.2458784999998898,0.22698089999994409,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
27,0,27,,,,,,space,2.602995200000805,None,None,3,1.7567361000001256,None,None,0,0,0,0,,,,,0,0,0,0,,,,,27,0,27,0,294.1752569999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebe,2.3861,294.16007720000016,294.1605910999997,294.1606961999996,294.1752569999999,296.57468789999984,296.55895989999954,296.56260959999963,296.57468789999984,296.57468789999984,296.57468789999984,296.57468789999984,298.5751203,298.5751203,298.5751203,298.5751203,298.55959639999946,3,1.7567361000001256,None,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
28,0,28,,,,,,space,2.602995200000805,None,None,3,0.9490611999999601,0.28013240000018413,None,0,0,0,0,,,,,0,0,0,0,,,,,28,0,28,0,298.5751203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hütte,3.6438,298.56009639999957,298.5608668999994,298.5609676999993,298.5751203,302.2248496000002,302.2088718999994,302.2125111999994,302.2248496000002,302.2248496000002,302.2248496000002,302.2248496000002,304.2248964999999,304.2248964999999,304.2248964999999,304.2248964999999,304.20940679999967,3,0.9490611999999601,0.28013240000018413,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
29,0,29,,,,,,space,2.602995200000805,None,None,3,1.0804068000006737,0.22535749999951804,None,0,0,0,0,,,,,0,0,0,0,,,,,29,0,29,0,304.2248964999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeit,3.9589,304.20992899999965,304.21060729999954,304.21071630000006,304.2248964999999,308.1912784999995,308.17549340000005,308.1792298999999,308.1912784999995,308.1912784999995,308.1912784999995,308.1912784999995,310.19105059999947,310.19105059999947,310.19105059999947,310.19105059999947,310.1753517999996,3,1.0804068000006737,0.22535749999951804,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
30,0,30,,,,,,space,2.602995200000805,None,None,3,1.3473174999999173,0.31016230000022915,None,0,0,0,0,,,,,0,0,0,0,,,,,30,0,30,0,310.19105059999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Büro,3.6005,310.17580089999956,310.17627379999976,310.17636539999967,310.19105059999947,313.79075159999957,313.7750242000002,313.7782610999993,313.79075159999957,313.79075159999957,313.79075159999957,313.79075159999957,315.7908007999995,315.7908007999995,315.7908007999995,315.7908007999995,315.77533719999974,3,1.3473174999999173,0.31016230000022915,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
31,0,31,,,,,,space,2.602995200000805,None,None,2,0.7832692000001771,0.20941540000058012,None,0,0,0,0,,,,,0,0,0,0,,,,,31,0,31,0,315.7908007999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledermaus,3.6297,315.77584729999944,315.7763623999999,315.77646659999937,315.7908007999995,319.4241707000001,319.40870369999993,319.4129234000002,319.4241707000001,319.4241707000001,319.4241707000001,319.4241707000001,321.4238329,321.4238329,321.4238329,321.4238329,321.40812579999965,2,0.7832692000001771,0.20941540000058012,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
32,0,32,,,,,,space,2.602995200000805,None,None,3,1.4112066999996387,0.23332810000010795,None,0,0,0,0,,,,,0,0,0,0,,,,,32,0,32,0,321.4238329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ei,2.6446,321.40863230000014,321.40913659999933,321.40923979999934,321.4238329,324.0734569999995,324.0579232,324.06179639999937,324.0734569999995,324.0734569999995,324.0734569999995,324.0734569999995,326.07357890000003,326.07357890000003,326.07357890000003,326.07357890000003,326.05792779999956,3,1.4112066999996387,0.23332810000010795,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
33,0,33,,,,,,space,2.602995200000805,None,None,3,0.924466499999653,0.3060356000005413,None,0,0,0,0,,,,,0,0,0,0,,,,,33,0,33,0,326.07357890000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tee,2.2074,326.05843229999937,326.05907919999936,326.0591848999993,326.07357890000003,328.2897660999997,328.2741852999998,328.2783092999998,328.2897660999997,328.2897660999997,328.2897660999997,328.2897660999997,330.2898266000002,330.2898266000002,330.2898266000002,330.2898266000002,330.2744004999995,3,0.924466499999653,0.3060356000005413,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
34,0,34,,,,,,space,2.602995200000805,None,None,3,0.9201550000007046,0.32703739999942627,None,0,0,0,0,,,,,0,0,0,0,,,,,34,0,34,0,330.2898266000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chips,4.0852,330.2749116999994,330.27565139999933,330.2757544999995,330.2898266000002,334.38951259999976,334.3740115999999,334.3806590999993,334.38951259999976,334.38951259999976,334.38951259999976,334.38951259999976,336.38959840000007,336.38959840000007,336.38959840000007,336.38959840000007,336.3739289999994,3,0.9201550000007046,0.32703739999942627,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
35,0,35,,,,,,space,2.602995200000805,None,None,3,1.3667120999998588,0.3189719000001787,None,0,0,0,0,,,,,0,0,0,0,,,,,35,0,35,0,336.38959840000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bildung,2.9645,336.3744422999998,336.3749394999995,336.37504309999986,336.38959840000007,339.3561361000002,339.34058709999954,339.3448561999994,339.3561361000002,339.3561361000002,339.3561361000002,339.3561361000002,341.3558837999999,341.3558837999999,341.3558837999999,341.3558837999999,341.3407527999998,3,1.3667120999998588,0.3189719000001787,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
36,0,36,,,,,,space,2.602995200000805,None,None,None,,,None,0,0,0,0,,,,,0,0,0,0,,,,,36,0,36,0,341.3558837999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akrobatin,2.7357,341.34126279999964,341.34191909999936,341.3420232999997,341.3558837999999,344.1057787999998,344.0900406999999,344.094384,344.1057787999998,344.1057787999998,344.1057787999998,344.1057787999998,346.1057882999994,346.1057882999994,346.1057882999994,346.1057882999994,346.0901041999996,None,,,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
37,0,37,,,,,,space,2.602995200000805,None,None,2,1.3398661000001084,0.15887149999980466,None,0,0,0,0,,,,,0,0,0,0,,,,,37,0,37,0,346.1057882999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farbe,3.6615,346.09057140000004,346.09120859999985,346.09131290000005,346.1057882999994,349.7720011000001,349.7564945999993,349.7600661999995,349.7720011000001,349.7720011000001,349.7720011000001,349.7720011000001,351.77203199999985,351.77203199999985,351.77203199999985,351.77203199999985,351.7564483999995,2,1.3398661000001084,0.15887149999980466,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
38,0,38,,,,,,space,2.602995200000805,None,None,3,1.0047656999995525,0.3201429000000644,None,0,0,0,0,,,,,0,0,0,0,,,,,38,0,38,0,351.77203199999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schleim,5.3463,351.7569588999995,351.7576371999994,351.7577430000001,351.77203199999985,357.1218412999997,357.1062071999995,357.11026479999964,357.1218412999997,357.1218412999997,357.1218412999997,357.1218412999997,359.1216145999997,359.1216145999997,359.1216145999997,359.1216145999997,359.1060023,3,1.0047656999995525,0.3201429000000644,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
39,0,39,,,,,,space,2.602995200000805,None,None,3,0.9394574999996621,0.34359440000025643,None,0,0,0,0,,,,,0,0,0,0,,,,,39,0,39,0,359.1216145999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haare,2.3419,359.10650669999995,359.1071015999996,359.1072048999995,359.1216145999997,361.47135119999984,361.45568829999957,361.4600574999995,361.47135119999984,361.47135119999984,361.47135119999984,361.47135119999984,363.4713667999995,363.4713667999995,363.4713667999995,363.4713667999995,363.4557004999997,3,0.9394574999996621,0.34359440000025643,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
40,0,40,,,,,,space,2.602995200000805,None,None,3,1.3597962000003463,0.3218840999998065,None,0,0,0,0,,,,,0,0,0,0,,,,,40,0,40,0,363.4713667999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rock,2.9443,363.4562060999997,363.4566963999996,363.4568005000001,363.4713667999995,366.4211153999995,366.40577309999935,366.4090962,366.4211153999995,366.4211153999995,366.4211153999995,366.4211153999995,368.4214310999996,368.4214310999996,368.4214310999996,368.4214310999996,368.40560189999997,3,1.3597962000003463,0.3218840999998065,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
41,0,41,,,,,,space,2.602995200000805,None,None,3,1.4430535999999847,0.29521090000071126,None,0,0,0,0,,,,,0,0,0,0,,,,,41,0,41,0,368.4214310999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stein,4.4429,368.40610299999935,368.40684599999986,368.40694819999953,368.4214310999996,372.8707938999996,372.85514859999967,372.85921979999966,372.8707938999996,372.8707938999996,372.8707938999996,372.8707938999996,374.8708188999999,374.8708188999999,374.8708188999999,374.8708188999999,374.85527120000006,3,1.4430535999999847,0.29521090000071126,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
42,0,42,,,,,,space,2.602995200000805,None,None,3,1.165539799999351,0.30027849999987666,None,0,0,0,0,,,,,0,0,0,0,,,,,42,0,42,0,374.8708188999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waschbecken,2.7378,374.8557761000002,374.85628649999944,374.8563889999996,374.8708188999999,377.62030929999946,377.6049057,377.6094224999997,377.62030929999946,377.62030929999946,377.62030929999946,377.62030929999946,379.62080329999935,379.62080329999935,379.62080329999935,379.62080329999935,379.6050273000001,3,1.165539799999351,0.30027849999987666,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
43,0,43,,,,,,space,2.602995200000805,None,None,2,1.2094128999997338,0.12558669999998529,None,0,0,0,0,,,,,0,0,0,0,,,,,43,0,43,0,379.62080329999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kino,2.1961,379.60552779999944,379.60617719999937,379.60628180000003,379.62080329999935,381.8203002,381.8042932999997,381.8071994000002,381.8203002,381.8203002,381.8203002,381.8203002,383.82022119999965,383.82022119999965,383.82022119999965,383.82022119999965,383.80473749999965,2,1.2094128999997338,0.12558669999998529,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
44,0,44,,,,,,space,2.602995200000805,None,None,3,1.681152199999815,0.28220450000026176,None,0,0,0,0,,,,,0,0,0,0,,,,,44,0,44,0,383.82022119999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bett,2.4521,383.8052450999994,383.8057428000002,383.80584739999995,383.82022119999965,386.2867193000002,386.2712944999994,386.27469999999994,386.2867193000002,386.2867193000002,386.2867193000002,386.2867193000002,388.28655119999985,388.28655119999985,388.28655119999985,388.28655119999985,388.2712832999996,3,1.681152199999815,0.28220450000026176,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
45,0,45,,,,,,space,2.602995200000805,None,None,3,1.4658713999997417,0.24931310000010853,None,0,0,0,0,,,,,0,0,0,0,,,,,45,0,45,0,388.28655119999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krieg,2.0589,388.2717911999998,388.27230150000014,388.27240769999935,388.28655119999985,390.3529325999998,390.3374702000001,390.34113269999943,390.3529325999998,390.3529325999998,390.3529325999998,390.3529325999998,392.35306989999935,392.35306989999935,392.35306989999935,392.35306989999935,392.33749290000014,3,1.4658713999997417,0.24931310000010853,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
46,0,46,,,,,,space,2.602995200000805,None,None,3,1.3509778000006918,0.31530839999959426,None,0,0,0,0,,,,,0,0,0,0,,,,,46,0,46,0,392.35306989999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorn,3.2059,392.3379814,392.3384820000001,392.33858509999936,392.35306989999935,395.56927949999954,395.5538657999996,395.5581505,395.56927949999954,395.56927949999954,395.56927949999954,395.56927949999954,397.56941519999964,397.56941519999964,397.56941519999964,397.56941519999964,397.5538262,3,1.3509778000006918,0.31530839999959426,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
47,0,47,,,,,,space,2.602995200000805,None,None,3,1.269406400000662,0.24338769999940268,None,0,0,0,0,,,,,0,0,0,0,,,,,47,0,47,0,397.56941519999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blatt,2.5519,397.5543305000001,397.5548410000001,397.55494159999944,397.56941519999964,400.13608529999965,400.1202278999999,400.12401239999963,400.13608529999965,400.13608529999965,400.13608529999965,400.13608529999965,402.1358970000001,402.1358970000001,402.1358970000001,402.1358970000001,402.1202865999994,3,1.269406400000662,0.24338769999940268,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
48,0,48,,,,,,space,2.602995200000805,None,None,3,0.8506016999999702,0.18854389999978594,None,0,0,0,0,,,,,0,0,0,0,,,,,48,0,48,0,402.1358970000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hammer,3.6564,402.1207581999997,402.12138330000016,402.1214805999998,402.1358970000001,405.8023708999999,405.7865892,405.79064019999987,405.8023708999999,405.8023708999999,405.8023708999999,405.8023708999999,407.80239679999977,407.80239679999977,407.80239679999977,407.80239679999977,407.78660949999994,3,0.8506016999999702,0.18854389999978594,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
