thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
16,0,16,,,,,,space,2.84786559999975,None,None,3,0.8242941000007704,0.26686009999957605,None,0,0,0,0,,,,,0,0,0,0,,,,,16,0,16,0,633.5707118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeit,2.07,633.5553487999996,633.5558192999997,633.5559119,633.5707118,635.6539057,635.6383229000003,635.6420093999996,635.6539057,635.6539057,635.6539057,635.6539057,637.6538926000003,637.6538926000003,637.6538926000003,637.6538926000003,637.6380696999995,3,0.8242941000007704,0.26686009999957605,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
17,0,17,,,,,,space,2.84786559999975,None,None,2,0.6445123999992575,0.19549100000040198,None,0,0,0,0,,,,,0,0,0,0,,,,,17,0,17,0,637.6538926000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blatt,3.8219,637.6385694999999,637.639228,637.6393363999996,637.6538926000003,641.4869622999995,641.4713283000001,641.4754980999996,641.4869622999995,641.4869622999995,641.4869622999995,641.4869622999995,643.4867361999995,643.4867361999995,643.4867361999995,643.4867361999995,643.4714684,2,0.6445123999992575,0.19549100000040198,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
18,0,18,,,,,,space,2.84786559999975,None,None,3,0.5991023000005953,0.25420020000001387,None,0,0,0,0,,,,,0,0,0,0,,,,,18,0,18,0,643.4867361999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecke,3.5093,643.4719693999996,643.4726461999999,643.4727547000002,643.4867361999995,647.0027932000003,646.9874186999996,646.9905825999995,647.0027932000003,647.0027932000003,647.0027932000003,647.0027932000003,649.0029558999995,649.0029558999995,649.0029558999995,649.0029558999995,648.9875236999997,3,0.5991023000005953,0.25420020000001387,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
19,0,19,,,,,,space,2.84786559999975,None,None,2,0.8633014999995794,0.19779970000035973,None,0,0,0,0,,,,,0,0,0,0,,,,,19,0,19,0,649.0029558999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tischler,2.8541,648.9880801999998,648.9886305999999,648.9887401999995,649.0029558999995,651.8701130999998,651.8537950999998,651.8574735000002,651.8701130999998,651.8701130999998,651.8701130999998,651.8701130999998,653.8695177999998,653.8695177999998,653.8695177999998,653.8695177999998,653.8545144,2,0.8633014999995794,0.19779970000035973,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
20,0,20,,,,,,space,2.84786559999975,None,None,3,0.7835179000003336,0.29043259999980364,None,0,0,0,0,,,,,0,0,0,0,,,,,20,0,20,0,653.8695177999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lokomotive,2.1584,653.8550230999999,653.8555326999995,653.8556386,653.8695177999998,656.0356623999996,656.0202911999995,656.0246200000001,656.0356623999996,656.0356623999996,656.0356623999996,656.0356623999996,658.0358766999998,658.0358766999998,658.0358766999998,658.0358766999998,658.0204484999995,3,0.7835179000003336,0.29043259999980364,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
21,0,21,,,,,,space,2.84786559999975,None,None,3,0.8563525000008667,0.22279639999942447,None,0,0,0,0,,,,,0,0,0,0,,,,,21,0,21,0,658.0358766999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schreibtisch,2.5836,658.0209521999996,658.0214774999995,658.0215808000003,658.0358766999998,660.6188436000002,660.6031192999999,660.6069232,660.6188436000002,660.6188436000002,660.6188436000002,660.6188436000002,662.6190270999996,662.6190270999996,662.6190270999996,662.6190270999996,662.6032810999995,3,0.8563525000008667,0.22279639999942447,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
22,0,22,,,,,,space,2.84786559999975,None,None,3,0.6028981999997995,0.24876640000002226,None,0,0,0,0,,,,,0,0,0,0,,,,,22,0,22,0,662.6190270999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marmor,2.8259,662.6037908999997,662.6043011000002,662.6044056000001,662.6190270999996,665.4523297999995,665.4368600999996,665.4408410999995,665.4523297999995,665.4523297999995,665.4523297999995,665.4523297999995,667.4520553000002,667.4520553000002,667.4520553000002,667.4520553000002,667.4363844999998,3,0.6028981999997995,0.24876640000002226,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
23,0,23,,,,,,space,2.84786559999975,None,None,2,0.803376500000013,0.1971243999996659,None,0,0,0,0,,,,,0,0,0,0,,,,,23,0,23,0,667.4520553000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kartoffel,2.2884,667.4368993999997,667.4374032999995,667.4375527000002,667.4520553000002,669.7516495,669.7366843,669.7405415000003,669.7516495,669.7516495,669.7516495,669.7516495,671.7517562000003,671.7517562000003,671.7517562000003,671.7517562000003,671.7360168999994,2,0.803376500000013,0.1971243999996659,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
24,0,24,,,,,,space,2.84786559999975,None,None,3,0.89385029999994,0.2938233000004402,None,0,0,0,0,,,,,0,0,0,0,,,,,24,0,24,0,671.7517562000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lava,2.067,671.7365209,671.7370332,671.7371364,671.7517562000003,673.8183689999996,673.8024532,673.8054849999999,673.8183689999996,673.8183689999996,673.8183689999996,673.8183689999996,675.8181724999995,675.8181724999995,675.8181724999995,675.8181724999995,675.8024348999998,3,0.89385029999994,0.2938233000004402,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
25,0,25,,,,,,space,2.84786559999975,None,None,2,0.6199973000002501,0.18500010000025213,None,0,0,0,0,,,,,0,0,0,0,,,,,25,0,25,0,675.8181724999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trauben,2.3908,675.8029406999995,675.8035942999995,675.8036983000002,675.8181724999995,678.2181105999998,678.2024335999995,678.2065308000001,678.2181105999998,678.2181105999998,678.2181105999998,678.2181105999998,680.2180333999995,680.2180333999995,680.2180333999995,680.2180333999995,680.2024775999998,2,0.6199973000002501,0.18500010000025213,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
26,0,26,,,,,,space,2.84786559999975,None,None,2,0.7075679000008677,0.162564499999462,None,0,0,0,0,,,,,0,0,0,0,,,,,26,0,26,0,680.2180333999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spion,2.9922,680.2029835000003,680.2035635000002,680.2036683999995,680.2180333999995,683.2180036999998,683.2021747999997,683.2062718999996,683.2180036999998,683.2180036999998,683.2180036999998,683.2180036999998,685.2176579999996,685.2176579999996,685.2176579999996,685.2176579999996,685.2020407,2,0.7075679000008677,0.162564499999462,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
27,0,27,,,,,,space,2.84786559999975,None,None,2,1.249664500000108,0.29008989999965706,None,0,0,0,0,,,,,0,0,0,0,,,,,27,0,27,0,685.2176579999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gespräch,2.8755,685.2025441999995,685.2030534999994,685.2031566999995,685.2176579999996,688.1007198999996,688.0853443999995,688.0897061999995,688.1007198999996,688.1007198999996,688.1007198999996,688.1007198999996,690.1007327999996,690.1007327999996,690.1007327999996,690.1007327999996,690.0854638999999,2,1.249664500000108,0.29008989999965706,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
28,0,28,,,,,,space,2.84786559999975,None,None,2,0.6006519000002299,0.19385409999995318,None,0,0,0,0,,,,,0,0,0,0,,,,,28,0,28,0,690.1007327999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ziege,2.2294,690.0859732999998,690.0865117000003,690.0866206000001,690.1007327999996,692.3336837999996,692.3181872999994,692.3217319999994,692.3336837999996,692.3336837999996,692.3336837999996,692.3336837999996,694.3345429000001,694.3345429000001,694.3345429000001,694.3345429000001,694.3188068999998,2,0.6006519000002299,0.19385409999995318,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
29,0,29,,,,,,space,2.84786559999975,None,None,3,1.3909309000000576,0.25271629999951983,None,0,0,0,0,,,,,0,0,0,0,,,,,29,0,29,0,694.3345429000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ostern,3.7866,694.3192833000003,694.3197715999995,694.3198677999999,694.3345429000001,698.1332437000001,698.1179274999995,698.1237665999997,698.1332437000001,698.1332437000001,698.1332437000001,698.1332437000001,700.1335098,700.1335098,700.1335098,700.1335098,700.1183757999997,3,1.3909309000000576,0.25271629999951983,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
30,0,30,,,,,,space,2.84786559999975,None,None,2,0.6504861000003075,0.19391819999964355,None,0,0,0,0,,,,,0,0,0,0,,,,,30,0,30,0,700.1335098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orange,2.0917,700.1188727999997,700.1196604999996,700.1197646,700.1335098,702.2336980999999,702.2177292999995,702.2218696999998,702.2336980999999,702.2336980999999,702.2336980999999,702.2336980999999,704.2336601999996,704.2336601999996,704.2336601999996,704.2336601999996,704.2178776000001,2,0.6504861000003075,0.19391819999964355,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
31,0,31,,,,,,space,2.84786559999975,None,None,3,0.9207000000005792,0.2591655999995055,None,0,0,0,0,,,,,0,0,0,0,,,,,31,0,31,0,704.2336601999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weiß,2.5717,704.2183852999997,704.2190373000003,704.2191449000002,704.2336601999996,706.8164257999997,706.8006925999998,706.8037374999994,706.8164257999997,706.8164257999997,706.8164257999997,706.8164257999997,708.8167776999999,708.8167776999999,708.8167776999999,708.8167776999999,708.8007434000001,3,0.9207000000005792,0.2591655999995055,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
32,0,32,,,,,,space,2.84786559999975,None,None,3,0.7504675999998653,0.21746970000003785,None,0,0,0,0,,,,,0,0,0,0,,,,,32,0,32,0,708.8167776999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bluse,2.8269,708.8012564,708.8020003000001,708.8021054999999,708.8167776999999,711.6492403000002,711.6336802999995,711.6375853999998,711.6492403000002,711.6492403000002,711.6492403000002,711.6492403000002,713.6494334999998,713.6494334999998,713.6494334999998,713.6494334999998,713.6337869999998,3,0.7504675999998653,0.21746970000003785,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
33,0,33,,,,,,space,2.84786559999975,None,None,2,0.7506130000001576,0.1882525999999416,None,0,0,0,0,,,,,0,0,0,0,,,,,33,0,33,0,713.6494334999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gruppe,2.1523,713.6342931999998,713.6348579999994,713.6349665999996,713.6494334999998,715.8159716999999,715.8005470999997,715.8052848999996,715.8159716999999,715.8159716999999,715.8159716999999,715.8159716999999,717.8158441999994,717.8158441999994,717.8158441999994,717.8158441999994,717.8004027999996,2,0.7506130000001576,0.1882525999999416,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
34,0,34,,,,,,space,2.84786559999975,None,None,2,0.6101659999994808,0.18679060000067693,None,0,0,0,0,,,,,0,0,0,0,,,,,34,0,34,0,717.8158441999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschwister,2.1593,717.8009116000003,717.8014069999999,717.8015138999999,717.8158441999994,719.9823907999998,719.9668515000003,719.9711748999998,719.9823907999998,719.9823907999998,719.9823907999998,719.9823907999998,721.9823228999994,721.9823228999994,721.9823228999994,721.9823228999994,721.9669944999996,2,0.6101659999994808,0.18679060000067693,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
35,0,35,,,,,,space,2.84786559999975,None,None,3,1.0333214000002044,0.21986000000015338,None,0,0,0,0,,,,,0,0,0,0,,,,,35,0,35,0,721.9823228999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tee,5.5971,721.9675054999998,721.9680164000001,721.9681238000003,721.9823228999994,727.5819670000001,727.5663358000002,727.5697976000001,727.5819670000001,727.5819670000001,727.5819670000001,727.5819670000001,729.5820340999999,729.5820340999999,729.5820340999999,729.5820340999999,729.5663217000001,3,1.0333214000002044,0.21986000000015338,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
36,0,36,,,,,,space,2.84786559999975,None,None,3,0.7579716999998709,0.24366680000002816,None,0,0,0,0,,,,,0,0,0,0,,,,,36,0,36,0,729.5820340999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad,3.0483,729.5668323999998,729.5673412999995,729.5674467999997,729.5820340999999,732.6315739000001,732.6164527000001,732.6196177000002,732.6315739000001,732.6315739000001,732.6315739000001,732.6315739000001,734.6315945999995,734.6315945999995,734.6315945999995,734.6315945999995,734.6160829,3,0.7579716999998709,0.24366680000002816,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
37,0,37,,,,,,space,2.84786559999975,None,None,3,1.409651799999665,0.2637320000003456,None,0,0,0,0,,,,,0,0,0,0,,,,,37,0,37,0,734.6315945999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olympia,3.0739,734.6165954999997,734.6170972,734.6172011999997,734.6315945999995,737.7145136999998,737.6990372,737.7063520000002,737.7145136999998,737.7145136999998,737.7145136999998,737.7145136999998,739.7147785999996,739.7147785999996,739.7147785999996,739.7147785999996,739.6987945000001,3,1.409651799999665,0.2637320000003456,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
38,0,38,,,,,,space,2.84786559999975,None,None,2,0.6063825000001088,0.19465149999996356,None,0,0,0,0,,,,,0,0,0,0,,,,,38,0,38,0,739.7147785999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beine,4.5278,739.6992485999999,739.6997343000003,739.6998266999999,739.7147785999996,744.2475663999994,744.2319935999994,744.2359168000003,744.2475663999994,744.2475663999994,744.2475663999994,744.2475663999994,746.2476220999997,746.2476220999997,746.2476220999997,746.2476220999997,746.2322029999996,2,0.6063825000001088,0.19465149999996356,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
39,0,39,,,,,,space,2.84786559999975,None,None,3,0.7900681000000986,0.2594577999998364,None,0,0,0,0,,,,,0,0,0,0,,,,,39,0,39,0,746.2476220999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seife,2.825,746.2327813000002,746.2333391000002,746.2334498,746.2476220999997,749.0804909999997,749.0648867999998,749.0692044999996,749.0804909999997,749.0804909999997,749.0804909999997,749.0804909999997,751.0810446999994,751.0810446999994,751.0810446999994,751.0810446999994,751.0651035000001,3,0.7900681000000986,0.2594577999998364,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
40,0,40,,,,,,space,2.84786559999975,None,None,3,0.8937125000002197,0.27422329999990325,None,0,0,0,0,,,,,0,0,0,0,,,,,40,0,40,0,751.0810446999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mäher,2.7199,751.0656128,751.0662389999998,751.0663465999996,751.0810446999994,753.8134979999995,753.7979335999999,753.8014383,753.8134979999995,753.8134979999995,753.8134979999995,753.8134979999995,755.8137686999999,755.8137686999999,755.8137686999999,755.8137686999999,755.7982853000003,3,0.8937125000002197,0.27422329999990325,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
41,0,41,,,,,,space,2.84786559999975,None,None,3,1.1339093999995384,0.2721791000003577,None,0,0,0,0,,,,,0,0,0,0,,,,,41,0,41,0,755.8137686999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bildung,3.4751,755.7987961999997,755.7994652999996,755.7995786000001,755.8137686999999,759.2968331000002,759.2809761999997,759.2842928,759.2968331000002,759.2968331000002,759.2968331000002,759.2968331000002,761.2967871999999,761.2967871999999,761.2967871999999,761.2967871999999,761.2811542999998,3,1.1339093999995384,0.2721791000003577,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
42,0,42,,,,,,space,2.84786559999975,None,None,3,0.9099527999997008,0.236445200000162,None,0,0,0,0,,,,,0,0,0,0,,,,,42,0,42,0,761.2967871999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nacht,2.4615,761.2816825999998,761.2823280000002,761.2824325000001,761.2967871999999,763.7631214000003,763.7473609999997,763.7505653999997,763.7631214000003,763.7631214000003,763.7631214000003,763.7631214000003,765.7631323999994,765.7631323999994,765.7631323999994,765.7631323999994,765.7475939999995,3,0.9099527999997008,0.236445200000162,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
43,0,43,,,,,,space,2.84786559999975,None,None,2,0.726883700000144,0.19610420000026352,None,0,0,0,0,,,,,0,0,0,0,,,,,43,0,43,0,765.7631323999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Student,3.126,765.7481468999995,765.7486589999999,765.7487688000001,765.7631323999994,768.8962867,768.8809187999996,768.8850769999999,768.8962867,768.8962867,768.8962867,768.8962867,770.89624,770.89624,770.89624,770.89624,770.8805283000002,2,0.726883700000144,0.19610420000026352,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
44,0,44,,,,,,space,2.84786559999975,None,None,3,0.8006706999995004,0.22153220000018337,None,0,0,0,0,,,,,0,0,0,0,,,,,44,0,44,0,770.89624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teleskop,4.4759,770.8810424000003,770.8815549000001,770.8816594,770.89624,775.3794442999997,775.3640743999995,775.3682185999996,775.3794442999997,775.3794442999997,775.3794442999997,775.3794442999997,777.3791786000002,777.3791786000002,777.3791786000002,777.3791786000002,777.3637312999999,3,0.8006706999995004,0.22153220000018337,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
45,0,45,,,,,,space,2.84786559999975,None,None,3,1.2222781999998915,0.30260459999954037,None,0,0,0,0,,,,,0,0,0,0,,,,,45,0,45,0,777.3791786000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frieden,2.1429,777.3642389999995,777.3648097999994,777.3649141999995,777.3791786000002,779.5290010999997,779.5131658999999,779.5166823999998,779.5290010999997,779.5290010999997,779.5290010999997,779.5290010999997,781.5288320999998,781.5288320999998,781.5288320999998,781.5288320999998,781.5134871,3,1.2222781999998915,0.30260459999954037,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
46,0,46,,,,,,space,2.84786559999975,None,None,3,1.1612027999999555,0.28017459999955463,None,0,0,0,0,,,,,0,0,0,0,,,,,46,0,46,0,781.5288320999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golf,3.1437,781.5139964,781.5144966999997,781.5146032000002,781.5288320999998,784.6787592000001,784.6627910999996,784.6668190999999,784.6787592000001,784.6787592000001,784.6787592000001,784.6787592000001,786.6787115999996,786.6787115999996,786.6787115999996,786.6787115999996,786.6631957,3,1.1612027999999555,0.28017459999955463,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
47,0,47,,,,,,space,2.84786559999975,None,None,3,0.6496888000001491,0.28247879999980796,None,0,0,0,0,,,,,0,0,0,0,,,,,47,0,47,0,786.6787115999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamera,2.9563,786.6636978999995,786.6642630999995,786.6643668999995,786.6787115999996,789.6449344000002,789.6295011000002,789.6331098999999,789.6449344000002,789.6449344000002,789.6449344000002,789.6449344000002,791.6454905999999,791.6454905999999,791.6454905999999,791.6454905999999,791.6294071000002,3,0.6496888000001491,0.28247879999980796,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
48,0,48,,,,,,space,2.84786559999975,None,None,2,0.8063961000007112,0.1825396999993245,None,0,0,0,0,,,,,0,0,0,0,,,,,48,0,48,0,791.6454905999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Familie,2.32,791.6299128,791.6304269000002,791.6305364999998,791.6454905999999,793.9780549999996,793.9624462000002,793.9660128999994,793.9780549999996,793.9780549999996,793.9780549999996,793.9780549999996,795.9782588999997,795.9782588999997,795.9782588999997,795.9782588999997,795.9624542000001,2,0.8063961000007112,0.1825396999993245,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
