thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,blank_cross.started,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,blank_cross.stopped,PID,Alter,Geschlecht (optional),MRI,date,expName,psychopyVersion,frameRate,expStart,
22,0,22,,,,,,space,10.393505500000174,None,None,3,0.9004901999996946,0.2561964000005901,None,0,0,0,0,,,,,1,0,1,0,,,,,22,0,22,0,599.6732666999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Station,2.7378,599.6582866999997,599.6589223000001,599.6590290999993,599.6732666999997,602.4229962999998,602.4073677999995,602.4107733000001,602.4229962999998,602.4229962999998,602.4229962999998,602.4229962999998,604.4231266999996,604.4231266999996,604.4231266999996,604.4231266999996,604.4075856999998,3,0.9004901999996946,0.2561964000005901,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
23,0,23,,,,,,space,10.393505500000174,None,None,3,0.7706673000002411,0.2587266999998974,None,0,0,0,0,,,,,1,0,1,0,,,,,23,0,23,0,604.4231266999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Himmel,4.4429,604.4080708000001,604.4088010999994,604.4089083999997,604.4231266999996,608.8727285999994,608.8568566999993,608.8605575000001,608.8727285999994,608.8727285999994,608.8727285999994,608.8727285999994,610.8726717999998,610.8726717999998,610.8726717999998,610.8726717999998,610.8573234999994,3,0.7706673000002411,0.2587266999998974,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
24,0,24,,,,,,space,10.393505500000174,None,None,3,0.952154800000244,0.24604709999948682,None,0,0,0,0,,,,,1,0,1,0,,,,,24,0,24,0,610.8726717999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statue,4.0852,610.8578213000001,610.8583250000001,610.8584309999997,610.8726717999998,614.9725222999996,614.9570253000002,614.9621206000002,614.9725222999996,614.9725222999996,614.9725222999996,614.9725222999996,616.9724078999998,616.9724078999998,616.9724078999998,616.9724078999998,616.9564764999996,3,0.952154800000244,0.24604709999948682,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
25,0,25,,,,,,space,10.393505500000174,None,None,3,1.1450604999999996,0.2433786000001419,None,0,0,0,0,,,,,1,0,1,0,,,,,25,0,25,0,616.9724078999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimt,2.83,616.9569157999995,616.9574420999998,616.9575367999996,616.9724078999998,619.8052719999996,619.7896246,619.7927948999995,619.8052719999996,619.8052719999996,619.8052719999996,619.8052719999996,621.8055624999997,621.8055624999997,621.8055624999997,621.8055624999997,621.7897948999998,3,1.1450604999999996,0.2433786000001419,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
26,0,26,,,,,,space,10.393505500000174,None,None,3,0.9612571999996362,0.2324060000000827,None,0,0,0,0,,,,,1,0,1,0,,,,,26,0,26,0,621.8055624999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlamm,2.021,621.7902894999997,621.7908154999996,621.7909220000001,621.8055624999997,623.8387439999997,623.8228015999994,623.8265707,623.8387439999997,623.8387439999997,623.8387439999997,623.8387439999997,625.8384695999994,625.8384695999994,625.8384695999994,625.8384695999994,625.8230555,3,0.9612571999996362,0.2324060000000827,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
27,0,27,,,,,,space,10.393505500000174,None,None,3,0.7508542999994461,0.2399427000000287,None,0,0,0,0,,,,,1,0,1,0,,,,,27,0,27,0,625.8384695999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fakt,3.039,625.8235525,625.8240655,625.8241724,625.8384695999994,628.8882075000001,628.8724697999996,628.8753676999995,628.8882075000001,628.8882075000001,628.8882075000001,628.8882075000001,630.8881077999995,630.8881077999995,630.8881077999995,630.8881077999995,630.8726189999998,3,0.7508542999994461,0.2399427000000287,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
28,0,28,,,,,,space,10.393505500000174,None,None,3,1.0841860000000452,0.2212829000000056,None,0,0,0,0,,,,,1,0,1,0,,,,,28,0,28,0,630.8881077999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizza,2.1186,630.8731078000001,630.8737583000002,630.8738665000001,630.8881077999995,633.0212677999998,633.0057104999996,633.0093674,633.0212677999998,633.0212677999998,633.0212677999998,633.0212677999998,635.0213057999999,635.0213057999999,635.0213057999999,635.0213057999999,635.0056103999996,3,1.0841860000000452,0.2212829000000056,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
29,0,29,,,,,,space,10.393505500000174,None,None,2,0.6439623000005668,0.27586539999992965,None,0,0,0,0,,,,,1,0,1,0,,,,,29,0,29,0,635.0213057999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freund,3.8592,635.0060859999994,635.0067218999993,635.0068276000002,635.0213057999999,638.8875756999996,638.8719495999994,638.8756232999995,638.8875756999996,638.8875756999996,638.8875756999996,638.8875756999996,640.8875934999996,640.8875934999996,640.8875934999996,640.8875934999996,640.8721344999994,2,0.6439623000005668,0.27586539999992965,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
30,0,30,,,,,,space,10.393505500000174,None,None,2,0.7361700999999812,0.20974830000068323,None,0,0,0,0,,,,,1,0,1,0,,,,,30,0,30,0,640.8875934999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vampir,2.9832,640.8726207999998,640.8733125999997,640.8734316,640.8875934999996,643.8706263999993,643.8550691,643.8588604999995,643.8706263999993,643.8706263999993,643.8706263999993,643.8706263999993,645.8706627000001,645.8706627000001,645.8706627000001,645.8706627000001,645.8549775000001,2,0.7361700999999812,0.20974830000068323,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
31,0,31,,,,,,space,10.393505500000174,None,None,3,0.8400031000001036,0.22843469999952504,None,0,0,0,0,,,,,1,0,1,0,,,,,31,0,31,0,645.8706627000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angriff,2.1949,645.8554337999994,645.8559212,645.8560303999993,645.8706627000001,648.0702050999998,648.0546840999996,648.0593326999997,648.0702050999998,648.0702050999998,648.0702050999998,648.0702050999998,650.0703575999996,650.0703575999996,650.0703575999996,650.0703575999996,650.0547164999998,3,0.8400031000001036,0.22843469999952504,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
32,0,32,,,,,,space,10.393505500000174,None,None,3,0.6456895000001168,0.20404210000015155,None,0,0,0,0,,,,,1,0,1,0,,,,,32,0,32,0,650.0703575999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schreibtisch,2.2129,650.0551796,650.0556656999997,650.0557660999993,650.0703575999996,652.2867882,652.2713549999999,652.2761400999998,652.2867882,652.2867882,652.2867882,652.2867882,654.2868629999994,654.2868629999994,654.2868629999994,654.2868629999994,654.2712200999995,3,0.6456895000001168,0.20404210000015155,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
33,0,33,,,,,,space,10.393505500000174,None,None,3,0.7018457000003764,0.21947030000046652,None,0,0,0,0,,,,,1,0,1,0,,,,,33,0,33,0,654.2868629999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamera,2.8863,654.2717074000002,654.2723822999997,654.2724936999994,654.2868629999994,657.1866114999993,657.1712606000001,657.1753063999995,657.1866114999993,657.1866114999993,657.1866114999993,657.1866114999993,659.1867341999996,659.1867341999996,659.1867341999996,659.1867341999996,659.1709299999993,3,0.7018457000003764,0.21947030000046652,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
34,0,34,,,,,,space,10.393505500000174,None,None,3,1.1574984000008044,0.24145629999929952,None,0,0,0,0,,,,,1,0,1,0,,,,,34,0,34,0,659.1867341999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gericht,2.4521,659.1714272999998,659.1719395,659.1720461999994,659.1867341999996,661.6527704999999,661.6373886000001,661.6413839999996,661.6527704999999,661.6527704999999,661.6527704999999,661.6527704999999,663.6532010000001,663.6532010000001,663.6532010000001,663.6532010000001,663.6372431,3,1.1574984000008044,0.24145629999929952,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
35,0,35,,,,,,space,10.393505500000174,None,None,2,0.7640703999995822,0.28383519999988494,None,0,0,0,0,,,,,1,0,1,0,,,,,35,0,35,0,663.6532010000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mund,2.6097,663.6376857999994,663.6381635999996,663.6382539999995,663.6532010000001,666.2691756999993,666.2539314999995,666.2571904999995,666.2691756999993,666.2691756999993,666.2691756999993,666.2691756999993,668.2694612999994,668.2694612999994,668.2694612999994,668.2694612999994,668.2539633999995,2,0.7640703999995822,0.28383519999988494,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
36,0,36,,,,,,space,10.393505500000174,None,None,3,0.7554348000003301,0.23978970000007394,None,0,0,0,0,,,,,1,0,1,0,,,,,36,0,36,0,668.2694612999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bild,2.3599,668.2544720999995,668.2549908999999,668.2551010999996,668.2694612999994,670.6357590999996,670.6203796999998,670.6239212999999,670.6357590999996,670.6357590999996,670.6357590999996,670.6357590999996,672.6358448999999,672.6358448999999,672.6358448999999,672.6358448999999,672.6206800999998,3,0.7554348000003301,0.23978970000007394,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
37,0,37,,,,,,space,10.393505500000174,None,None,3,0.9639166999995723,0.25225420000060694,None,0,0,0,0,,,,,1,0,1,0,,,,,37,0,37,0,672.6358448999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keller,2.4137,672.6211655999996,672.6216730999995,672.6217781999994,672.6358448999999,675.0523259000001,675.0366226999995,675.0406136000001,675.0523259000001,675.0523259000001,675.0523259000001,675.0523259000001,677.0522580999996,677.0522580999996,677.0522580999996,677.0522580999996,677.0365785999993,3,0.9639166999995723,0.25225420000060694,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
38,0,38,,,,,,space,10.393505500000174,None,None,3,0.656011000000035,0.21782179999991058,None,0,0,0,0,,,,,1,0,1,0,,,,,38,0,38,0,677.0522580999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold,3.189,677.0370732000001,677.0375767999994,677.0376804999996,677.0522580999996,680.2520502999996,680.2364577999997,680.2414573999995,680.2520502999996,680.2520502999996,680.2520502999996,680.2520502999996,682.2521554999994,682.2521554999994,682.2521554999994,682.2521554999994,682.2364093999995,3,0.656011000000035,0.21782179999991058,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
39,0,39,,,,,,space,10.393505500000174,None,None,3,0.6660283999999592,0.27743009999994683,None,0,0,0,0,,,,,1,0,1,0,,,,,39,0,39,0,682.2521554999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Film,5.1698,682.2368729999998,682.2373612000001,682.2374590999998,682.2521554999994,687.4349198,687.4194779999998,687.4232384999996,687.4349198,687.4349198,687.4349198,687.4349198,689.4347547999996,689.4347547999996,689.4347547999996,689.4347547999996,689.4191721999996,3,0.6660283999999592,0.27743009999994683,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
40,0,40,,,,,,space,10.393505500000174,None,None,3,0.679494999999406,0.2609189000004335,None,0,0,0,0,,,,,1,0,1,0,,,,,40,0,40,0,689.4347547999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kante,4.3756,689.4196691999996,689.4202465999997,689.4203528999997,689.4347547999996,693.8175835000002,693.8019306999995,693.8049907999994,693.8175835000002,693.8175835000002,693.8175835000002,693.8175835000002,695.8183131999995,695.8183131999995,695.8183131999995,695.8183131999995,695.8025387999996,3,0.679494999999406,0.2609189000004335,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
41,0,41,,,,,,space,10.393505500000174,None,None,3,1.1947635999995327,0.24704790000032517,None,0,0,0,0,,,,,1,0,1,0,,,,,41,0,41,0,695.8183131999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berg,2.0842,695.8030714999995,695.8035872999999,695.8036974999995,695.8183131999995,697.9177608999998,697.9019029000001,697.9053047999996,697.9177608999998,697.9177608999998,697.9177608999998,697.9177608999998,699.9174924999998,699.9174924999998,699.9174924999998,699.9174924999998,699.9020860999999,3,1.1947635999995327,0.24704790000032517,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
42,0,42,,,,,,space,10.393505500000174,None,None,3,0.7031286000001273,0.24391840000043885,None,0,0,0,0,,,,,1,0,1,0,,,,,42,0,42,0,699.9174924999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brief,2.9645,699.9025747999995,699.9031660999999,699.9032712999997,699.9174924999998,702.8839272999994,702.8685938999997,702.8725396,702.8839272999994,702.8839272999994,702.8839272999994,702.8839272999994,704.8841369000002,704.8841369000002,704.8841369000002,704.8841369000002,704.8681221999996,3,0.7031286000001273,0.24391840000043885,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
43,0,43,,,,,,space,10.393505500000174,None,None,3,0.9042515999999523,0.2602050000004965,None,0,0,0,0,,,,,1,0,1,0,,,,,43,0,43,0,704.8841369000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sand,4.5524,704.8685598000002,704.8690249000001,704.8691152000001,704.8841369000002,709.4504769999994,709.4344566,709.4374558,709.4504769999994,709.4504769999994,709.4504769999994,709.4504769999994,711.4501934,711.4501934,711.4501934,711.4501934,711.4345789999998,3,0.9042515999999523,0.2602050000004965,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
44,0,44,,,,,,space,10.393505500000174,None,None,3,0.7159459000004063,0.2575842999995075,None,0,0,0,0,,,,,1,0,1,0,,,,,44,0,44,0,711.4501934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schloss,2.2074,711.4350721000001,711.4355887000002,711.4356954999994,711.4501934,713.6667168999993,713.6511494999995,713.6549440999997,713.6667168999993,713.6667168999993,713.6667168999993,713.6667168999993,715.6670405999994,715.6670405999994,715.6670405999994,715.6670405999994,715.6513783999999,3,0.7159459000004063,0.2575842999995075,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
45,0,45,,,,,,space,10.393505500000174,None,None,3,0.9474806000007447,0.2602913999999146,None,0,0,0,0,,,,,1,0,1,0,,,,,45,0,45,0,715.6670405999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,5.3463,715.6518703000002,715.6523814000002,715.6524865000001,715.6670405999994,721.0160126999999,721.0010343999993,721.0052371000002,721.0160126999999,721.0160126999999,721.0160126999999,721.0160126999999,723.0161559999997,723.0161559999997,723.0161559999997,723.0161559999997,723.0005420999996,3,0.9474806000007447,0.2602913999999146,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
46,0,46,,,,,,space,10.393505500000174,None,None,3,0.915123499999936,0.274114599999848,None,0,0,0,0,,,,,1,0,1,0,,,,,46,0,46,0,723.0161559999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platz,4.3942,723.0010342999994,723.001561,723.0016670999994,723.0161559999997,727.4158702999994,727.4003284999999,727.4044628000001,727.4158702999994,727.4158702999994,727.4158702999994,727.4158702999994,729.415841,729.415841,729.415841,729.415841,729.4004033000001,3,0.915123499999936,0.274114599999848,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
47,0,47,,,,,,space,10.393505500000174,None,None,2,1.1219753999994282,0.2948472000007314,None,0,0,0,0,,,,,1,0,1,0,,,,,47,0,47,0,729.415841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dschungel,3.4445,729.4008951999995,729.4014546999997,729.4015614,729.415841,732.8664171,732.8499391999994,732.8543644000001,732.8664171,732.8664171,732.8664171,732.8664171,734.8656022999994,734.8656022999994,734.8656022999994,734.8656022999994,734.8498576000002,2,1.1219753999994282,0.2948472000007314,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
48,0,48,,,,,,space,10.393505500000174,None,None,3,0.6345653999997012,0.25497770000038145,None,0,0,0,0,,,,,1,0,1,0,,,,,48,0,48,0,734.8656022999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerze,3.2825,734.8503542999997,734.8508748999993,734.8509803999996,734.8656022999994,738.1485402999997,738.1328579000001,738.1365451000001,738.1485402999997,738.1485402999997,738.1485402999997,738.1485402999997,740.1484973999995,740.1484973999995,740.1484973999995,740.1484973999995,740.1329804999996,3,0.6345653999997012,0.25497770000038145,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
49,0,49,,,,,,space,10.393505500000174,None,None,3,0.7578234999991764,0.2683563000000504,None,0,0,0,0,,,,,1,0,1,0,,,,,49,0,49,0,740.1484973999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trennung,2.0589,740.1334645999996,740.1341051999998,740.1342114999998,740.1484973999995,742.2149294999999,742.1991883000001,742.2027449999996,742.2149294999999,742.2149294999999,742.2149294999999,742.2149294999999,744.2148745999993,744.2148745999993,744.2148745999993,744.2148745999993,744.1992780999999,3,0.7578234999991764,0.2683563000000504,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
50,0,50,,,,,,space,10.393505500000174,None,None,2,1.0319225000002916,0.22303349999947386,None,0,0,0,0,,,,,1,0,1,0,,,,,50,0,50,0,744.2148745999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ei,2.6312,744.1997794999997,744.2004331999997,744.2005392000001,744.2148745999993,746.8480344999998,746.8324220999993,746.8357896999996,746.8480344999998,746.8480344999998,746.8480344999998,746.8480344999998,748.8481926999993,748.8481926999993,748.8481926999993,748.8481926999993,748.8325025999993,2,1.0319225000002916,0.22303349999947386,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
51,0,51,,,,,,space,10.393505500000174,None,None,3,0.6345153000002028,0.27918729999964853,None,0,0,0,0,,,,,1,0,1,0,,,,,51,0,51,0,748.8481926999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netz,3.2059,748.8329995999993,748.8335047999999,748.8336135,748.8481926999993,752.0643493999996,752.0486405000001,752.0516226999998,752.0643493999996,752.0643493999996,752.0643493999996,752.0643493999996,754.0644778999995,754.0644778999995,754.0644778999995,754.0644778999995,754.0488039000002,3,0.6345153000002028,0.27918729999964853,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
52,0,52,,,,,,space,10.393505500000174,None,None,2,0.7316774000000805,0.24266850000003615,None,0,0,0,0,,,,,1,0,1,0,,,,,52,0,52,0,754.0644778999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulter,2.4167,754.0492863,754.0499271999997,754.0500306999993,754.0644778999995,756.4808649999995,756.4653694999997,756.4719631999997,756.4808649999995,756.4808649999995,756.4808649999995,756.4808649999995,758.4808241000001,758.4808241000001,758.4808241000001,758.4808241000001,758.4651524999999,2,0.7316774000000805,0.24266850000003615,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
53,0,53,,,,,,space,10.393505500000174,None,None,2,1.068987399999969,0.2313853999994535,None,0,0,0,0,,,,,1,0,1,0,,,,,53,0,53,0,758.4808241000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebe,2.1743,758.4656584999993,758.4661716,758.4662736999999,758.4808241000001,760.6640994999998,760.6482161999993,760.6513513,760.6640994999998,760.6640994999998,760.6640994999998,760.6640994999998,762.6644114999999,762.6644114999999,762.6644114999999,762.6644114999999,762.6484289,2,1.068987399999969,0.2313853999994535,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
54,0,54,,,,,,space,10.393505500000174,None,None,3,1.0811831999999413,0.24122629999965284,None,0,0,0,0,,,,,1,0,1,0,,,,,54,0,54,0,762.6644114999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lehrer,2.7357,762.6488931999993,762.6494142000001,762.6495107999999,762.6644114999999,765.4136933999998,765.3980425999998,765.4018328000002,765.4136933999998,765.4136933999998,765.4136933999998,765.4136933999998,767.4135845999999,767.4135845999999,767.4135845999999,767.4135845999999,767.3980364999998,3,1.0811831999999413,0.24122629999965284,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
55,0,55,,,,,,space,10.393505500000174,None,None,3,0.838437200000044,0.19716669999979786,None,0,0,0,0,,,,,1,0,1,0,,,,,55,0,55,0,767.4135845999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zirkus,2.5169,767.3985261999997,767.3991059,767.3992109000001,767.4135845999999,769.9300309999999,769.9145895000001,769.9182425999998,769.9300309999999,769.9300309999999,769.9300309999999,769.9300309999999,771.9299679999995,771.9299679999995,771.9299679999995,771.9299679999995,771.9144066999997,3,0.838437200000044,0.19716669999979786,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
56,0,56,,,,,,space,10.393505500000174,None,None,3,0.9434574999995675,0.17398970000067493,None,0,0,0,0,,,,,1,0,1,0,,,,,56,0,56,0,771.9299679999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klub,2.9061,771.9149127999999,771.9154159999998,771.9155206999994,771.9299679999995,774.8467052999995,774.8307160999993,774.8343666999999,774.8467052999995,774.8467052999995,774.8467052999995,774.8467052999995,776.8464636999997,776.8464636999997,776.8464636999997,776.8464636999997,776.8307803999996,3,0.9434574999995675,0.17398970000067493,None,,,,,,,,,Guess_8294,22,female,1,2025-05-10_11h32.01.600,sm,2024.2.4,59.97015884895574,2025-05-10 11h32.28.212208 +0200,
