thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
20,0,20,,,,,,space,3.2489609999993263,None,None,2,1.0309433000002173,0.17548429999988002,None,0,0,0,0,,,,,0,0,0,0,,,,,20,0,20,0,536.9138227999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team,2.9645,536.8977720000003,536.8981709999989,536.8982716999999,536.9138227999993,539.8800728999995,539.8642728999985,539.8683614999991,539.8800728999995,539.8800728999995,539.8800728999995,539.8800728999995,541.8805673999996,541.8805673999996,541.8805673999996,541.8805673999996,541.8638586999987,2,1.0309433000002173,0.17548429999988002,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
21,0,21,,,,,,space,3.2489609999993263,None,None,3,0.6733827000007295,0.2233859999996639,None,0,0,0,0,,,,,0,0,0,0,,,,,21,0,21,0,541.8805673999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wohnung,2.8516,541.8641377999993,541.864419399999,541.8644735999987,541.8805673999996,544.7475995999994,544.7315488999993,544.7343113999996,544.7475995999994,544.7475995999994,544.7475995999994,544.7475995999994,,,,,546.7471114999989,3,0.6733827000007295,0.2233859999996639,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
22,0,22,,,,,,space,3.2489609999993263,None,None,2,0.7876779999987775,0.1775383000003785,None,0,0,0,0,,,,,0,0,0,0,,,,,22,0,22,0,546.763626599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zunge,2.1949,546.7473840000002,546.7478095999995,546.7478773999992,546.763626599999,548.9635539999999,548.9472236000001,548.9530340000001,548.9635539999999,548.9635539999999,548.9635539999999,548.9635539999999,,,,,550.9624401000001,2,0.7876779999987775,0.1775383000003785,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
23,0,23,,,,,,space,3.2489609999993263,None,None,3,0.7105711000003794,0.2264842000004137,None,0,0,0,0,,,,,0,0,0,0,,,,,23,0,23,0,550.9790347999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nacht,3.0127,550.9628134999984,550.9631097000001,550.9631809000002,550.9790347999988,553.9961223999999,553.9807788999988,553.9832938999989,553.9961223999999,553.9961223999999,553.9961223999999,553.9961223999999,555.9960452999985,555.9960452999985,555.9960452999985,555.9960452999985,555.980344399999,3,0.7105711000003794,0.2264842000004137,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
24,0,24,,,,,,space,3.2489609999993263,None,None,2,0.9441374000016367,0.18259349999971164,None,0,0,0,0,,,,,0,0,0,0,,,,,24,0,24,0,555.9960452999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anwalt,4.7208,555.9808268999986,555.9812820999996,555.9813794000002,555.9960452999985,560.7290099999991,560.7131559999998,560.7146653999989,560.7290099999991,560.7290099999991,560.7290099999991,560.7290099999991,562.7290373999986,562.7290373999986,562.7290373999986,562.7290373999986,562.713117199999,2,0.9441374000016367,0.18259349999971164,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
25,0,25,,,,,,space,3.2489609999993263,None,None,3,1.1133176000003004,0.2134200000000419,None,0,0,0,0,,,,,0,0,0,0,,,,,25,0,25,0,562.7290373999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skizze,2.4916,562.7136137999987,562.7140878999999,562.7141861,562.7290373999986,565.2282748999987,565.2119321999999,565.2136523999998,565.2282748999987,565.2282748999987,565.2282748999987,565.2282748999987,567.2279712999989,567.2279712999989,567.2279712999989,567.2279712999989,567.2116736999997,3,1.1133176000003004,0.2134200000000419,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
26,0,26,,,,,,space,3.2489609999993263,None,None,3,0.965652200000477,0.23539189999974042,None,0,0,0,0,,,,,0,0,0,0,,,,,26,0,26,0,567.2279712999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erbe,3.6723,567.2118690999996,567.2120653000002,567.2121127999999,567.2279712999989,570.9120051999998,570.8962670000001,570.9008109999995,570.9120051999998,570.9120051999998,570.9120051999998,570.9120051999998,572.9125982999994,572.9125982999994,572.9125982999994,572.9125982999994,572.8958957999985,3,0.965652200000477,0.23539189999974042,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
27,0,27,,,,,,space,3.2489609999993263,None,None,3,0.9101066999992327,0.251308799999606,None,0,0,0,0,,,,,0,0,0,0,,,,,27,0,27,0,572.9125982999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlamm,2.3006,572.8962914999993,572.8967089999987,572.8967950999995,572.9125982999994,575.2274579999994,575.2130034999991,575.2173272,575.2274579999994,575.2274579999994,575.2274579999994,575.2274579999994,577.2279050999987,577.2279050999987,577.2279050999987,577.2279050999987,577.2119091999994,3,0.9101066999992327,0.251308799999606,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
28,0,28,,,,,,space,3.2489609999993263,None,None,3,0.9170212000008178,0.229374699998516,None,0,0,0,0,,,,,0,0,0,0,,,,,28,0,28,0,577.2279050999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nummer,5.3463,577.2121148999995,577.2123433999986,577.212424899999,577.2279050999987,582.5775548000001,582.5618746,582.5653846999994,582.5775548000001,582.5775548000001,582.5775548000001,582.5775548000001,584.5769836,584.5769836,584.5769836,584.5769836,584.5618345000003,3,0.9170212000008178,0.229374699998516,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
29,0,29,,,,,,space,3.2489609999993263,None,None,2,0.6826995999999781,0.22040750000087428,None,0,0,0,0,,,,,0,0,0,0,,,,,29,0,29,0,584.5769836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freund,2.3362,584.5624043999997,584.562914099999,584.5630141000001,584.5769836,586.9270925000001,586.9115282999992,586.9142453999993,586.9270925000001,586.9270925000001,586.9270925000001,586.9270925000001,588.9277662999993,588.9277662999993,588.9277662999993,588.9277662999993,588.9115122999992,2,0.6826995999999781,0.22040750000087428,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
30,0,30,,,,,,space,3.2489609999993263,None,None,3,0.8556145000002289,0.23138269999981276,None,0,0,0,0,,,,,0,0,0,0,,,,,30,0,30,0,588.9277662999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kapitel,4.3942,588.9119914999992,588.9124290999989,588.912531,588.9277662999993,593.327328899999,593.3115923999994,593.3152359999985,593.327328899999,593.327328899999,593.327328899999,593.327328899999,595.3268085999989,595.3268085999989,595.3268085999989,595.3268085999989,595.3107046999994,3,0.8556145000002289,0.23138269999981276,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
31,0,31,,,,,,space,3.2489609999993263,None,None,3,0.6957978000009462,0.22437619999982417,None,0,0,0,0,,,,,0,0,0,0,,,,,31,0,31,0,595.3268085999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Datei,2.2129,595.3110462999994,595.3112664,595.3113228000002,595.3268085999989,597.5435547999987,597.5271752999997,597.5287257,597.5435547999987,597.5435547999987,597.5435547999987,597.5435547999987,599.5439066999988,599.5439066999988,599.5439066999988,599.5439066999988,599.5275758999996,3,0.6957978000009462,0.22437619999982417,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
32,0,32,,,,,,space,3.2489609999993263,None,None,3,0.7844066999987263,0.2382781000014802,None,0,0,0,0,,,,,0,0,0,0,,,,,32,0,32,0,599.5439066999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seife,2.1831,599.5280161999999,599.5284010999985,599.5284807999997,599.5439066999988,601.7265646999986,601.7103885999986,601.7121353000002,601.7265646999986,601.7265646999986,601.7265646999986,601.7265646999986,603.726678699999,603.726678699999,603.726678699999,603.726678699999,603.7105844999987,3,0.7844066999987263,0.2382781000014802,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
33,0,33,,,,,,space,3.2489609999993263,None,None,3,0.7126952999988134,0.23945290000119712,None,0,0,0,0,,,,,0,0,0,0,,,,,33,0,33,0,603.726678699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fiktion,4.4767,603.7107836999985,603.7111417999986,603.7111819000002,603.726678699999,608.2097025999992,608.1936306999996,608.1977680999989,608.2097025999992,608.2097025999992,608.2097025999992,608.2097025999992,610.2090794999986,610.2090794999986,610.2090794999986,610.2090794999986,610.1931788999991,3,0.7126952999988134,0.23945290000119712,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
34,0,34,,,,,,space,3.2489609999993263,None,None,3,0.8431242000006023,0.22730400000000373,None,0,0,0,0,,,,,0,0,0,0,,,,,34,0,34,0,610.2090794999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,3.6297,610.1933921,610.1936427,610.1937011999999,610.2090794999986,613.8422847000002,613.826126599999,613.8277844999993,613.8422847000002,613.8422847000002,613.8422847000002,613.8422847000002,,,,,615.8263527999989,3,0.8431242000006023,0.22730400000000373,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
35,0,35,,,,,,space,3.2489609999993263,None,None,3,1.018200300000899,0.24031009999998787,None,0,0,0,0,,,,,0,0,0,0,,,,,35,0,35,0,615.8433764999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dip,2.8901,615.8268025999987,615.8272514,615.8273164000002,615.8433764999991,618.7424095999995,618.7266063999996,618.7295889999987,618.7424095999995,618.7424095999995,618.7424095999995,618.7424095999995,620.7431935999994,620.7431935999994,620.7431935999994,620.7431935999994,620.7273456999992,3,1.018200300000899,0.24031009999998787,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
36,0,36,,,,,,space,3.2489609999993263,None,None,3,0.8099463999988075,0.23237429999971937,None,0,0,0,0,,,,,0,0,0,0,,,,,36,0,36,0,620.7431935999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kante,3.6438,620.7278468999993,620.7283275999998,620.7284244999992,620.7431935999994,624.3922114999987,624.3761601999995,624.3804633,624.3922114999987,624.3922114999987,624.3922114999987,624.3922114999987,626.3915043999987,626.3915043999987,626.3915043999987,626.3915043999987,626.3753572999995,3,0.8099463999988075,0.23237429999971937,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
37,0,37,,,,,,space,3.2489609999993263,None,None,3,0.7662801999995281,0.27431719999913184,None,0,0,0,0,,,,,0,0,0,0,,,,,37,0,37,0,626.3915043999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gegenwart,3.4445,626.3755481999997,626.3757456999992,626.3757828999987,626.3915043999987,629.8411197999994,629.8247483999985,629.8262990999992,629.8411197999994,629.8411197999994,629.8411197999994,629.8411197999994,,,,,631.8255363999997,3,0.7662801999995281,0.27431719999913184,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
38,0,38,,,,,,space,3.2489609999993263,None,None,2,0.9636172000009537,0.2204158999993524,None,0,0,0,0,,,,,0,0,0,0,,,,,38,0,38,0,631.8420064000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publikum,2.8863,631.825992099999,631.8266433999997,631.8267642999999,631.8420064000002,634.7419652999997,634.7265809,634.7343057999988,634.7419652999997,634.7419652999997,634.7419652999997,634.7419652999997,636.7414988,636.7414988,636.7414988,636.7414988,636.7252853999998,2,0.9636172000009537,0.2204158999993524,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
39,0,39,,,,,,space,3.2489609999993263,None,None,3,0.7038059000005887,0.24733199999900535,None,0,0,0,0,,,,,0,0,0,0,,,,,39,0,39,0,636.7414988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimt,2.0031,636.7256711999999,636.7261192999995,636.7261999999992,636.7414988,638.7577913999994,638.741363699999,638.7437021999995,638.7577913999994,638.7577913999994,638.7577913999994,638.7577913999994,640.7581945000002,640.7581945000002,640.7581945000002,640.7581945000002,640.741494599999,3,0.7038059000005887,0.24733199999900535,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
40,0,40,,,,,,space,3.2489609999993263,None,None,3,0.7983002000000852,0.25935349999963364,None,0,0,0,0,,,,,0,0,0,0,,,,,40,0,40,0,640.7581945000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gleis,3.6615,640.7420216999999,640.7423610999995,640.7424922999999,640.7581945000002,644.4247667999989,644.4082214999999,644.4114909999989,644.4247667999989,644.4247667999989,644.4247667999989,644.4247667999989,,,,,646.4084506999989,3,0.7983002000000852,0.25935349999963364,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
41,0,41,,,,,,space,3.2489609999993263,None,None,2,0.7880399000005127,0.18554049999875133,None,0,0,0,0,,,,,0,0,0,0,,,,,41,0,41,0,646.4246936999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lehrer,2.1961,646.4090204999993,646.4095864999999,646.4097069,646.4246936999989,648.6240048,648.6089620000002,648.6131047999988,648.6240048,648.6240048,648.6240048,648.6240048,650.6234066999987,650.6234066999987,650.6234066999987,650.6234066999987,650.6082545999998,2,0.7880399000005127,0.18554049999875133,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
42,0,42,,,,,,space,3.2489609999993263,None,None,2,0.824565299999449,0.1895755999994435,None,0,0,0,0,,,,,0,0,0,0,,,,,42,0,42,0,650.6234066999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zapfen,2.7357,650.6088048000001,650.6091603999994,650.6092692999991,650.6234066999987,653.3745060000001,653.3584338000001,653.3618396999991,653.3745060000001,653.3745060000001,653.3745060000001,653.3745060000001,655.3736578999997,655.3736578999997,655.3736578999997,655.3736578999997,655.3579304999985,2,0.824565299999449,0.1895755999994435,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
43,0,43,,,,,,space,3.2489609999993263,None,None,3,0.7323711999997613,0.22142270000040298,None,0,0,0,0,,,,,0,0,0,0,,,,,43,0,43,0,655.3736578999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statue,2.3916,655.3584003999986,655.3588646999997,655.3589617999987,655.3736578999997,657.7733653999985,657.7570632999996,657.7587126999988,657.7733653999985,657.7733653999985,657.7733653999985,657.7733653999985,659.7739344999991,659.7739344999991,659.7739344999991,659.7739344999991,659.7574464999998,3,0.7323711999997613,0.22142270000040298,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
44,0,44,,,,,,space,3.2489609999993263,None,None,3,1.045031099998596,0.2353757000000769,None,0,0,0,0,,,,,0,0,0,0,,,,,44,0,44,0,659.7739344999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saft,2.3599,659.7578218999988,659.758187899999,659.7582653999998,659.7739344999991,662.1392502999988,662.1228376999989,662.1242683,662.1392502999988,662.1392502999988,662.1392502999988,662.1392502999988,664.1394182999993,664.1394182999993,664.1394182999993,664.1394182999993,664.123218499999,3,1.045031099998596,0.2353757000000769,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
45,0,45,,,,,,space,3.2489609999993263,None,None,3,0.6910339999994903,0.2623191999991832,None,0,0,0,0,,,,,0,0,0,0,,,,,45,0,45,0,664.1394182999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hemd,2.5169,664.1234829999994,664.1236927999998,664.1237462999998,664.1394182999993,666.6565777999986,666.6403517999988,666.6433928999995,666.6565777999986,666.6565777999986,666.6565777999986,666.6565777999986,,,,,668.6406781999995,3,0.6910339999994903,0.2623191999991832,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
46,0,46,,,,,,space,3.2489609999993263,None,None,3,0.6907159000002139,0.24831869999979972,None,0,0,0,0,,,,,0,0,0,0,,,,,46,0,46,0,668.6568800999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schloss,2.0052,668.6411613,668.6416888999993,668.6417872999991,668.6568800999994,670.6726381999997,670.657122999999,670.6590080999995,670.6726381999997,670.6726381999997,670.6726381999997,670.6726381999997,672.6725392999997,672.6725392999997,672.6725392999997,672.6725392999997,672.6564758999994,3,0.6907159000002139,0.24831869999979972,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
47,0,47,,,,,,space,3.2489609999993263,None,None,3,0.9789184000001114,0.2632893999998487,None,0,0,0,0,,,,,0,0,0,0,,,,,47,0,47,0,672.6725392999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausbruch,2.5982,672.6566624999996,672.6570190999992,672.6570674999984,672.6725392999997,675.2723713999985,675.256544599999,675.2613292999995,675.2723713999985,675.2723713999985,675.2723713999985,675.2723713999985,677.2722376000002,677.2722376000002,677.2722376000002,677.2722376000002,677.2570804999996,3,0.9789184000001114,0.2632893999998487,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
48,0,48,,,,,,space,3.2489609999993263,None,None,3,1.2102813000001333,0.2602434999989782,None,0,0,0,0,,,,,0,0,0,0,,,,,48,0,48,0,677.2722376000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wüste,2.0946,677.2575215999987,677.2579381999985,677.2580194999991,677.2722376000002,679.3723673999993,679.3563833999997,679.3590327000002,679.3723673999993,679.3723673999993,679.3723673999993,679.3723673999993,681.3726483999999,681.3726483999999,681.3726483999999,681.3726483999999,681.3570328999995,3,1.2102813000001333,0.2602434999989782,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
49,0,49,,,,,,space,3.2489609999993263,None,None,3,1.6641507000003912,0.27329310000095575,None,0,0,0,0,,,,,0,0,0,0,,,,,49,0,49,0,681.3726483999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nachricht,2.6446,681.3575005999992,681.3579959999988,681.3580918999996,681.3726483999999,684.0217607999984,684.0058050999996,684.0091156999988,684.0217607999984,684.0217607999984,684.0217607999984,684.0217607999984,686.0217837,686.0217837,686.0217837,686.0217837,686.0049786,3,1.6641507000003912,0.27329310000095575,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
50,0,50,,,,,,space,3.2489609999993263,None,None,3,0.9010623000012856,0.2643542999994679,None,0,0,0,0,,,,,0,0,0,0,,,,,50,0,50,0,686.0217837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wanne,3.9589,686.0051889999995,686.0054885999998,686.005534599999,686.0217837,689.9878712999998,689.9719172999994,689.9734420999994,689.9878712999998,689.9878712999998,689.9878712999998,689.9878712999998,691.9880711999995,691.9880711999995,691.9880711999995,691.9880711999995,691.9715890999996,3,0.9010623000012856,0.2643542999994679,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
51,0,51,,,,,,space,3.2489609999993263,None,None,3,0.9843756999998732,0.22241109999959008,None,0,0,0,0,,,,,0,0,0,0,,,,,51,0,51,0,691.9880711999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Komödie,4.0852,691.9719349999996,691.972151599999,691.9722100999988,691.9880711999995,696.0881319,696.0721593999988,696.0763814999991,696.0881319,696.0881319,696.0881319,696.0881319,698.0873350000002,698.0873350000002,698.0873350000002,698.0873350000002,698.0709415999991,3,0.9843756999998732,0.22241109999959008,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
52,0,52,,,,,,space,3.2489609999993263,None,None,3,1.2934907999988354,0.2703287000003911,None,0,0,0,0,,,,,0,0,0,0,,,,,52,0,52,0,698.0873350000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hilfe,4.3756,698.0711476999986,698.0713230999991,698.0713641999992,698.0873350000002,702.4719697,702.4549587000001,702.4580209999986,702.4719697,702.4719697,702.4719697,702.4719697,704.4713080000001,704.4713080000001,704.4713080000001,704.4713080000001,704.4552890999985,3,1.2934907999988354,0.2703287000003911,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
