thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,blank_cross.started,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,blank_cross.stopped,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,Alter,Geschlecht (optional),MRI,date,expName,psychopyVersion,frameRate,expStart,
32,0,32,,,,,,space,11.55162879999989,None,None,2,None,1.3101504000005662,0.15258579999863287,1,0,1,0,,,,,2,0,2,0,,,,,32,0,32,0,3285.0869274000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schmecken,2.0052,3285.0717704000017,3285.072343400001,3285.0724526000013,3285.0869274000015,3287.1034475000015,3287.0878072000014,3287.091986200001,3287.1034475000015,3287.1034475000015,3287.1034475000015,3287.1034475000015,3289.103271600001,3289.103271600001,3289.103271600001,3289.103271600001,3289.0878113000017,2,None,1.3101504000005662,0.15258579999863287,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
33,0,33,,,,,,space,11.55162879999989,None,None,3,None,1.4330814000004466,0.19639709999864863,1,0,1,0,,,,,2,0,2,0,,,,,33,0,33,0,3289.103271600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bild,2.2639,3289.0883176000007,3289.0888555,3289.088961700001,3289.103271600001,3291.3704831000014,3291.3541060000007,3291.3576717000014,3291.3704831000014,3291.3704831000014,3291.3704831000014,3291.3704831000014,3293.3697608,3293.3697608,3293.3697608,3293.3697608,3293.3542277000015,3,None,1.4330814000004466,0.19639709999864863,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
34,0,34,,,,,,space,11.55162879999989,None,None,3,None,0.7471444000002521,0.17742160000125295,1,0,1,0,,,,,2,0,2,0,,,,,34,0,34,0,3293.3697608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Postkarte,3.2825,3293.3547271000007,3293.355243,3293.355348000001,3293.3697608,3296.6527324000017,3296.637252800001,3296.6409996,3296.6527324000017,3296.6527324000017,3296.6527324000017,3296.6527324000017,3298.652699600001,3298.652699600001,3298.652699600001,3298.652699600001,3298.6375778,3,None,0.7471444000002521,0.17742160000125295,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
35,0,35,,,,,,space,11.55162879999989,None,None,2,None,0.8750892000007298,0.16517860000021756,1,0,1,0,,,,,2,0,2,0,,,,,35,0,35,0,3298.652699600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vampir,2.5377,3298.6381040000015,3298.638651200001,3298.638763500001,3298.652699600001,3301.202462000001,3301.186786,3301.1914034,3301.202462000001,3301.202462000001,3301.202462000001,3301.202462000001,3303.2028233,3303.2028233,3303.2028233,3303.2028233,3303.187034300001,2,None,0.8750892000007298,0.16517860000021756,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
36,0,36,,,,,,space,11.55162879999989,None,None,2,None,1.4318174,0.1744981000010739,1,0,1,0,,,,,2,0,2,0,,,,,36,0,36,0,3303.2028233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gespräch,4.3756,3303.187533800001,3303.1880508000013,3303.1881541000002,3303.2028233,3307.5852398000006,3307.570281600001,3307.5739897000003,3307.5852398000006,3307.5852398000006,3307.5852398000006,3307.5852398000006,3309.5856686000006,3309.5856686000006,3309.5856686000006,3309.5856686000006,3309.5700634000004,2,None,1.4318174,0.1744981000010739,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
37,0,37,,,,,,space,11.55162879999989,None,None,2,None,1.7449127999989287,0.1580126000008022,1,0,1,0,,,,,2,0,2,0,,,,,37,0,37,0,3309.5856686000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rasen,4.4429,3309.5705655,3309.5712079000004,3309.5713142000004,3309.5856686000006,3314.0353890000006,3314.019643900001,3314.0234007000017,3314.0353890000006,3314.0353890000006,3314.0353890000006,3314.0353890000006,3316.035192700001,3316.035192700001,3316.035192700001,3316.035192700001,3316.0194708000017,2,None,1.7449127999989287,0.1580126000008022,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
38,0,38,,,,,,space,11.55162879999989,None,None,3,None,1.0596219999988534,0.21524330000102054,1,0,1,0,,,,,2,0,2,0,,,,,38,0,38,0,3316.035192700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnürsenkel,3.6005,3316.0199366000015,3316.0205275000008,3316.020623800001,3316.035192700001,3319.6347615000013,3319.6193224000017,3319.6232378000004,3319.6347615000013,3319.6347615000013,3319.6347615000013,3319.6347615000013,3321.6347259000013,3321.6347259000013,3321.6347259000013,3321.6347259000013,3321.6195516000007,3,None,1.0596219999988534,0.21524330000102054,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
39,0,39,,,,,,space,11.55162879999989,None,None,3,None,0.7907106000002386,0.18352349999986473,1,0,1,0,,,,,2,0,2,0,,,,,39,0,39,0,3321.6347259000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold,2.3843,3321.6200160000008,3321.6205931000004,3321.6207086000013,3321.6347259000013,3324.0342998000015,3324.018879000001,3324.022082200001,3324.0342998000015,3324.0342998000015,3324.0342998000015,3324.0342998000015,3326.0345253000014,3326.0345253000014,3326.0345253000014,3326.0345253000014,3326.0192137000013,3,None,0.7907106000002386,0.18352349999986473,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
40,0,40,,,,,,space,11.55162879999989,None,None,2,None,1.8103253999997833,0.1532153999996808,1,0,1,0,,,,,2,0,2,0,,,,,40,0,40,0,3326.0345253000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anführer,2.0589,3326.0197105000007,3326.0202040000004,3326.0203103000003,3326.0345253000014,3328.100868900001,3328.0851096000006,3328.088711800001,3328.100868900001,3328.100868900001,3328.100868900001,3328.100868900001,3330.1009141000013,3330.1009141000013,3330.1009141000013,3330.1009141000013,3330.0854181000013,2,None,1.8103253999997833,0.1532153999996808,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
41,0,41,,,,,,space,11.55162879999989,None,None,3,None,0.6933871999990515,0.19493320000037784,1,0,1,0,,,,,2,0,2,0,,,,,41,0,41,0,3330.1009141000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gewürz,2.6312,3330.0859126000014,3330.0864260000017,3330.0865307000004,3330.1009141000013,3332.7340796000008,3332.7184053,3332.721910800001,3332.7340796000008,3332.7340796000008,3332.7340796000008,3332.7340796000008,3334.7340170000007,3334.7340170000007,3334.7340170000007,3334.7340170000007,3334.7184033000012,3,None,0.6933871999990515,0.19493320000037784,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
42,0,42,,,,,,space,11.55162879999989,None,None,2,None,0.8159080000004906,0.1599662000007811,1,0,1,0,,,,,2,0,2,0,,,,,42,0,42,0,3334.7340170000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hai,4.4767,3334.718950100001,3334.7195121000004,3334.719621600001,3334.7340170000007,3339.2167498000017,3339.2014886000015,3339.207351000001,3339.2167498000017,3339.2167498000017,3339.2167498000017,3339.2167498000017,3341.2170776000003,3341.2170776000003,3341.2170776000003,3341.2170776000003,3341.2014819000015,2,None,0.8159080000004906,0.1599662000007811,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
43,0,43,,,,,,space,11.55162879999989,None,None,3,None,0.6374269000007189,0.16950770000039483,1,0,1,0,,,,,2,0,2,0,,,,,43,0,43,0,3341.2170776000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loch,2.9832,3341.201950300001,3341.2024857000015,3341.2025954,3341.2170776000003,3344.2003129000004,3344.1844710000005,3344.1881177000014,3344.2003129000004,3344.2003129000004,3344.2003129000004,3344.2003129000004,3346.2001934,3346.2001934,3346.2001934,3346.2001934,3346.1848641000015,3,None,0.6374269000007189,0.16950770000039483,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
44,0,44,,,,,,space,11.55162879999989,None,None,3,None,1.1846548000012262,0.18156989999988582,1,0,1,0,,,,,2,0,2,0,,,,,44,0,44,0,3346.2001934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Küche,2.6446,3346.1853357,3346.18598,3346.1860874000013,3346.2001934,3348.8500448000013,3348.8344485000016,3348.838544,3348.8500448000013,3348.8500448000013,3348.8500448000013,3348.8500448000013,3350.8496975000016,3350.8496975000016,3350.8496975000016,3350.8496975000016,3350.8342933000004,3,None,1.1846548000012262,0.18156989999988582,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
45,0,45,,,,,,space,11.55162879999989,None,None,2,None,1.1439850000006118,0.16072889999850304,1,0,1,0,,,,,2,0,2,0,,,,,45,0,45,0,3350.8496975000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freund,3.039,3350.8347832,3350.8354199000005,3350.8355219000005,3350.8496975000016,3353.8994038,3353.8840580000015,3353.8884033000013,3353.8994038,3353.8994038,3353.8994038,3353.8994038,3355.899050600001,3355.899050600001,3355.899050600001,3355.899050600001,3355.884401700001,2,None,1.1439850000006118,0.16072889999850304,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
46,0,46,,,,,,space,11.55162879999989,None,None,3,None,0.9300545999994938,0.1645981000001484,1,0,1,0,,,,,2,0,2,0,,,,,46,0,46,0,3355.899050600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rot,2.5169,3355.884838600001,3355.8853370000015,3355.885431300001,3355.899050600001,3358.416504500001,3358.400266800001,3358.4035284,3358.416504500001,3358.416504500001,3358.416504500001,3358.416504500001,3360.4159533,3360.4159533,3360.4159533,3360.4159533,3360.4004790000017,3,None,0.9300545999994938,0.1645981000001484,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
47,0,47,,,,,,space,11.55162879999989,None,None,3,None,1.0044988999998168,0.19074990000081016,1,0,1,0,,,,,2,0,2,0,,,,,47,0,47,0,3360.4159533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beutel,2.1961,3360.4009689000013,3360.4017145000016,3360.401820000001,3360.4159533,3362.6157131,3362.5998259000007,3362.6032469,3362.6157131,3362.6157131,3362.6157131,3362.6157131,3364.6155203000017,3364.6155203000017,3364.6155203000017,3364.6155203000017,3364.6002437000006,3,None,1.0044988999998168,0.19074990000081016,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
48,0,48,,,,,,space,11.55162879999989,None,None,3,None,0.8104217000000062,0.17370750000009139,1,0,1,0,,,,,2,0,2,0,,,,,48,0,48,0,3364.6155203000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tube,5.1698,3364.6007327000007,3364.6012757000008,3364.601378200001,3364.6155203000017,3369.798443200001,3369.783263700001,3369.7865028000015,3369.798443200001,3369.798443200001,3369.798443200001,3369.798443200001,3371.7984805000015,3371.7984805000015,3371.7984805000015,3371.7984805000015,3371.7829349000003,3,None,0.8104217000000062,0.17370750000009139,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
49,0,49,,,,,,space,11.55162879999989,None,None,2,None,1.2660314999993716,0.1864599000000453,1,0,1,0,,,,,2,0,2,0,,,,,49,0,49,0,3371.7984805000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olympia,2.4137,3371.7834379000014,3371.7839513000017,3371.7840571000015,3371.7984805000015,3374.2147477000017,3374.199528000001,3374.2044314000013,3374.2147477000017,3374.2147477000017,3374.2147477000017,3374.2147477000017,3376.2149179000007,3376.2149179000007,3376.2149179000007,3376.2149179000007,3376.1995296000005,2,None,1.2660314999993716,0.1864599000000453,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
50,0,50,,,,,,space,11.55162879999989,None,None,3,None,1.004351100000349,0.1761754999988625,1,0,1,0,,,,,2,0,2,0,,,,,50,0,50,0,3376.2149179000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kappe,2.4521,3376.2000246000007,3376.2006690000017,3376.2007775,3376.2149179000007,3378.6814575000008,3378.6658544,3378.6694673,3378.6814575000008,3378.6814575000008,3378.6814575000008,3378.6814575000008,3380.6813838000016,3380.6813838000016,3380.6813838000016,3380.6813838000016,3380.6656170000006,3,None,1.004351100000349,0.1761754999988625,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
51,0,51,,,,,,space,11.55162879999989,None,None,3,None,0.9831835999993928,0.21039270000073884,1,0,1,0,,,,,2,0,2,0,,,,,51,0,51,0,3380.6813838000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decke,3.0547,3380.6660761000003,3380.666572,3380.6666714000003,3380.6813838000016,3383.7475446000008,3383.732406000001,3383.7364006000007,3383.7475446000008,3383.7475446000008,3383.7475446000008,3383.7475446000008,3385.7477839000003,3385.7477839000003,3385.7477839000003,3385.7477839000003,3385.7321137000017,3,None,0.9831835999993928,0.21039270000073884,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
52,0,52,,,,,,space,11.55162879999989,None,None,2,None,1.465563400000974,0.1635387999995146,1,0,1,0,,,,,2,0,2,0,,,,,52,0,52,0,3385.7477839000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spinne,2.0031,3385.7326036000013,3385.7332489,3385.7333519000003,3385.7477839000003,3387.763958200001,3387.7484817000004,3387.752308000001,3387.763958200001,3387.763958200001,3387.763958200001,3387.763958200001,3389.7642282000015,3389.7642282000015,3389.7642282000015,3389.7642282000015,3389.7486290000015,2,None,1.465563400000974,0.1635387999995146,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
53,0,53,,,,,,space,11.55162879999989,None,None,3,None,1.1792915999994875,0.1661495999996987,1,0,1,0,,,,,2,0,2,0,,,,,53,0,53,0,3389.7642282000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tee,2.0934,3389.7491197,3389.7497642000017,3389.749871,3389.7642282000015,3391.8639711000014,3391.8480946,3391.8509591,3391.8639711000014,3391.8639711000014,3391.8639711000014,3391.8639711000014,3393.8638770000016,3393.8638770000016,3393.8638770000016,3393.8638770000016,3393.8482972,3,None,1.1792915999994875,0.1661495999996987,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
54,0,54,,,,,,space,11.55162879999989,None,None,2,None,0.832492600000478,0.15060540000013134,1,0,1,0,,,,,2,0,2,0,,,,,54,0,54,0,3393.8638770000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulkan,3.1264,3393.848788200001,3393.8494682,3393.849575800001,3393.8638770000016,3396.9969655000004,3396.9812831,3396.9851586000004,3396.9969655000004,3396.9969655000004,3396.9969655000004,3396.9969655000004,3398.996985400001,3398.996985400001,3398.996985400001,3398.996985400001,3398.9815937000003,2,None,0.832492600000478,0.15060540000013134,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
55,0,55,,,,,,space,11.55162879999989,None,None,3,None,1.4996272999997018,0.1645769000006112,1,0,1,0,,,,,2,0,2,0,,,,,55,0,55,0,3398.996985400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gelenk,3.6297,3398.982111000001,3398.9826717000014,3398.9827929000003,3398.996985400001,3402.6309239,3402.6146934000008,3402.6180048000006,3402.6309239,3402.6309239,3402.6309239,3402.6309239,3404.6299420000014,3404.6299420000014,3404.6299420000014,3404.6299420000014,3404.6143691000016,3,None,1.4996272999997018,0.1645769000006112,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
56,0,56,,,,,,space,11.55162879999989,None,None,2,None,1.1932653000003484,0.15232219999961671,1,0,1,0,,,,,2,0,2,0,,,,,56,0,56,0,3404.6299420000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eule,2.3229,3404.6148685000007,3404.6153704000008,3404.6154809,3404.6299420000014,3406.9631194000012,3406.9474654000005,3406.951571200001,3406.9631194000012,3406.9631194000012,3406.9631194000012,3406.9631194000012,3408.963104800001,3408.963104800001,3408.963104800001,3408.963104800001,3408.947430800001,2,None,1.1932653000003484,0.15232219999961671,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
57,0,57,,,,,,space,11.55162879999989,None,None,3,None,0.7994385000001785,0.16892539999935252,1,0,1,0,,,,,2,0,2,0,,,,,57,0,57,0,3408.963104800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sand,2.83,3408.947925800001,3408.9485738000003,3408.9486811000006,3408.963104800001,3411.7962383000013,3411.7805642000003,3411.7841867000006,3411.7962383000013,3411.7962383000013,3411.7962383000013,3411.7962383000013,3413.7961426,3413.7961426,3413.7961426,3413.7961426,3413.7804149000003,3,None,0.7994385000001785,0.16892539999935252,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
58,0,58,,,,,,space,11.55162879999989,None,None,3,None,1.3562767000003078,0.18346010000095703,1,0,1,0,,,,,2,0,2,0,,,,,58,0,58,0,3413.7961426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essen,2.9036,3413.7809105000015,3413.781478500001,3413.7815870000013,3413.7961426,3416.7125251000016,3416.6968583000016,3416.7008518000002,3416.7125251000016,3416.7125251000016,3416.7125251000016,3416.7125251000016,3418.7125992,3418.7125992,3418.7125992,3418.7125992,3418.697212000001,3,None,1.3562767000003078,0.18346010000095703,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
59,0,59,,,,,,space,11.55162879999989,None,None,3,None,1.3984825000006822,0.20136420000017097,1,0,1,0,,,,,2,0,2,0,,,,,59,0,59,0,3418.7125992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizza,3.189,3418.697705800001,3418.6982145,3418.6983189000002,3418.7125992,3421.9120065000006,3421.896520100001,3421.8996972000004,3421.9120065000006,3421.9120065000006,3421.9120065000006,3421.9120065000006,3423.9123194000003,3423.9123194000003,3423.9123194000003,3423.9123194000003,3423.896786700001,3,None,1.3984825000006822,0.20136420000017097,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
60,0,60,,,,,,space,11.55162879999989,None,None,3,None,0.9933327999988251,0.19645420000051672,1,0,1,0,,,,,2,0,2,0,,,,,60,0,60,0,3423.9123194000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hülse,2.2129,3423.897278800001,3423.8977829000014,3423.897888200001,3423.9123194000003,3426.1286617000005,3426.113084300001,3426.1170738,3426.1286617000005,3426.1286617000005,3426.1286617000005,3426.1286617000005,3428.1285897000016,3428.1285897000016,3428.1285897000016,3428.1285897000016,3428.113218300001,3,None,0.9933327999988251,0.19645420000051672,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
61,0,61,,,,,,space,11.55162879999989,None,None,3,None,1.056240699999762,0.19474289999925531,1,0,1,0,,,,,2,0,2,0,,,,,61,0,61,0,3428.1285897000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geheimnis,2.2385,3428.1137304000003,3428.1142526000003,3428.1143584,3428.1285897000016,3430.378464200001,3430.3631621000004,3430.367151800001,3430.378464200001,3430.378464200001,3430.378464200001,3430.378464200001,3432.3782612000014,3432.3782612000014,3432.3782612000014,3432.3782612000014,3432.3629516,3,None,1.056240699999762,0.19474289999925531,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
62,0,62,,,,,,space,11.55162879999989,None,None,3,None,0.7989570000008825,0.20332830000006652,1,0,1,0,,,,,2,0,2,0,,,,,62,0,62,0,3432.3782612000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tür,2.6097,3432.3634409000006,3432.3640367000007,3432.364146600001,3432.3782612000014,3434.994689700001,3434.9792399000016,3434.982728500001,3434.994689700001,3434.994689700001,3434.994689700001,3434.994689700001,3436.9948009,3436.9948009,3436.9948009,3436.9948009,3436.9792506000013,3,None,0.7989570000008825,0.20332830000006652,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
63,0,63,,,,,,space,11.55162879999989,None,None,2,None,1.4417143000009673,0.17905489999975543,1,0,1,0,,,,,2,0,2,0,,,,,63,0,63,0,3436.9948009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anwalt,4.0852,3436.979743600001,3436.9802500000005,3436.9803562000016,3436.9948009,3441.0944196,3441.0790824000014,3441.083953000001,3441.0944196,3441.0944196,3441.0944196,3441.0944196,3443.0944818000007,3443.0944818000007,3443.0944818000007,3443.0944818000007,3443.0792702000017,2,None,1.4417143000009673,0.17905489999975543,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
64,0,64,,,,,,space,11.55162879999989,None,None,3,None,1.21725829999923,0.18844990000070538,1,0,1,0,,,,,2,0,2,0,,,,,64,0,64,0,3443.0944818000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pumpe,4.3942,3443.0797380000004,3443.0802513000017,3443.0803496000008,3443.0944818000007,3447.4940711,3447.4786004000016,3447.4827086000005,3447.4940711,3447.4940711,3447.4940711,3447.4940711,3449.4939801,3449.4939801,3449.4939801,3449.4939801,3449.4785827000014,3,None,1.21725829999923,0.18844990000070538,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
65,0,65,,,,,,space,11.55162879999989,None,None,2,None,1.8731424999987212,None,1,0,1,0,,,,,2,0,2,0,,,,,65,0,65,0,3449.4939801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sumpf,4.5524,3449.4790768000003,3449.4795856,3449.4796947000013,3449.4939801,3454.061115100001,3454.0448006000006,3454.0489454000017,3454.061115100001,3454.061115100001,3454.061115100001,3454.061115100001,3456.0602911000005,3456.0602911000005,3456.0602911000005,3456.0602911000005,3456.0447776,2,None,1.8731424999987212,None,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
