thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
23,0,23,,,,,,space,3.381201599997439,None,None,3,None,0.6895480000021053,0.19748519999848213,1,0,1,0,,,,,0,0,0,0,,,,,23,0,23,0,2209.941013300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kopf,3.189,2209.9242510000004,2209.9246236000035,2209.9246674000024,2209.941013300002,2213.1410584000005,2213.1248435000016,2213.1279514000016,2213.1410584000005,2213.1410584000005,2213.1410584000005,2213.1410584000005,2215.1253006000006,3,None,0.6895480000021053,0.19748519999848213,2215.141343200001,2215.141343200001,2215.141343200001,2215.141343200001,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
24,0,24,,,,,,space,3.381201599997439,None,None,2,None,0.9354117000002589,0.1865192000004754,1,0,1,0,,,,,0,0,0,0,,,,,24,0,24,0,2215.141343200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alligator,2.9645,2215.1256684,2215.1260956000006,2215.126187500002,2215.141343200001,2218.1073423000016,2218.0909293000004,2218.0924957000025,2218.1073423000016,2218.1073423000016,2218.1073423000016,2218.1073423000016,2220.0910816000032,2,None,0.9354117000002589,0.1865192000004754,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
25,0,25,,,,,,space,3.381201599997439,None,None,2,None,0.6191803999972763,0.178568000002997,1,0,1,0,,,,,0,0,0,0,,,,,25,0,25,0,2220.107525200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freund,2.0934,2220.0915356000005,2220.0919416000033,2220.0920417000016,2220.107525200001,2222.2073966000025,2222.1912822000013,2222.1955628000032,2222.2073966000025,2222.2073966000025,2222.2073966000025,2222.2073966000025,2224.191667500003,2,None,0.6191803999972763,0.178568000002997,2224.2074557000014,2224.2074557000014,2224.2074557000014,2224.2074557000014,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
26,0,26,,,,,,space,3.381201599997439,None,None,3,None,0.6159224999973958,0.17348340000171447,1,0,1,0,,,,,0,0,0,0,,,,,26,0,26,0,2224.2074557000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeit,3.8592,2224.192126400001,2224.192660200002,2224.1927583000033,2224.2074557000014,2228.072925200002,2228.0563702000036,2228.0576959000027,2228.072925200002,2228.072925200002,2228.072925200002,2228.072925200002,2230.0572293000005,3,None,0.6159224999973958,0.17348340000171447,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
27,0,27,,,,,,space,3.381201599997439,None,None,2,None,0.6896445000020321,0.25034499999674154,1,0,1,0,,,,,0,0,0,0,,,,,27,0,27,0,2230.0735956000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anwalt,2.5377,2230.0577747000025,2230.0582945000024,2230.0583953000023,2230.0735956000026,2232.622950000001,2232.6069389000004,2232.6104294000033,2232.622950000001,2232.622950000001,2232.622950000001,2232.622950000001,2234.607220400001,2,None,0.6896445000020321,0.25034499999674154,2234.6238772000033,2234.6238772000033,2234.6238772000033,2234.6238772000033,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
28,0,28,,,,,,space,3.381201599997439,None,None,2,None,0.6421668999973917,0.1854014000018651,1,0,1,0,,,,,0,0,0,0,,,,,28,0,28,0,2234.6238772000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuh,2.5982,2234.607534300001,2234.6078438000004,2234.607907100002,2234.6238772000033,2237.222907200001,2237.2069635000007,2237.2104990000007,2237.222907200001,2237.222907200001,2237.222907200001,2237.222907200001,2239.2058426000003,2,None,0.6421668999973917,0.1854014000018651,2239.222330700002,2239.222330700002,2239.222330700002,2239.222330700002,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
29,0,29,,,,,,space,3.381201599997439,None,None,3,None,1.1745680999993056,0.21142039999904227,1,0,1,0,,,,,0,0,0,0,,,,,29,0,29,0,2239.222330700002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sport,2.6446,2239.206054800001,2239.206274600001,2239.206317700002,2239.222330700002,2241.8722701000006,2241.8563218000018,2241.8600736000008,2241.8722701000006,2241.8722701000006,2241.8722701000006,2241.8722701000006,2243.8565885000025,3,None,1.1745680999993056,0.21142039999904227,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
30,0,30,,,,,,space,3.381201599997439,None,None,3,None,0.8592677999986336,0.16548340000008466,1,0,1,0,,,,,0,0,0,0,,,,,30,0,30,0,2243.872693600002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerze,2.3362,2243.857242600003,2243.8577489000018,2243.8578516000016,2243.872693600002,2246.221886200001,2246.205675100002,2246.207179300003,2246.221886200001,2246.221886200001,2246.221886200001,2246.221886200001,2248.206025800002,3,None,0.8592677999986336,0.16548340000008466,2248.2220005000017,2248.2220005000017,2248.2220005000017,2248.2220005000017,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
31,0,31,,,,,,space,3.381201599997439,None,None,3,None,0.6746621999991476,0.16055659999983618,1,0,1,0,,,,,0,0,0,0,,,,,31,0,31,0,2248.2220005000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knie,2.8516,2248.2062122000025,2248.206539900002,2248.206580600003,2248.2220005000017,2251.0880343000026,2251.0720655000005,2251.073506200002,2251.0880343000026,2251.0880343000026,2251.0880343000026,2251.0880343000026,2253.072320000003,3,None,0.6746621999991476,0.16055659999983618,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
32,0,32,,,,,,space,3.381201599997439,None,None,3,None,0.6121266999980435,0.18353819999902043,1,0,1,0,,,,,0,0,0,0,,,,,32,0,32,0,2253.0887488000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seife,4.4767,2253.072773300002,2253.073251500002,2253.073351700001,2253.0887488000008,2257.571363700001,2257.5549406000027,2257.5575572000016,2257.571363700001,2257.571363700001,2257.571363700001,2257.571363700001,2259.5550949000026,3,None,0.6121266999980435,0.18353819999902043,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
33,0,33,,,,,,space,3.381201599997439,None,None,3,None,0.6839309999995749,0.19047190000128467,1,0,1,0,,,,,0,0,0,0,,,,,33,0,33,0,2259.5713526000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonntag,4.7208,2259.5553277000035,2259.5557037000035,2259.5557558,2259.5713526000036,2264.3041378000016,2264.2884797000006,2264.291041700002,2264.3041378000016,2264.3041378000016,2264.3041378000016,2264.3041378000016,2266.2880683000003,3,None,0.6839309999995749,0.19047190000128467,2266.304086,2266.304086,2266.304086,2266.304086,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
34,0,34,,,,,,space,3.381201599997439,None,None,3,None,0.6454011999994691,0.15157179999732762,1,0,1,0,,,,,0,0,0,0,,,,,34,0,34,0,2266.304086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lokomotive,2.9036,2266.288297000003,2266.2885179000004,2266.2885638000007,2266.304086,2269.2209305000033,2269.2053320000014,2269.209421800002,2269.2209305000033,2269.2209305000033,2269.2209305000033,2269.2209305000033,2271.204694100001,3,None,0.6454011999994691,0.15157179999732762,2271.2212363000035,2271.2212363000035,2271.2212363000035,2271.2212363000035,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
35,0,35,,,,,,space,3.381201599997439,None,None,3,None,1.4794677999998385,0.1674447000004875,1,0,1,0,,,,,0,0,0,0,,,,,35,0,35,0,2271.2212363000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulkan,3.9589,2271.205184800001,2271.205530200001,2271.2056267000007,2271.2212363000035,2275.1875951,2275.171867500001,2275.174778200002,2275.1875951,2275.1875951,2275.1875951,2275.1875951,2277.1705785000013,3,None,1.4794677999998385,0.1674447000004875,2277.186702400002,2277.186702400002,2277.186702400002,2277.186702400002,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
36,0,36,,,,,,space,3.381201599997439,None,None,3,None,0.5904714000025706,0.16961889999947743,1,0,1,0,,,,,0,0,0,0,,,,,36,0,36,0,2277.186702400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,3.039,2277.1709880000017,2277.1712603000014,2277.171331700003,2277.186702400002,2280.2373000000007,2280.2215778000027,2280.224745700001,2280.2373000000007,2280.2373000000007,2280.2373000000007,2280.2373000000007,2282.2217881000033,3,None,0.5904714000025706,0.16961889999947743,2282.2380859000004,2282.2380859000004,2282.2380859000004,2282.2380859000004,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
37,0,37,,,,,,space,3.381201599997439,None,None,3,None,0.8390090000029886,0.21268469999995432,1,0,1,0,,,,,0,0,0,0,,,,,37,0,37,0,2282.2380859000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essen,3.6005,2282.2222506000035,2282.222572100003,2282.2226666000024,2282.2380859000004,2285.8531231000015,2285.836992200002,2285.8409206000033,2285.8531231000015,2285.8531231000015,2285.8531231000015,2285.8531231000015,2287.837394600003,3,None,0.8390090000029886,0.21268469999995432,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
38,0,38,,,,,,space,3.381201599997439,None,None,3,None,0.5517357000026095,0.17551689999891096,1,0,1,0,,,,,0,0,0,0,,,,,38,0,38,0,2287.853704600002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handtuch,2.1413,2287.8378217000027,2287.838329800001,2287.8384283000014,2287.853704600002,2290.003034600002,2289.987175100003,2289.989759400003,2290.003034600002,2290.003034600002,2290.003034600002,2290.003034600002,2291.9863049000014,3,None,0.5517357000026095,0.17551689999891096,2292.002679100002,2292.002679100002,2292.002679100002,2292.002679100002,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
39,0,39,,,,,,space,3.381201599997439,None,None,2,None,0.677990399999544,0.2273516000022937,1,0,1,0,,,,,0,0,0,0,,,,,39,0,39,0,2292.002679100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschwister,2.9443,2291.986527500001,2291.9867215000013,2291.986763500001,2292.002679100002,2294.9533040000024,2294.9371914000003,2294.9423443000014,2294.9533040000024,2294.9533040000024,2294.9533040000024,2294.9533040000024,2296.9526699000016,2,None,0.677990399999544,0.2273516000022937,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
40,0,40,,,,,,space,3.381201599997439,None,None,3,None,0.6514795000002778,0.15863289999833796,1,0,1,0,,,,,0,0,0,0,,,,,40,0,40,0,2296.9691005000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rot,2.6312,2296.952854500003,2296.953100400002,2296.9531408000003,2296.9691005000022,2299.6025851000013,2299.5855827000014,2299.5869532000033,2299.6025851000013,2299.6025851000013,2299.6025851000013,2299.6025851000013,2301.585546100003,3,None,0.6514795000002778,0.15863289999833796,2301.602038300003,2301.602038300003,2301.602038300003,2301.602038300003,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
41,0,41,,,,,,space,3.381201599997439,None,None,3,None,0.7418891000015719,0.2194701000007626,1,0,1,0,,,,,0,0,0,0,,,,,41,0,41,0,2301.602038300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kapitel,2.1186,2301.5857297000002,2301.585933600003,2301.585981,2301.602038300003,2303.7350233000034,2303.7190801000033,2303.7205488,2303.7350233000034,2303.7350233000034,2303.7350233000034,2303.7350233000034,2305.7193886000023,3,None,0.7418891000015719,0.2194701000007626,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
42,0,42,,,,,,space,3.381201599997439,None,None,3,None,0.5598667999984173,0.17154329999902984,1,0,1,0,,,,,0,0,0,0,,,,,42,0,42,0,2305.736554000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiefel,3.6615,2305.7197613000026,2305.720239800001,2305.720311000001,2305.736554000003,2309.401364000001,2309.3855000000003,2309.3869894000018,2309.401364000001,2309.401364000001,2309.401364000001,2309.401364000001,2311.3860999000026,3,None,0.5598667999984173,0.17154329999902984,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
43,0,43,,,,,,space,3.381201599997439,None,None,3,None,0.5307756999973208,0.18643300000258023,1,0,1,0,,,,,0,0,0,0,,,,,43,0,43,0,2311.4024654000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blase,2.3006,2311.386748300003,2311.3872518000026,2311.387355300001,2311.4024654000023,2313.7188375000005,2313.7028426000034,2313.7064584,2313.7188375000005,2313.7188375000005,2313.7188375000005,2313.7188375000005,2315.7031653000013,3,None,0.5307756999973208,0.18643300000258023,2315.7182522000003,2315.7182522000003,2315.7182522000003,2315.7182522000003,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
44,0,44,,,,,,space,3.381201599997439,None,None,3,None,0.5058860999997705,0.22842380000292906,1,0,1,0,,,,,0,0,0,0,,,,,44,0,44,0,2315.7182522000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sand,3.6438,2315.7041193000005,2315.7045824000015,2315.704729600002,2315.7182522000003,2319.367845500001,2319.3514719000013,2319.352852,2319.367845500001,2319.367845500001,2319.367845500001,2319.367845500001,2321.351446300003,3,None,0.5058860999997705,0.22842380000292906,2321.3677438000013,2321.3677438000013,2321.3677438000013,2321.3677438000013,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
45,0,45,,,,,,space,3.381201599997439,None,None,3,None,0.6053445000034117,0.1853873999971256,1,0,1,0,,,,,0,0,0,0,,,,,45,0,45,0,2321.3677438000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Postkarte,2.3419,2321.3517157000024,2321.3519620000006,2321.3520202,2321.3677438000013,2323.7175915000007,2323.701638800001,2323.705049400003,2323.7175915000007,2323.7175915000007,2323.7175915000007,2323.7175915000007,2325.702226900001,3,None,0.6053445000034117,0.1853873999971256,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
46,0,46,,,,,,space,3.381201599997439,None,None,3,None,0.5784182000024884,0.18361409999852185,1,0,1,0,,,,,0,0,0,0,,,,,46,0,46,0,2325.7178593000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salz,2.1743,2325.7026982000025,2325.703204200003,2325.7033069000026,2325.7178593000026,2327.9011922000027,2327.8851442000014,2327.888085300001,2327.9011922000027,2327.9011922000027,2327.9011922000027,2327.9011922000027,2329.8850649000015,3,None,0.5784182000024884,0.18361409999852185,2329.900804000001,2329.900804000001,2329.900804000001,2329.900804000001,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
47,0,47,,,,,,space,3.381201599997439,None,None,3,None,0.8406103000015719,0.16757229999711853,1,0,1,0,,,,,0,0,0,0,,,,,47,0,47,0,2329.900804000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mappe,2.7584,2329.8855225000007,2329.8860071000017,2329.8861050000014,2329.900804000001,2332.6684418000004,2332.6517214000014,2332.6547326,2332.6684418000004,2332.6684418000004,2332.6684418000004,2332.6684418000004,2334.6518493000003,3,None,0.8406103000015719,0.16757229999711853,2334.6672657000017,2334.6672657000017,2334.6672657000017,2334.6672657000017,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
48,0,48,,,,,,space,3.381201599997439,None,None,3,None,0.6106895000011718,0.18051650000052177,1,0,1,0,,,,,0,0,0,0,,,,,48,0,48,0,2334.6672657000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beutel,2.7378,2334.652317600001,2334.652747700002,2334.6528432000014,2334.6672657000017,2337.4172601000027,2337.401568000001,2337.4053144000027,2337.4172601000027,2337.4172601000027,2337.4172601000027,2337.4172601000027,2339.400733000002,3,None,0.6106895000011718,0.18051650000052177,2339.4171766000036,2339.4171766000036,2339.4171766000036,2339.4171766000036,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
49,0,49,,,,,,space,3.381201599997439,None,None,3,None,0.7488627000020642,0.1794606000003114,1,0,1,0,,,,,0,0,0,0,,,,,49,0,49,0,2339.4171766000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hülse,2.0168,2339.4011070000015,2339.4013847000024,2339.4014613000036,2339.4171766000036,2341.434043100002,2341.4178541,2341.421378500003,2341.434043100002,2341.434043100002,2341.434043100002,2341.434043100002,2343.4330356000028,3,None,0.7488627000020642,0.1794606000003114,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
50,0,50,,,,,,space,3.381201599997439,None,None,2,None,0.8827533000003314,0.2223855000011099,1,0,1,0,,,,,0,0,0,0,,,,,50,0,50,0,2343.449786500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monster,2.4521,2343.4332491000023,2343.4334868000005,2343.4335304000015,2343.449786500001,2345.9164716000014,2345.8999006000013,2345.901363600002,2345.9164716000014,2345.9164716000014,2345.9164716000014,2345.9164716000014,2347.900116300003,2,None,0.8827533000003314,0.2223855000011099,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
51,0,51,,,,,,space,3.381201599997439,None,None,2,None,0.9434303999987605,0.16949469999963185,1,0,1,0,,,,,0,0,0,0,,,,,51,0,51,0,2347.916686800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journalistin,3.6723,2347.9005799000006,2347.9009603000013,2347.901060600001,2347.916686800003,2351.6003009000015,2351.583771900001,2351.5880148000033,2351.6003009000015,2351.6003009000015,2351.6003009000015,2351.6003009000015,2353.5840645000026,2,None,0.9434303999987605,0.16949469999963185,2353.599678800001,2353.599678800001,2353.599678800001,2353.599678800001,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
52,0,52,,,,,,space,3.381201599997439,None,None,3,None,1.0299198999964574,0.2273750000022119,1,0,1,0,,,,,0,0,0,0,,,,,52,0,52,0,2353.599678800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Konzert,2.9832,2353.5843402000028,2353.5845634000034,2353.5846187000025,2353.599678800001,2356.582365800001,2356.5664927000034,2356.570088800003,2356.582365800001,2356.582365800001,2356.582365800001,2356.582365800001,2358.5657949000015,3,None,1.0299198999964574,0.2273750000022119,2358.5827209000017,2358.5827209000017,2358.5827209000017,2358.5827209000017,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
53,0,53,,,,,,space,3.381201599997439,None,None,3,None,0.7018535999995947,0.1795830000010028,1,0,1,0,,,,,0,0,0,0,,,,,53,0,53,0,2358.5827209000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnpasta,2.0946,2358.566018200003,2358.5662677,2358.5663141000005,2358.5827209000017,2360.682380100003,2360.667314800001,2360.670191100002,2360.682380100003,2360.682380100003,2360.682380100003,2360.682380100003,2362.6654615000007,3,None,0.7018535999995947,0.1795830000010028,2362.6816948000014,2362.6816948000014,2362.6816948000014,2362.6816948000014,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
54,0,54,,,,,,space,3.381201599997439,None,None,3,None,0.9987266999996791,0.1694524000013189,1,0,1,0,,,,,0,0,0,0,,,,,54,0,54,0,2362.6816948000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wein,3.1264,2362.665641900003,2362.6658062000024,2362.665842100003,2362.6816948000014,2365.815008900001,2365.799882700001,2365.8033080000023,2365.815008900001,2365.815008900001,2365.815008900001,2365.815008900001,2367.8002681000034,3,None,0.9987266999996791,0.1694524000013189,2367.8157618000005,2367.8157618000005,2367.8157618000005,2367.8157618000005,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
55,0,55,,,,,,space,3.381201599997439,None,None,3,None,0.6794078000020818,0.20147609999912675,1,0,1,0,,,,,0,0,0,0,,,,,55,0,55,0,2367.8157618000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ball,4.5524,2367.800750000002,2367.8012561000032,2367.8014329000034,2367.8157618000005,2372.3822948000015,2372.366231400003,2372.3693625000014,2372.3822948000015,2372.3822948000015,2372.3822948000015,2372.3822948000015,2374.3660647000033,3,None,0.6794078000020818,0.20147609999912675,2374.3818248000025,2374.3818248000025,2374.3818248000025,2374.3818248000025,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
