thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
31,0,31,,,,,,space,4.308449899999687,None,None,3,0.85732199999984,0.3380993999999191,None,0,0,0,0,,,,,0,0,0,0,,,,,31,0,31,0,332.26542430000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizza,4.4429,332.2497671000001,332.25015470000017,332.2502484000006,332.26542430000063,336.71452970000064,336.6988209000001,336.7008129000005,336.71452970000064,336.71452970000064,336.71452970000064,336.71452970000064,338.69949989999986,3,0.85732199999984,0.3380993999999191,None,338.7145827000004,338.7145827000004,338.7145827000004,338.7145827000004,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
32,0,32,,,,,,space,4.308449899999687,None,None,2,0.9045026999992842,0.32111860000077286,None,0,0,0,0,,,,,0,0,0,0,,,,,32,0,32,0,338.7145827000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eule,3.1264,338.69976790000055,338.7001297000006,338.7001865000002,338.7145827000004,341.8475201000001,341.83134510000036,341.8327140000001,341.8475201000001,341.8475201000001,341.8475201000001,341.8475201000001,343.83175370000026,2,0.9045026999992842,0.32111860000077286,None,,,,,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
33,0,33,,,,,,space,4.308449899999687,None,None,3,0.8703756000004432,0.3191655999999057,None,0,0,0,0,,,,,0,0,0,0,,,,,33,0,33,0,343.84810410000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schuh,3.6297,343.83220810000057,343.8327940999998,343.83289520000017,343.84810410000046,347.4807738999998,347.4653493000005,347.4691407999999,347.4807738999998,347.4807738999998,347.4807738999998,347.4807738999998,349.4651564000005,3,0.8703756000004432,0.3191655999999057,None,349.48129680000056,349.48129680000056,349.48129680000056,349.48129680000056,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
34,0,34,,,,,,space,4.308449899999687,None,None,3,0.8862789000004341,1.0621950999993715,None,0,0,0,0,,,,,0,0,0,0,,,,,34,0,34,0,349.48129680000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rauch,2.3916,349.4656236999999,349.46597290000045,349.46607219999987,349.48129680000056,351.8807391999999,351.8651647000006,351.86940930000037,351.8807391999999,351.8807391999999,351.8807391999999,351.8807391999999,353.8654580000002,3,0.8862789000004341,1.0621950999993715,None,353.88090770000053,353.88090770000053,353.88090770000053,353.88090770000053,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
35,0,35,,,,,,space,4.308449899999687,None,None,2,1.0479397999997673,0.25431140000000596,None,0,0,0,0,,,,,0,0,0,0,,,,,35,0,35,0,353.88090770000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beugen,3.0127,353.86592070000006,353.86636499999986,353.8664591000006,353.88090770000053,356.8972197000003,356.8812630000002,356.88522960000046,356.8972197000003,356.8972197000003,356.8972197000003,356.8972197000003,358.8812705,2,1.0479397999997673,0.25431140000000596,None,358.89703929999996,358.89703929999996,358.89703929999996,358.89703929999996,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
36,0,36,,,,,,space,4.308449899999687,None,None,2,0.8894275000002381,0.2623457999998209,None,0,0,0,0,,,,,0,0,0,0,,,,,36,0,36,0,358.89703929999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwerg,2.0052,358.8817217000005,358.8821785,358.88227820000066,358.89703929999996,360.9134707000003,360.8971857000006,360.8988454,360.9134707000003,360.9134707000003,360.9134707000003,360.9134707000003,362.8977961999999,2,0.8894275000002381,0.2623457999998209,None,362.9132896000001,362.9132896000001,362.9132896000001,362.9132896000001,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
37,0,37,,,,,,space,4.308449899999687,None,None,3,0.9812173000000257,0.2753159999992931,None,0,0,0,0,,,,,0,0,0,0,,,,,37,0,37,0,362.9132896000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strand,3.6564,362.8982616000003,362.89860640000006,362.8987014000004,362.9132896000001,366.5795642000003,366.5634600000003,366.5677024000006,366.5795642000003,366.5795642000003,366.5795642000003,366.5795642000003,368.56384570000046,3,0.9812173000000257,0.2753159999992931,None,368.5800571,368.5800571,368.5800571,368.5800571,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
38,0,38,,,,,,space,4.308449899999687,None,None,3,1.4150774999998248,0.31521970000085275,None,0,0,0,0,,,,,0,0,0,0,,,,,38,0,38,0,368.5800571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gericht,2.8901,368.5642994,368.5647509999999,368.5648448000002,368.5800571,371.4792416999999,371.4642113,371.4685784000003,371.4792416999999,371.4792416999999,371.4792416999999,371.4792416999999,373.46430860000055,3,1.4150774999998248,0.31521970000085275,None,373.47921159999987,373.47921159999987,373.47921159999987,373.47921159999987,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
39,0,39,,,,,,space,4.308449899999687,None,None,2,1.4722728999995525,0.24348730000019714,None,0,0,0,0,,,,,0,0,0,0,,,,,39,0,39,0,373.47921159999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pflege,2.1743,373.4647372999998,373.4652061000006,373.46530410000014,373.47921159999987,375.6628854999999,375.6475194000004,375.65115160000005,375.6628854999999,375.6628854999999,375.6628854999999,375.6628854999999,377.6472566000002,2,1.4722728999995525,0.24348730000019714,None,377.66293870000027,377.66293870000027,377.66293870000027,377.66293870000027,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
40,0,40,,,,,,space,4.308449899999687,None,None,2,1.223402000000533,0.23331059999964054,None,0,0,0,0,,,,,0,0,0,0,,,,,40,0,40,0,377.66293870000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschichte,2.7357,377.6477018000005,377.64809830000013,377.6481934000003,377.66293870000027,380.41264690000025,380.39663030000065,380.4008597000002,380.41264690000025,380.41264690000025,380.41264690000025,380.41264690000025,382.39687630000026,2,1.223402000000533,0.23331059999964054,None,382.4128515000002,382.4128515000002,382.4128515000002,382.4128515000002,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
41,0,41,,,,,,space,4.308449899999687,None,None,3,1.2847093999998833,0.2622430000001259,None,0,0,0,0,,,,,0,0,0,0,,,,,41,0,41,0,382.4128515000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sack,2.2385,382.39733200000046,382.39792790000047,382.39802640000016,382.4128515000002,384.66186050000033,384.6467646000001,384.64979649999987,384.66186050000033,384.66186050000033,384.66186050000033,384.66186050000033,386.64680529999987,3,1.2847093999998833,0.2622430000001259,None,386.66214450000007,386.66214450000007,386.66214450000007,386.66214450000007,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
42,0,42,,,,,,space,4.308449899999687,None,None,3,0.9233618999996906,0.38592460000018036,None,0,0,0,0,,,,,0,0,0,0,,,,,42,0,42,0,386.66214450000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kapitel,2.3006,386.64726789999986,386.6477224999999,386.6478158,386.66214450000007,388.96262790000037,388.9462600000006,388.94937050000044,388.96262790000037,388.96262790000037,388.96262790000037,388.96262790000037,390.9465172,3,0.9233618999996906,0.38592460000018036,None,390.9622156000005,390.9622156000005,390.9622156000005,390.9622156000005,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
43,0,43,,,,,,space,4.308449899999687,None,None,3,1.7608499999996639,None,None,0,0,0,0,,,,,0,0,0,0,,,,,43,0,43,0,390.9622156000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Station,2.3362,390.9469753000003,390.94746040000064,390.9475596000002,390.9622156000005,393.3113707000002,393.2957012000006,393.29775659999996,393.3113707000002,393.3113707000002,393.3113707000002,393.3113707000002,395.2961167000003,3,1.7608499999996639,None,None,395.3117855999999,395.3117855999999,395.3117855999999,395.3117855999999,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
44,0,44,,,,,,space,4.308449899999687,None,None,3,1.0678869999992457,0.2653103000002375,None,0,0,0,0,,,,,0,0,0,0,,,,,44,0,44,0,395.3117855999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlamm,2.6312,395.2965830000003,395.29704110000057,395.29712259999997,395.3117855999999,397.94471000000067,397.9290864000004,397.93287469999996,397.94471000000067,397.94471000000067,397.94471000000067,397.94471000000067,399.92821020000065,3,1.0678869999992457,0.2653103000002375,None,399.9443547999999,399.9443547999999,399.9443547999999,399.9443547999999,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
45,0,45,,,,,,space,4.308449899999687,None,None,2,1.230273400000442,0.2802146999993056,None,0,0,0,0,,,,,0,0,0,0,,,,,45,0,45,0,399.9443547999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebe,2.6097,399.9284021000003,399.9286880999998,399.9287251000005,399.9443547999999,402.56147280000005,402.5456486000003,402.5492585000002,402.56147280000005,402.56147280000005,402.56147280000005,402.56147280000005,404.5449417,2,1.230273400000442,0.2802146999993056,None,404.5613553000003,404.5613553000003,404.5613553000003,404.5613553000003,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
46,0,46,,,,,,space,4.308449899999687,None,None,3,0.9501264999998966,0.2272211999998035,None,0,0,0,0,,,,,0,0,0,0,,,,,46,0,46,0,404.5613553000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decke,2.021,404.5452790999998,404.5456801,404.54575449999993,404.5613553000003,406.5946310999998,406.5783959999999,406.58207670000047,406.5946310999998,406.5946310999998,406.5946310999998,406.5946310999998,408.5786926999999,3,0.9501264999998966,0.2272211999998035,None,408.5946138999998,408.5946138999998,408.5946138999998,408.5946138999998,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
47,0,47,,,,,,space,4.308449899999687,None,None,3,0.7119142999999895,0.2224222999993799,None,0,0,0,0,,,,,0,0,0,0,,,,,47,0,47,0,408.5946138999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seil,3.2825,408.5791755,408.57966190000025,408.5797753000006,408.5946138999998,411.87741970000025,411.8616245000003,411.8654262,411.87741970000025,411.87741970000025,411.87741970000025,411.87741970000025,413.8617251000005,3,0.7119142999999895,0.2224222999993799,None,413.8778957000004,413.8778957000004,413.8778957000004,413.8778957000004,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
48,0,48,,,,,,space,4.308449899999687,None,None,2,0.7884185000002617,0.2763095999998768,None,0,0,0,0,,,,,0,0,0,0,,,,,48,0,48,0,413.8778957000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Käse,2.7584,413.8621873000002,413.86253399999987,413.8626303000001,413.8778957000004,416.6439175000005,416.6278987000005,416.63133410000046,416.6439175000005,416.6439175000005,416.6439175000005,416.6439175000005,418.6271342,2,0.7884185000002617,0.2763095999998768,None,418.6436269000005,418.6436269000005,418.6436269000005,418.6436269000005,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
49,0,49,,,,,,space,4.308449899999687,None,None,3,0.7130917000004047,0.252539600000091,None,0,0,0,0,,,,,0,0,0,0,,,,,49,0,49,0,418.6436269000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesetz,2.0946,418.6273243000005,418.62774640000043,418.6278738000001,418.6436269000005,420.74361899999985,420.72756610000033,420.7302184,420.74361899999985,420.74361899999985,420.74361899999985,420.74361899999985,422.72717920000014,3,0.7130917000004047,0.252539600000091,None,422.74397170000066,422.74397170000066,422.74397170000066,422.74397170000066,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
50,0,50,,,,,,space,4.308449899999687,None,None,2,0.7153367000000799,0.2313584000003175,None,0,0,0,0,,,,,0,0,0,0,,,,,50,0,50,0,422.74397170000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autor,2.5982,422.72740479999993,422.7277334999999,422.7277777999998,422.74397170000066,425.3430739000005,425.32784189999984,425.3299164,425.3430739000005,425.3430739000005,425.3430739000005,425.3430739000005,427.32807890000004,2,0.7153367000000799,0.2313584000003175,None,427.3431971,427.3431971,427.3431971,427.3431971,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
51,0,51,,,,,,space,4.308449899999687,None,None,2,0.9578888999994888,0.20147700000052282,None,0,0,0,0,,,,,0,0,0,0,,,,,51,0,51,0,427.3431971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwimmen,2.4167,427.32848120000017,427.3289033000001,427.3289854000004,427.3431971,429.75915460000033,429.74327260000064,429.7468112000006,429.75915460000033,429.75915460000033,429.75915460000033,429.75915460000033,431.74339750000036,2,0.9578888999994888,0.20147700000052282,None,431.75920159999987,431.75920159999987,431.75920159999987,431.75920159999987,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
52,0,52,,,,,,space,4.308449899999687,None,None,2,0.7617036999999982,0.19243470000037632,None,0,0,0,0,,,,,0,0,0,0,,,,,52,0,52,0,431.75920159999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weinen,2.3843,431.74358680000023,431.7439052,431.74395000000004,431.75920159999987,434.1590752000002,434.14301239999986,434.1445494999998,434.1590752000002,434.1590752000002,434.1590752000002,434.1590752000002,436.14269670000067,2,0.7617036999999982,0.19243470000037632,None,436.15973380000014,436.15973380000014,436.15973380000014,436.15973380000014,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
53,0,53,,,,,,space,4.308449899999687,None,None,2,0.7676851000005627,0.21636320000015985,None,0,0,0,0,,,,,0,0,0,0,,,,,53,0,53,0,436.15973380000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klee,2.1949,436.1428980999999,436.1431970000003,436.1432340000001,436.15973380000014,438.35889000000043,438.34324670000024,438.34666150000066,438.35889000000043,438.35889000000043,438.35889000000043,438.35889000000043,440.3432739,2,0.7676851000005627,0.21636320000015985,None,440.3590417000005,440.3590417000005,440.3590417000005,440.3590417000005,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
54,0,54,,,,,,space,4.308449899999687,None,None,3,1.1675180000002001,0.22444650000034017,None,0,0,0,0,,,,,0,0,0,0,,,,,54,0,54,0,440.3590417000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weiß,3.6723,440.3437177000005,440.34415810000064,440.34425460000057,440.3590417000005,444.0426649000001,444.0266466000003,444.0325364,444.0426649000001,444.0426649000001,444.0426649000001,444.0426649000001,446.0262112999999,3,1.1675180000002001,0.22444650000034017,None,446.0431103000001,446.0431103000001,446.0431103000001,446.0431103000001,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
55,0,55,,,,,,space,4.308449899999687,None,None,2,0.8247516999999789,0.18039300000054936,None,0,0,0,0,,,,,0,0,0,0,,,,,55,0,55,0,446.0431103000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruder,2.9832,446.02667480000036,446.0271266999998,446.02721980000024,446.0431103000001,449.0250102,449.0099645,449.01361739999993,449.0250102,449.0250102,449.0250102,449.0250102,451.00949350000064,2,0.8247516999999789,0.18039300000054936,None,451.02525570000034,451.02525570000034,451.02525570000034,451.02525570000034,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
56,0,56,,,,,,space,4.308449899999687,None,None,3,1.0060315999999148,0.23342779999984486,None,0,0,0,0,,,,,0,0,0,0,,,,,56,0,56,0,451.02525570000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klippe,2.3419,451.00995049999983,451.0105033,451.0105947000002,451.02525570000034,453.37471259999984,453.3589387000002,453.3611068,453.37471259999984,453.37471259999984,453.37471259999984,453.37471259999984,455.3590715999999,3,1.0060315999999148,0.23342779999984486,None,455.3754791000001,455.3754791000001,455.3754791000001,455.3754791000001,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
57,0,57,,,,,,space,4.308449899999687,None,None,None,,,None,0,0,0,0,,,,,0,0,0,0,,,,,57,0,57,0,455.3754791000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seife,2.83,455.35939599999983,455.3598013000001,455.35986890000004,455.3754791000001,458.20740509999996,458.1918245000006,458.19402940000055,458.20740509999996,458.20740509999996,458.20740509999996,458.20740509999996,460.1915435000001,None,,,None,460.2078908000003,460.2078908000003,460.2078908000003,460.2078908000003,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
58,0,58,,,,,,space,4.308449899999687,None,None,2,1.093993500000579,0.2583870999997089,None,0,0,0,0,,,,,0,0,0,0,,,,,58,0,58,0,460.2078908000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hase,4.5524,460.1917125,460.19191390000015,460.1919533,460.2078908000003,464.77498520000063,464.7574598000001,464.76065110000036,464.77498520000063,464.77498520000063,464.77498520000063,464.77498520000063,466.7749627000003,2,1.093993500000579,0.2583870999997089,None,,,,,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
59,0,59,,,,,,space,4.308449899999687,None,None,3,1.2454479999996693,0.2782925999999861,None,0,0,0,0,,,,,0,0,0,0,,,,,59,0,59,0,466.79084349999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeichnung,2.1697,466.77542919999996,466.7758665000001,466.77597160000005,466.79084349999994,468.9746853000006,468.9583594000005,468.9628874,468.9746853000006,468.9746853000006,468.9746853000006,468.9746853000006,470.95885910000015,3,1.2454479999996693,0.2782925999999861,None,470.9747699999998,470.9747699999998,470.9747699999998,470.9747699999998,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
60,0,60,,,,,,space,4.308449899999687,None,None,3,1.5817347999991398,0.20927870000014082,None,0,0,0,0,,,,,0,0,0,0,,,,,60,0,60,0,470.9747699999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urlaub,5.3655,470.9593756000004,470.95984060000046,470.95993499999986,470.9747699999998,476.3410210000002,476.32383540000046,476.3262396,476.3410210000002,476.3410210000002,476.3410210000002,476.3410210000002,478.32423759999983,3,1.5817347999991398,0.20927870000014082,None,,,,,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
61,0,61,,,,,,space,4.308449899999687,None,None,3,0.8189843999998629,0.24629240000012942,None,0,0,0,0,,,,,0,0,0,0,,,,,61,0,61,0,478.34070789999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krone,3.2059,478.3247575000005,478.32528510000066,478.3253835000005,478.34070789999987,481.556912,481.5413102000002,481.54490309999983,481.556912,481.556912,481.556912,481.556912,483.54119290000017,3,0.8189843999998629,0.24629240000012942,None,483.5572219000005,483.5572219000005,483.5572219000005,483.5572219000005,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
62,0,62,,,,,,space,4.308449899999687,None,None,2,1.2477011999999377,0.2750770000002376,None,0,0,0,0,,,,,0,0,0,0,,,,,62,0,62,0,483.5572219000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zapfen,4.4767,483.54165190000003,483.54209850000007,483.5421967000002,483.5572219000005,488.0397707000002,488.0243595000002,488.0285418000003,488.0397707000002,488.0397707000002,488.0397707000002,488.0397707000002,490.02335889999995,2,1.2477011999999377,0.2750770000002376,None,490.0395447000001,490.0395447000001,490.0395447000001,490.0395447000001,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
