thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
16,0,16,,,,,,space,3.513588200000413,None,None,3,None,0.8592630000002828,0.2792540000000372,0,0,0,0,,,,,0,0,0,0,,,,,16,0,16,0,291.2018002999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeitung,3.3171,291.1868822999995,291.1874420999993,291.18754959999933,291.2018002999994,294.5182552999995,294.50276609999946,294.50907349999943,294.5182552999995,294.5182552999995,294.5182552999995,294.5182552999995,296.51829029999953,296.51829029999953,296.51829029999953,296.51829029999953,296.50253040000007,3,None,0.8592630000002828,0.2792540000000372,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
17,0,17,,,,,,space,3.513588200000413,None,None,3,None,0.950041400000373,0.24735289999989618,0,0,0,0,,,,,0,0,0,0,,,,,17,0,17,0,296.51829029999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knie,2.1584,296.50304329999926,296.50356809999994,296.50367539999934,296.51829029999953,298.68461260000004,298.6690927999998,298.6723947999999,298.68461260000004,298.68461260000004,298.68461260000004,298.68461260000004,300.6849248999997,300.6849248999997,300.6849248999997,300.6849248999997,300.6689415999999,3,None,0.950041400000373,0.24735289999989618,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
18,0,18,,,,,,space,3.513588200000413,None,None,3,None,1.282278600000609,0.25736049999977695,0,0,0,0,,,,,0,0,0,0,,,,,18,0,18,0,300.6849248999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gipfel,3.0533,300.6694607999998,300.6699693999999,300.67007549999926,300.6849248999997,303.75106159999996,303.73522090000006,303.73854069999925,303.75106159999996,303.75106159999996,303.75106159999996,303.75106159999996,305.7510333,305.7510333,305.7510333,305.7510333,305.73525269999936,3,None,1.282278600000609,0.25736049999977695,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
19,0,19,,,,,,space,3.513588200000413,None,None,3,None,0.9849713000003248,0.23429940000005445,0,0,0,0,,,,,0,0,0,0,,,,,19,0,19,0,305.7510333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zapfen,3.6881,305.7357029999994,305.73618889999943,305.7362801999998,305.7510333,309.45067279999967,309.4351861999994,309.44005899999956,309.45067279999967,309.45067279999967,309.45067279999967,309.45067279999967,311.4506937999995,311.4506937999995,311.4506937999995,311.4506937999995,311.43523359999926,3,None,0.9849713000003248,0.23429940000005445,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
20,0,20,,,,,,space,3.513588200000413,None,None,3,None,1.0307401999998547,0.2692813000003298,0,0,0,0,,,,,0,0,0,0,,,,,20,0,20,0,311.4506937999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gras,2.4159,311.43574179999996,311.43626349999977,311.4363694999993,311.4506937999995,313.86699729999964,313.85169289999976,313.85538240000005,313.86699729999964,313.86699729999964,313.86699729999964,313.86699729999964,315.8671214999995,315.8671214999995,315.8671214999995,315.8671214999995,315.8521062,3,None,1.0307401999998547,0.2692813000003298,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
21,0,21,,,,,,space,3.513588200000413,None,None,3,None,1.0813437999995585,0.28705510000054346,0,0,0,0,,,,,0,0,0,0,,,,,21,0,21,0,315.8671214999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waschbecken,2.8488,315.8526230999996,315.8532828999996,315.8533878999997,315.8671214999995,318.71741459999976,318.7014406999997,318.7057931999998,318.71741459999976,318.71741459999976,318.71741459999976,318.71741459999976,320.7167284999996,320.7167284999996,320.7167284999996,320.7167284999996,320.7013182999999,3,None,1.0813437999995585,0.28705510000054346,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
22,0,22,,,,,,space,3.513588200000413,None,None,3,None,1.1044450999997935,0.26222969999980705,0,0,0,0,,,,,0,0,0,0,,,,,22,0,22,0,320.7167284999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stein,2.6958,320.70176319999973,320.70222620000004,320.7023101999994,320.7167284999996,323.41641679999975,323.40078559999984,323.40420639999957,323.41641679999975,323.41641679999975,323.41641679999975,323.41641679999975,325.4164824999998,325.4164824999998,325.4164824999998,325.4164824999998,325.4010000999997,3,None,1.1044450999997935,0.26222969999980705,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
23,0,23,,,,,,space,3.513588200000413,None,None,3,None,0.7047357000001284,0.2931674000001294,0,0,0,0,,,,,0,0,0,0,,,,,23,0,23,0,325.4164824999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hose,2.3722,325.4015099999997,325.4020146999992,325.40212449999945,325.4164824999998,327.79949619999934,327.7841510999997,327.78954669999985,327.79949619999934,327.79949619999934,327.79949619999934,327.79949619999934,329.7998527999998,329.7998527999998,329.7998527999998,329.7998527999998,329.7839811999993,3,None,0.7047357000001284,0.2931674000001294,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
24,0,24,,,,,,space,3.513588200000413,None,None,3,None,1.489830699999402,0.3570909000000029,0,0,0,0,,,,,0,0,0,0,,,,,24,0,24,0,329.7998527999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atem,3.0272,329.7845112999994,329.7850420999994,329.78514749999977,329.7998527999998,332.83264710000003,332.8168605000001,332.82024889999957,332.83264710000003,332.83264710000003,332.83264710000003,332.83264710000003,334.8326241999994,334.8326241999994,334.8326241999994,334.8326241999994,334.81712399999924,3,None,1.489830699999402,0.3570909000000029,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
25,0,25,,,,,,space,3.513588200000413,None,None,2,None,1.3651503999999477,0.2869453000002977,0,0,0,0,,,,,0,0,0,0,,,,,25,0,25,0,334.8326241999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Besucher,2.6471,334.81763109999974,334.8181463000001,334.8182526999999,334.8326241999994,337.4823958999996,337.46692110000004,337.47112819999984,337.4823958999996,337.4823958999996,337.4823958999996,337.4823958999996,339.48238239999955,339.48238239999955,339.48238239999955,339.48238239999955,339.4669568999998,2,None,1.3651503999999477,0.2869453000002977,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
26,0,26,,,,,,space,3.513588200000413,None,None,3,None,1.1444925999994666,0.31808660000024247,0,0,0,0,,,,,0,0,0,0,,,,,26,0,26,0,339.48238239999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golf,2.1586,339.4674680999997,339.46798899999976,339.4681017999992,339.48238239999955,341.6487434999999,341.6334788999993,341.63784679999935,341.6487434999999,341.6487434999999,341.6487434999999,341.6487434999999,343.6489469999997,343.6489469999997,343.6489469999997,343.6489469999997,343.6330742,3,None,1.1444925999994666,0.31808660000024247,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
27,0,27,,,,,,space,3.513588200000413,None,None,2,None,1.0194623000006686,0.3919919999998456,0,0,0,0,,,,,0,0,0,0,,,,,27,0,27,0,343.6489469999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wurm,3.5291,343.6334833000001,343.63417669999944,343.6342625999996,343.6489469999997,347.18280589999995,347.1664231999994,347.16986689999976,347.18280589999995,347.18280589999995,347.18280589999995,347.18280589999995,349.181834,349.181834,349.181834,349.181834,349.1664727999996,2,None,1.0194623000006686,0.3919919999998456,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
28,0,28,,,,,,space,3.513588200000413,None,None,3,None,1.6354827000004661,0.26504560000012134,0,0,0,0,,,,,0,0,0,0,,,,,28,0,28,0,349.181834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand,3.3946,349.1669820999996,349.16773099999955,349.1678419,349.181834,352.5814137999996,352.5657435999992,352.56895689999965,352.5814137999996,352.5814137999996,352.5814137999996,352.5814137999996,354.5814598999996,354.5814598999996,354.5814598999996,354.5814598999996,354.56609599999956,3,None,1.6354827000004661,0.26504560000012134,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
29,0,29,,,,,,space,3.513588200000413,None,None,3,None,1.1562142000002495,0.31655309999950987,0,0,0,0,,,,,0,0,0,0,,,,,29,0,29,0,354.5814598999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sauber,3.2258,354.5666113999996,354.56724719999966,354.5673586999992,354.5814598999996,357.8144188999995,357.79911449999963,357.8029287999998,357.8144188999995,357.8144188999995,357.8144188999995,357.8144188999995,359.8145128999995,359.8145128999995,359.8145128999995,359.8145128999995,359.7990807999995,3,None,1.1562142000002495,0.31655309999950987,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
30,0,30,,,,,,space,3.513588200000413,None,None,3,None,1.0571446000003561,0.24236199999995733,0,0,0,0,,,,,0,0,0,0,,,,,30,0,30,0,359.8145128999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sendung,2.5093,359.79959189999954,359.8002428,359.80035119999957,359.8145128999995,362.3309856999995,362.315603,362.3196247999995,362.3309856999995,362.3309856999995,362.3309856999995,362.3309856999995,364.3309841,364.3309841,364.3309841,364.3309841,364.3155435999997,3,None,1.0571446000003561,0.24236199999995733,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
31,0,31,,,,,,space,3.513588200000413,None,None,3,None,1.4746835000005376,0.2653342999992674,0,0,0,0,,,,,0,0,0,0,,,,,31,0,31,0,364.3309841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gegenwart,2.4427,364.31605189999937,364.31655219999993,364.31665840000005,364.3309841,366.7806578999998,366.76506379999955,366.76892729999963,366.7806578999998,366.7806578999998,366.7806578999998,366.7806578999998,368.7808895999997,368.7808895999997,368.7808895999997,368.7808895999997,368.76518679999936,3,None,1.4746835000005376,0.2653342999992674,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
32,0,32,,,,,,space,3.513588200000413,None,None,3,None,1.3495229999998628,0.33908549999978277,0,0,0,0,,,,,0,0,0,0,,,,,32,0,32,0,368.7808895999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlüssel,4.2735,368.76570959999935,368.7662135999999,368.76632269999936,368.7808895999997,373.06463619999977,373.0479547999994,373.0521798,373.06463619999977,373.06463619999977,373.06463619999977,373.06463619999977,375.0637004,375.0637004,375.0637004,375.0637004,375.04816839999967,3,None,1.3495229999998628,0.33908549999978277,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
33,0,33,,,,,,space,3.513588200000413,None,None,3,None,0.898036200000206,0.3021888000002946,0,0,0,0,,,,,0,0,0,0,,,,,33,0,33,0,375.0637004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nudeln,2.1088,375.0486928,375.0494284999995,375.04953320000004,375.0637004,377.1801753999998,377.16446839999935,377.1687992999996,377.1801753999998,377.1801753999998,377.1801753999998,377.1801753999998,379.18005769999945,379.18005769999945,379.18005769999945,379.18005769999945,379.1641749999999,3,None,0.898036200000206,0.3021888000002946,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
34,0,34,,,,,,space,3.513588200000413,None,None,2,None,1.301472800000738,0.2891459999991639,0,0,0,0,,,,,0,0,0,0,,,,,34,0,34,0,379.18005769999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blumen,2.6103,379.1646063999997,379.1650876999993,379.1651766999994,379.18005769999945,381.7965134999995,381.7811431,381.7852342999995,381.7965134999995,381.7965134999995,381.7965134999995,381.7965134999995,383.7965343999995,383.7965343999995,383.7965343999995,383.7965343999995,383.78113179999946,2,None,1.301472800000738,0.2891459999991639,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
35,0,35,,,,,,space,3.513588200000413,None,None,2,None,1.9393589000001157,None,0,0,0,0,,,,,0,0,0,0,,,,,35,0,35,0,383.7965343999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschwister,2.6752,383.78164409999954,383.7821544999997,383.7822613999997,383.7965343999995,386.47927059999984,386.46383979999973,386.4672824999998,386.47927059999984,386.47927059999984,386.47927059999984,386.47927059999984,388.47978089999924,388.47978089999924,388.47978089999924,388.47978089999924,388.4639381999996,2,None,1.9393589000001157,None,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
36,0,36,,,,,,space,3.513588200000413,None,None,3,None,1.8197774000000209,None,0,0,0,0,,,,,0,0,0,0,,,,,36,0,36,0,388.47978089999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wissen,2.9067,388.46446469999955,388.46503979999943,388.46514969999953,388.47978089999924,391.3955587999999,391.38032589999966,391.38376289999997,391.3955587999999,391.3955587999999,391.3955587999999,391.3955587999999,393.3958107999997,393.3958107999997,393.3958107999997,393.3958107999997,393.38040659999933,3,None,1.8197774000000209,None,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
37,0,37,,,,,,space,3.513588200000413,None,None,3,None,1.4447871000002124,0.4537894999994023,0,0,0,0,,,,,0,0,0,0,,,,,37,0,37,0,393.3958107999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trauben,2.2332,393.3809179,393.3816922999995,393.3818590000001,393.3958107999997,395.6291019999999,395.613883,395.61787339999955,395.6291019999999,395.6291019999999,395.6291019999999,395.6291019999999,397.6289588999998,397.6289588999998,397.6289588999998,397.6289588999998,397.6131269999996,3,None,1.4447871000002124,0.4537894999994023,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
38,0,38,,,,,,space,3.513588200000413,None,None,3,None,1.4091810999998415,0.2748666999996203,0,0,0,0,,,,,0,0,0,0,,,,,38,0,38,0,397.6289588999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angriff,2.0706,397.6135598999999,397.6140252999994,397.61411469999985,397.6289588999998,399.7121705999998,399.69650939999974,399.70037389999925,399.7121705999998,399.7121705999998,399.7121705999998,399.7121705999998,401.7121540999997,401.7121540999997,401.7121540999997,401.7121540999997,401.69648309999957,3,None,1.4091810999998415,0.2748666999996203,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
39,0,39,,,,,,space,3.513588200000413,None,None,3,None,1.153808800000661,0.33304689999931725,0,0,0,0,,,,,0,0,0,0,,,,,39,0,39,0,401.7121540999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonie,2.6732,401.69696209999984,401.69745499999954,401.6975537999997,401.7121540999997,404.3951533999998,404.3793055999995,404.3827007,404.3951533999998,404.3951533999998,404.3951533999998,404.3951533999998,406.3952804999999,406.3952804999999,406.3952804999999,406.3952804999999,406.3796034999996,3,None,1.153808800000661,0.33304689999931725,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
40,0,40,,,,,,space,3.513588200000413,None,None,3,None,0.8431171000001996,0.26619510000000446,0,0,0,0,,,,,0,0,0,0,,,,,40,0,40,0,406.3952804999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasche,2.795,406.3801154999992,406.38061689999995,406.3807219,406.3952804999999,409.1948935999999,409.17960309999944,409.18460099999993,409.1948935999999,409.1948935999999,409.1948935999999,409.1948935999999,411.19539929999974,411.19539929999974,411.19539929999974,411.19539929999974,411.17932010000004,3,None,0.8431171000001996,0.26619510000000446,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
41,0,41,,,,,,space,3.513588200000413,None,None,3,None,1.0333118000007744,0.3924210999994102,0,0,0,0,,,,,0,0,0,0,,,,,41,0,41,0,411.19539929999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maske,2.0168,411.1798294,411.1805678999999,411.1806796000001,411.19539929999974,413.2118787999998,413.19582159999936,413.19983389999925,413.2118787999998,413.2118787999998,413.2118787999998,413.2118787999998,415.2118453999992,415.2118453999992,415.2118453999992,415.2118453999992,415.1963668999997,3,None,1.0333118000007744,0.3924210999994102,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
42,0,42,,,,,,space,3.513588200000413,None,None,3,None,1.067920999999842,0.2801772000002529,0,0,0,0,,,,,0,0,0,0,,,,,42,0,42,0,415.2118453999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimt,3.3256,415.1968760999998,415.19745429999966,415.1975593999996,415.2118453999992,418.5440942999994,418.52861219999977,418.5314282999998,418.5440942999994,418.5440942999994,418.5440942999994,418.5440942999994,420.5444211999993,420.5444211999993,420.5444211999993,420.5444211999993,420.5286983999995,3,None,1.067920999999842,0.2801772000002529,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
43,0,43,,,,,,space,3.513588200000413,None,None,3,None,1.0853766999998697,0.2896178000000873,0,0,0,0,,,,,0,0,0,0,,,,,43,0,43,0,420.5444211999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sturm,2.0448,420.52922129999934,420.5297351999998,420.5298419999999,420.5444211999993,422.5941473999992,422.57871989999967,422.5828739999997,422.5941473999992,422.5941473999992,422.5941473999992,422.5941473999992,424.594118,424.594118,424.594118,424.594118,424.5783117000001,3,None,1.0853766999998697,0.2896178000000873,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
44,0,44,,,,,,space,3.513588200000413,None,None,3,None,0.981955499999458,0.2833059000004141,0,0,0,0,,,,,0,0,0,0,,,,,44,0,44,0,424.594118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asche,3.271,424.5787440999993,424.5792062999999,424.5792965999999,424.594118,427.87726979999934,427.8618674999998,427.86586629999965,427.87726979999934,427.87726979999934,427.87726979999934,427.87726979999934,429.8772657999998,429.8772657999998,429.8772657999998,429.8772657999998,429.86148950000006,3,None,0.981955499999458,0.2833059000004141,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
45,0,45,,,,,,space,3.513588200000413,None,None,3,None,1.100552100000641,0.26268809999965015,0,0,0,0,,,,,0,0,0,0,,,,,45,0,45,0,429.8772657999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bus,3.5877,429.86199529999976,429.8627356999996,429.8628467999997,429.8772657999998,433.4768888999997,433.4612972999994,433.4645832999995,433.4768888999997,433.4768888999997,433.4768888999997,433.4768888999997,435.4766581999993,435.4766581999993,435.4766581999993,435.4766581999993,435.4611735999997,3,None,1.100552100000641,0.26268809999965015,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
46,0,46,,,,,,space,3.513588200000413,None,None,3,None,1.1344793000007485,0.27955199999996694,0,0,0,0,,,,,0,0,0,0,,,,,46,0,46,0,435.4766581999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuchen ,3.4561,435.4617387999997,435.46226449999995,435.46237029999975,435.4766581999993,438.94298489999983,438.927772,438.93180649999977,438.94298489999983,438.94298489999983,438.94298489999983,438.94298489999983,440.9433188999992,440.9433188999992,440.9433188999992,440.9433188999992,440.92768909999995,3,None,1.1344793000007485,0.27955199999996694,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
47,0,47,,,,,,space,3.513588200000413,None,None,3,None,1.4694413999995959,0.22787330000028305,0,0,0,0,,,,,0,0,0,0,,,,,47,0,47,0,440.9433188999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Film,2.8292,440.92819299999974,440.9288386999997,440.92894720000004,440.9433188999992,443.7764387999996,443.76039390000005,443.7675298999993,443.7764387999996,443.7764387999996,443.7764387999996,443.7764387999996,445.7763006999994,445.7763006999994,445.7763006999994,445.7763006999994,445.76070829999935,3,None,1.4694413999995959,0.22787330000028305,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
48,0,48,,,,,,space,3.513588200000413,None,None,3,None,1.2893637999995917,0.40399280000019644,0,0,0,0,,,,,0,0,0,0,,,,,48,0,48,0,445.7763006999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netz,2.3546,445.7612167999996,445.7618950999995,445.76200439999957,445.7763006999994,448.1427300999994,448.1272483999992,448.1304492999998,448.1427300999994,448.1427300999994,448.1427300999994,448.1427300999994,450.14280469999994,450.14280469999994,450.14280469999994,450.14280469999994,450.1271014999993,3,None,1.2893637999995917,0.40399280000019644,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
