thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,fm_key.keys,fm_key.rt,fm_key.duration,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
33,0,33,,,,,,space,1.2376847000005,None,None,3,None,0.7046750999998039,0.16979319999973086,0,0,0,0,,,,,2,0,2,0,,,,,,,,33,0,33,0,1206.5846862000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasche,2.8411,1206.5693479000001,1206.5698599000007,1206.5699672,1206.5846862000008,1209.4340207000005,1209.4185459,1209.4224480000003,1209.4340207000005,1209.4340207000005,1209.4340207000005,1209.4340207000005,1211.4184628000003,3,None,1211.4341077,1211.4341077,1211.4341077,1211.4341077,0.7046750999998039,0.16979319999973086,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
34,0,34,,,,,,space,1.2376847000005,None,None,3,None,0.9245451999995566,0.21342230000027484,0,0,0,0,,,,,2,0,2,0,,,,,,,,34,0,34,0,1211.4341077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olympia,4.2097,1211.4189569,1211.4194552,1211.4195600000003,1211.4341077,1215.6504047000008,1215.6347313000006,1215.6411889,1215.6504047000008,1215.6504047000008,1215.6504047000008,1215.6504047000008,1217.6346735000006,3,None,1217.6504236,1217.6504236,1217.6504236,1217.6504236,0.9245451999995566,0.21342230000027484,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
35,0,35,,,,,,space,1.2376847000005,None,None,None,None,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,35,0,35,0,1217.6504236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kino,3.2156,1217.6351753,1217.6357819000004,1217.6359566,1217.6504236,1220.8669291000006,1220.8511808000003,1220.8545697,1220.8669291000006,1220.8669291000006,1220.8669291000006,1220.8669291000006,1222.8511583,None,None,1222.8671200000008,1222.8671200000008,1222.8671200000008,1222.8671200000008,,,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
36,0,36,,,,,,space,1.2376847000005,None,None,None,None,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,36,0,36,0,1222.8671200000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,2.7573,1222.8516281000002,1222.8522732000001,1222.8523798000006,1222.8671200000008,1225.6331243000004,1225.6178122000001,1225.6213356000007,1225.6331243000004,1225.6331243000004,1225.6331243000004,1225.6331243000004,1227.6176561000002,None,None,1227.6331341000005,1227.6331341000005,1227.6331341000005,1227.6331341000005,,,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
37,0,37,,,,,,space,1.2376847000005,None,None,3,None,1.1376876999993328,0.20479179999983899,0,0,0,0,,,,,2,0,2,0,,,,,,,,37,0,37,0,1227.6331341000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolle,2.0929,1227.6181241000004,1227.6186262,1227.6187324000002,1227.6331341000005,1229.7330219000005,1229.7172978000008,1229.7216059000002,1229.7330219000005,1229.7330219000005,1229.7330219000005,1229.7330219000005,1231.7174468000003,3,None,1231.7328998000003,1231.7328998000003,1231.7328998000003,1231.7328998000003,1.1376876999993328,0.20479179999983899,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
38,0,38,,,,,,space,1.2376847000005,None,None,3,None,0.6654950000001918,0.1742826999998215,0,0,0,0,,,,,2,0,2,0,,,,,,,,38,0,38,0,1231.7328998000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hütte,5.289,1231.7179374000007,1231.7185875000005,1231.7186918000007,1231.7328998000003,1237.0325332000002,1237.0170389000004,1237.0211013000007,1237.0325332000002,1237.0325332000002,1237.0325332000002,1237.0325332000002,1239.0168504000003,3,None,1239.0327405000007,1239.0327405000007,1239.0327405000007,1239.0327405000007,0.6654950000001918,0.1742826999998215,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
39,0,39,,,,,,space,1.2376847000005,None,None,2,None,1.4454552000006515,0.20409729999937554,0,0,0,0,,,,,2,0,2,0,,,,,,,,39,0,39,0,1239.0327405000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lehrer,2.882,1239.0173414,1239.018048,1239.0181557000005,1239.0327405000007,1241.9157312000007,1241.8999273,1241.9037007000006,1241.9157312000007,1241.9157312000007,1241.9157312000007,1241.9157312000007,1243.9004633000004,2,None,1243.9156497000004,1243.9156497000004,1243.9156497000004,1243.9156497000004,1.4454552000006515,0.20409729999937554,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
40,0,40,,,,,,space,1.2376847000005,None,None,2,None,0.7168681999992259,0.1803875000005064,0,0,0,0,,,,,2,0,2,0,,,,,,,,40,0,40,0,1243.9156497000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwester,4.0479,1243.9009570000007,1243.9014572000006,1243.9015647000006,1243.9156497000004,1247.9651853000005,1247.9498129000003,1247.9540035,1247.9651853000005,1247.9651853000005,1247.9651853000005,1247.9651853000005,1249.9496167000007,2,None,1249.9660603000002,1249.9660603000002,1249.9660603000002,1249.9660603000002,0.7168681999992259,0.1803875000005064,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
41,0,41,,,,,,space,1.2376847000005,None,None,2,None,0.7475947000002634,0.17737279999983002,0,0,0,0,,,,,2,0,2,0,,,,,,,,41,0,41,0,1249.9660603000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Applaus,2.8454,1249.9501149000007,1249.9506227000002,1249.9507279,1249.9660603000002,1252.8148006000001,1252.7993507,1252.8029142000005,1252.8148006000001,1252.8148006000001,1252.8148006000001,1252.8148006000001,1254.7991484000004,2,None,1254.8153734000007,1254.8153734000007,1254.8153734000007,1254.8153734000007,0.7475947000002634,0.17737279999983002,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
42,0,42,,,,,,space,1.2376847000005,None,None,2,None,1.1890081000001373,0.18437679999988177,0,0,0,0,,,,,2,0,2,0,,,,,,,,42,0,42,0,1254.8153734000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beugen,2.0371,1254.7996092000003,1254.8002481000003,1254.8003486000007,1254.8153734000007,1256.8646855000006,1256.8494305000004,1256.8535039000008,1256.8646855000006,1256.8646855000006,1256.8646855000006,1256.8646855000006,1258.8491331000005,2,None,1258.8646449000007,1258.8646449000007,1258.8646449000007,1258.8646449000007,1.1890081000001373,0.18437679999988177,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
43,0,43,,,,,,space,1.2376847000005,None,None,3,None,0.7989633999995931,0.16441279999980907,0,0,0,0,,,,,2,0,2,0,,,,,,,,43,0,43,0,1258.8646449000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecke,4.3449,1258.8496187,1258.8502766000001,1258.8503825000007,1258.8646449000007,1263.2141037000001,1263.19873,1263.2020463000008,1263.2141037000001,1263.2141037000001,1263.2141037000001,1263.2141037000001,1265.1989248,3,None,1265.2144149000005,1265.2144149000005,1265.2144149000005,1265.2144149000005,0.7989633999995931,0.16441279999980907,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
44,0,44,,,,,,space,1.2376847000005,None,None,3,None,1.343249300000025,0.2517204000005222,0,0,0,0,,,,,2,0,2,0,,,,,,,,44,0,44,0,1265.2144149000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulter,2.272,1265.1994381000004,1265.1999453000008,1265.2000547000007,1265.2144149000005,1267.4973311000003,1267.4821858000005,1267.4870519000006,1267.4973311000003,1267.4973311000003,1267.4973311000003,1267.4973311000003,1269.4821298000006,3,None,1269.4974090000005,1269.4974090000005,1269.4974090000005,1269.4974090000005,1.343249300000025,0.2517204000005222,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
45,0,45,,,,,,space,1.2376847000005,None,None,3,None,1.7348136999999042,None,0,0,0,0,,,,,2,0,2,0,,,,,,,,45,0,45,0,1269.4974090000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krieg,4.7992,1269.4826017000005,1269.4830981000005,1269.4832127,1269.4974090000005,1274.2967444000005,1274.2816779000004,1274.2852838000008,1274.2967444000005,1274.2967444000005,1274.2967444000005,1274.2967444000005,1276.2818203000006,3,None,1276.2969808000007,1276.2969808000007,1276.2969808000007,1276.2969808000007,1.7348136999999042,None,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
46,0,46,,,,,,space,1.2376847000005,None,None,2,None,1.3363244000001941,0.19901560000016616,0,0,0,0,,,,,2,0,2,0,,,,,,,,46,0,46,0,1276.2969808000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schaf,5.5838,1276.2823101000004,1276.2830634000002,1276.2831674,1276.2969808000007,1281.8798093000005,1281.8640459000007,1281.8675495000007,1281.8798093000005,1281.8798093000005,1281.8798093000005,1281.8798093000005,1283.8640449000004,2,None,1283.8800027000007,1283.8800027000007,1283.8800027000007,1283.8800027000007,1.3363244000001941,0.19901560000016616,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
47,0,47,,,,,,space,1.2376847000005,None,None,2,None,1.8848616000004768,None,0,0,0,0,,,,,2,0,2,0,,,,,,,,47,0,47,0,1283.8800027000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dusche,4.1378,1283.8644787000003,1283.8650869000003,1283.8651844000005,1283.8800027000007,1288.0295879000005,1288.0139459000002,1288.0178677000004,1288.0295879000005,1288.0295879000005,1288.0295879000005,1288.0295879000005,1290.0140715000007,2,None,1290.0296382000006,1290.0296382000006,1290.0296382000006,1290.0296382000006,1.8848616000004768,None,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
48,0,48,,,,,,space,1.2376847000005,None,None,2,None,0.7240158999993582,0.1556348000003709,0,0,0,0,,,,,2,0,2,0,,,,,,,,48,0,48,0,1290.0296382000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Löwe,2.461,1290.0145574000007,1290.0151225,1290.0152296000006,1290.0296382000006,1292.4965829000002,1292.4807101000006,1292.4841358000003,1292.4965829000002,1292.4965829000002,1292.4965829000002,1292.4965829000002,1294.4804405000004,2,None,1294.4959773,1294.4959773,1294.4959773,1294.4959773,0.7240158999993582,0.1556348000003709,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
49,0,49,,,,,,space,1.2376847000005,None,None,3,None,0.8468807999997807,0.20886539999992237,0,0,0,0,,,,,2,0,2,0,,,,,,,,49,0,49,0,1294.4959773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feld,2.7971,1294.4809349000006,1294.4815679000003,1294.4816719,1294.4959773,1297.2957800000004,1297.2805105000007,1297.2839625000006,1297.2957800000004,1297.2957800000004,1297.2957800000004,1297.2957800000004,1299.2798718000004,3,None,1299.2957126000001,1299.2957126000001,1299.2957126000001,1299.2957126000001,0.8468807999997807,0.20886539999992237,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
50,0,50,,,,,,space,1.2376847000005,None,None,3,None,1.7696595999996134,0.17353249999996478,0,0,0,0,,,,,2,0,2,0,,,,,,,,50,0,50,0,1299.2957126000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernseher,2.255,1299.2802998000006,1299.2807795000008,1299.2808714000003,1299.2957126000001,1301.5622844,1301.5468893000007,1301.5513200000005,1301.5622844,1301.5622844,1301.5622844,1301.5622844,1303.5465283000003,3,None,1303.5625641000006,1303.5625641000006,1303.5625641000006,1303.5625641000006,1.7696595999996134,0.17353249999996478,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
51,0,51,,,,,,space,1.2376847000005,None,None,2,None,1.7671126000004733,None,0,0,0,0,,,,,2,0,2,0,,,,,,,,51,0,51,0,1303.5625641000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sturm,3.982,1303.5470228000004,1303.547533,1303.5476377000005,1303.5625641000006,1307.5451513000007,1307.5294842000003,1307.5339745,1307.5451513000007,1307.5451513000007,1307.5451513000007,1307.5451513000007,1309.5292872,2,None,1309.5453768000007,1309.5453768000007,1309.5453768000007,1309.5453768000007,1.7671126000004733,None,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
52,0,52,,,,,,space,1.2376847000005,None,None,3,None,0.7138050000003204,0.22483719999945606,0,0,0,0,,,,,2,0,2,0,,,,,,,,52,0,52,0,1309.5453768000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moor,2.5633,1309.5296704000002,1309.5301409000003,1309.5302231000005,1309.5453768000007,1312.1116405000002,1312.0961239000007,1312.0997457000003,1312.1116405000002,1312.1116405000002,1312.1116405000002,1312.1116405000002,1314.0959421000007,3,None,1314.1115214000001,1314.1115214000001,1314.1115214000001,1314.1115214000001,0.7138050000003204,0.22483719999945606,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
53,0,53,,,,,,space,1.2376847000005,None,None,3,None,0.6825861000006626,0.21271709999928134,0,0,0,0,,,,,2,0,2,0,,,,,,,,53,0,53,0,1314.1115214000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiefel,2.014,1314.0963922,1314.0968771000007,1314.0969907000008,1314.1115214000001,1316.1278741000006,1316.1124402000005,1316.1161254000008,1316.1278741000006,1316.1278741000006,1316.1278741000006,1316.1278741000006,1318.1126177000006,3,None,1318.1282086,1318.1282086,1318.1282086,1318.1282086,0.6825861000006626,0.21271709999928134,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
54,0,54,,,,,,space,1.2376847000005,None,None,3,None,1.173893500000304,0.35947699999996985,0,0,0,0,,,,,2,0,2,0,,,,,,,,54,0,54,0,1318.1282086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemüse,2.8034,1318.1131160000004,1318.1137624000003,1318.1138690000007,1318.1282086,1320.9441163000001,1320.9291032,1320.9326114000005,1320.9441163000001,1320.9441163000001,1320.9441163000001,1320.9441163000001,1322.9286696,3,None,1322.9443671,1322.9443671,1322.9443671,1322.9443671,1.173893500000304,0.35947699999996985,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
55,0,55,,,,,,space,1.2376847000005,None,None,2,None,0.7798722999996244,0.17613130000063393,0,0,0,0,,,,,2,0,2,0,,,,,,,,55,0,55,0,1322.9443671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akrobatin,2.4287,1322.9291764,1322.9298219000002,1322.9299310000006,1322.9443671,1325.3773358000008,1325.3618396000002,1325.3657280000007,1325.3773358000008,1325.3773358000008,1325.3773358000008,1325.3773358000008,1327.3617111000003,2,None,1327.377477,1327.377477,1327.377477,1327.377477,0.7798722999996244,0.17613130000063393,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
56,0,56,,,,,,space,1.2376847000005,None,None,3,None,1.3323983000000226,0.1937660000003234,0,0,0,0,,,,,2,0,2,0,,,,,,,,56,0,56,0,1327.377477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farbe,2.5048,1327.3622112000003,1327.3627125000003,1327.3628204000006,1327.377477,1329.8937896000007,1329.8781766000002,1329.8822175000005,1329.8937896000007,1329.8937896000007,1329.8937896000007,1329.8937896000007,1331.8782163000005,3,None,1331.8940261000007,1331.8940261000007,1331.8940261000007,1331.8940261000007,1.3323983000000226,0.1937660000003234,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
57,0,57,,,,,,space,1.2376847000005,None,None,3,None,0.6325644999997166,0.1816650999999183,0,0,0,0,,,,,2,0,2,0,,,,,,,,57,0,57,0,1331.8940261000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kappe,2.4045,1331.8787162000008,1331.8792811000003,1331.8793877000007,1331.8940261000007,1334.3099000000002,1334.2942631000005,1334.2973115000004,1334.3099000000002,1334.3099000000002,1334.3099000000002,1334.3099000000002,1336.2946971000001,3,None,1336.3103853000002,1336.3103853000002,1336.3103853000002,1336.3103853000002,0.6325644999997166,0.1816650999999183,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
58,0,58,,,,,,space,1.2376847000005,None,None,3,None,0.9810545000000275,0.26565110000046843,0,0,0,0,,,,,2,0,2,0,,,,,,,,58,0,58,0,1336.3103853000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monster,2.0817,1336.2952000000005,1336.2957105000005,1336.2958199000004,1336.3103853000002,1338.3932651000005,1338.3775247000003,1338.3824493000002,1338.3932651000005,1338.3932651000005,1338.3932651000005,1338.3932651000005,1340.3777792,3,None,1340.3934240000008,1340.3934240000008,1340.3934240000008,1340.3934240000008,0.9810545000000275,0.26565110000046843,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
59,0,59,,,,,,space,1.2376847000005,None,None,3,None,0.7572891999998319,0.35825669999940146,0,0,0,0,,,,,2,0,2,0,,,,,,,,59,0,59,0,1340.3934240000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerzen,2.8354,1340.3782819000007,1340.3787996,1340.3789065,1340.3934240000008,1343.2430652000003,1343.2275555000006,1343.2315789000004,1343.2430652000003,1343.2430652000003,1343.2430652000003,1343.2430652000003,1345.2274413000005,3,None,1345.2435182,1345.2435182,1345.2435182,1345.2435182,0.7572891999998319,0.35825669999940146,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
60,0,60,,,,,,space,1.2376847000005,None,None,None,None,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,60,0,60,0,1345.2435182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wissen,3.0656,1345.2278555000003,1345.2284652000008,1345.2285558000003,1345.2435182,1348.3094278000008,1348.2936458000004,1348.2968563000004,1348.3094278000008,1348.3094278000008,1348.3094278000008,1348.3094278000008,1350.2939655,None,None,1350.3093863000004,1350.3093863000004,1350.3093863000004,1350.3093863000004,,,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
61,0,61,,,,,,space,1.2376847000005,None,None,2,None,1.0696735999999873,0.17054890000054002,0,0,0,0,,,,,2,0,2,0,,,,,,,,61,0,61,0,1350.3093863000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanz,2.6711,1350.2944223000004,1350.2950834000003,1350.2951942,1350.3093863000004,1352.9924100000007,1352.9768581000008,1352.9803851000006,1352.9924100000007,1352.9924100000007,1352.9924100000007,1352.9924100000007,1354.9771124,2,None,1354.9924645,1354.9924645,1354.9924645,1354.9924645,1.0696735999999873,0.17054890000054002,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
62,0,62,,,,,,space,1.2376847000005,None,None,None,None,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,62,0,62,0,1354.9924645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flut,2.1064,1354.9776099,1354.9781329000007,1354.9782398000007,1354.9924645,1357.1087706000008,1357.0932625000005,1357.0966317000002,1357.1087706000008,1357.1087706000008,1357.1087706000008,1357.1087706000008,1359.0932183000004,None,None,1359.1090048000005,1359.1090048000005,1359.1090048000005,1359.1090048000005,,,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
63,0,63,,,,,,space,1.2376847000005,None,None,3,None,1.3968181999998706,0.1939591999998811,0,0,0,0,,,,,2,0,2,0,,,,,,,,63,0,63,0,1359.1090048000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring,3.8382,1359.0936831,1359.0941771000007,1359.0942818000003,1359.1090048000005,1362.9585083000002,1362.9429300000002,1362.9464097,1362.9585083000002,1362.9585083000002,1362.9585083000002,1362.9585083000002,1364.9428185000006,3,None,1364.9584667,1364.9584667,1364.9584667,1364.9584667,1.3968181999998706,0.1939591999998811,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
64,0,64,,,,,,space,1.2376847000005,None,None,3,None,1.8130564000002778,None,0,0,0,0,,,,,2,0,2,0,,,,,,,,64,0,64,0,1364.9584667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rauch,2.3229,1364.943311,1364.9439574000007,1364.9440632000005,1364.9584667,1367.2915413,1367.2760415000002,1367.2802376,1367.2915413,1367.2915413,1367.2915413,1367.2915413,1369.2757016000005,3,None,1369.2917859,1369.2917859,1369.2917859,1369.2917859,1.8130564000002778,None,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
