thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
30,0,30,,,,,,space,12.858856599999854,None,None,3,None,1.2902625999995507,0.20855720000326983,0,0,0,0,,,,,0,0,0,0,,,,,30,0,30,0,452.95915199999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karton,3.9275,452.94370379999964,452.944220100002,452.94432860000234,452.95915199999945,456.8918085000005,456.8762158999998,456.8801482000017,456.8918085000005,456.8918085000005,456.8918085000005,456.8918085000005,458.8923214000024,458.8923214000024,458.8923214000024,458.8923214000024,458.87636120000025,3,None,1.2902625999995507,0.20855720000326983,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
31,0,31,,,,,,space,12.858856599999854,None,None,2,None,0.9505195999990974,0.18247859999974025,0,0,0,0,,,,,0,0,0,0,,,,,31,0,31,0,458.8923214000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trennung,2.1519,458.8769336000005,458.8774479999993,458.87755710000056,458.8923214000024,461.05831410000246,461.0425604000011,461.046037600001,461.05831410000246,461.05831410000246,461.05831410000246,461.05831410000246,463.05828610000026,463.05828610000026,463.05828610000026,463.05828610000026,463.0427421000022,2,None,0.9505195999990974,0.18247859999974025,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
32,0,32,,,,,,space,12.858856599999854,None,None,3,None,0.8881536000008055,0.20484969999961322,0,0,0,0,,,,,0,0,0,0,,,,,32,0,32,0,463.05828610000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keller,2.674,463.04325860000245,463.04390290000083,463.0440077000021,463.05828610000026,465.74138479999965,465.7262262000004,465.7301391000001,465.74138479999965,465.74138479999965,465.74138479999965,465.74138479999965,467.74148090000017,467.74148090000017,467.74148090000017,467.74148090000017,467.7261585000015,3,None,0.8881536000008055,0.20484969999961322,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
33,0,33,,,,,,space,12.858856599999854,None,None,3,None,0.9637079000021913,0.2454061999997066,0,0,0,0,,,,,0,0,0,0,,,,,33,0,33,0,467.74148090000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabel,2.7002,467.72668949999934,467.7272458000007,467.72735680000187,467.74148090000017,470.4412166000002,470.42554440000094,470.42899229999966,470.4412166000002,470.4412166000002,470.4412166000002,470.4412166000002,472.44092459999956,472.44092459999956,472.44092459999956,472.44092459999956,472.4259975999994,3,None,0.9637079000021913,0.2454061999997066,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
34,0,34,,,,,,space,12.858856599999854,None,None,2,None,1.0360756999980367,0.17548630000237608,0,0,0,0,,,,,0,0,0,0,,,,,34,0,34,0,472.44092459999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pflege,2.2464,472.42651970000225,472.4272224000015,472.4273381999992,472.44092459999956,474.6909196000015,474.67577710000114,474.6805846999996,474.6909196000015,474.6909196000015,474.6909196000015,474.6909196000015,476.690931000001,476.690931000001,476.690931000001,476.690931000001,476.6753234000025,2,None,1.0360756999980367,0.17548630000237608,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
35,0,35,,,,,,space,12.858856599999854,None,None,2,None,0.8688547999990988,0.16156069999851752,0,0,0,0,,,,,0,0,0,0,,,,,35,0,35,0,476.690931000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kälte,2.1221,476.6758292000013,476.6763501000023,476.67645880000055,476.690931000001,478.8241780999997,478.8087751999992,478.8127863000009,478.8241780999997,478.8241780999997,478.8241780999997,478.8241780999997,480.8240074999994,480.8240074999994,480.8240074999994,480.8240074999994,480.8084090000011,2,None,0.8688547999990988,0.16156069999851752,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
36,0,36,,,,,,space,12.858856599999854,None,None,3,None,1.1652669999966747,0.1653935000031197,0,0,0,0,,,,,0,0,0,0,,,,,36,0,36,0,480.8240074999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Universität,3.867,480.80892680000034,480.8094372000014,480.8095484000005,480.8240074999994,484.6902494999995,484.67470350000076,484.6813939999993,484.6902494999995,484.6902494999995,484.6902494999995,484.6902494999995,486.69030620000194,486.69030620000194,486.69030620000194,486.69030620000194,486.67525860000023,3,None,1.1652669999966747,0.1653935000031197,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
37,0,37,,,,,,space,12.858856599999854,None,None,2,None,0.9403636999995797,0.1568985000012617,0,0,0,0,,,,,0,0,0,0,,,,,37,0,37,0,486.69030620000194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschmack,3.4292,486.67577320000055,486.6762904000025,486.67639650000274,486.69030620000194,490.1233433000016,490.1078770000022,490.1120540000011,490.1233433000016,490.1233433000016,490.1233433000016,490.1233433000016,492.1234390999998,492.1234390999998,492.1234390999998,492.1234390999998,492.1079709000005,2,None,0.9403636999995797,0.1568985000012617,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
38,0,38,,,,,,space,12.858856599999854,None,None,2,None,1.3231812999983958,0.18251710000185994,0,0,0,0,,,,,0,0,0,0,,,,,38,0,38,0,492.1234390999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwerg,5.5539,492.1085082999998,492.10905520000233,492.10917600000175,492.1234390999998,497.68934880000234,497.6738241999992,497.6770037999995,497.68934880000234,497.68934880000234,497.68934880000234,497.68934880000234,499.68945200000235,499.68945200000235,499.68945200000235,499.68945200000235,499.6741398000013,2,None,1.3231812999983958,0.18251710000185994,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
39,0,39,,,,,,space,12.858856599999854,None,None,3,None,1.6636807000031695,None,0,0,0,0,,,,,0,0,0,0,,,,,39,0,39,0,499.68945200000235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gel,3.7553,499.6746536999999,499.6751746000009,499.67531840000083,499.68945200000235,503.4558500999992,503.4403831000018,503.44382659999974,503.4558500999992,503.4558500999992,503.4558500999992,503.4558500999992,505.4559603000016,505.4559603000016,505.4559603000016,505.4559603000016,505.44072249999954,3,None,1.6636807000031695,None,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
40,0,40,,,,,,space,12.858856599999854,None,None,2,None,0.7115121999995608,0.17264260000229115,0,0,0,0,,,,,0,0,0,0,,,,,40,0,40,0,505.4559603000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Theater,2.1219,505.441229,505.44195500000205,505.44206100000156,505.4559603000016,507.5889352000013,507.5736223999993,507.5787115000021,507.5889352000013,507.5889352000013,507.5889352000013,507.5889352000013,509.58920320000107,509.58920320000107,509.58920320000107,509.58920320000107,509.57333909999943,2,None,0.7115121999995608,0.17264260000229115,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
41,0,41,,,,,,space,12.858856599999854,None,None,3,None,1.4628656999993837,0.17513350000081118,0,0,0,0,,,,,0,0,0,0,,,,,41,0,41,0,509.58920320000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poesie,2.9569,509.5738526000023,509.5743626000003,509.5744670000022,509.58920320000107,512.5553387,512.5397757999999,512.5437998000016,512.5553387,512.5553387,512.5553387,512.5553387,514.555445500002,514.555445500002,514.555445500002,514.555445500002,514.5399137000022,3,None,1.4628656999993837,0.17513350000081118,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
42,0,42,,,,,,space,12.858856599999854,None,None,2,None,1.1187002999977267,0.15793820000180858,0,0,0,0,,,,,0,0,0,0,,,,,42,0,42,0,514.555445500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spinne,3.3162,514.5404200000012,514.5409947000007,514.5411029999996,514.555445500002,517.8714532000013,517.8561489000022,517.8596158,517.8714532000013,517.8714532000013,517.8714532000013,517.8714532000013,519.8715821000005,519.8715821000005,519.8715821000005,519.8715821000005,519.8562251000003,2,None,1.1187002999977267,0.15793820000180858,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
43,0,43,,,,,,space,12.858856599999854,None,None,None,None,,,0,0,0,0,,,,,0,0,0,0,,,,,43,0,43,0,519.8715821000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urlaub,4.1435,519.8567414999998,519.8572582000015,519.8573657000015,519.8715821000005,524.0213373000006,524.0060113,524.0100850000017,524.0213373000006,524.0213373000006,524.0213373000006,524.0213373000006,526.0213322000018,526.0213322000018,526.0213322000018,526.0213322000018,526.0058728000004,None,None,,,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
44,0,44,,,,,,space,12.858856599999854,None,None,3,None,0.8248443000011321,0.1757339999967371,0,0,0,0,,,,,0,0,0,0,,,,,44,0,44,0,526.0213322000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bücher,3.6638,526.006348400002,526.0068476000015,526.0069538000025,526.0213322000018,529.6875505000025,529.6719045000027,529.6752535000014,529.6875505000025,529.6875505000025,529.6875505000025,529.6875505000025,531.6879611000004,531.6879611000004,531.6879611000004,531.6879611000004,531.6720913999998,3,None,0.8248443000011321,0.1757339999967371,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
45,0,45,,,,,,space,12.858856599999854,None,None,3,None,0.9017731999992975,0.17976650000127847,0,0,0,0,,,,,0,0,0,0,,,,,45,0,45,0,531.6879611000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschichte,3.0167,531.6725979000003,531.6731078000012,531.6732116000021,531.6879611000004,534.7043410000006,534.6887874999993,534.6932094000003,534.7043410000006,534.7043410000006,534.7043410000006,534.7043410000006,536.7041379000002,536.7041379000002,536.7041379000002,536.7041379000002,536.6884964000019,3,None,0.9017731999992975,0.17976650000127847,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
46,0,46,,,,,,space,12.858856599999854,None,None,3,None,0.8270393999991938,0.2010446000022057,0,0,0,0,,,,,0,0,0,0,,,,,46,0,46,0,536.7041379000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wohnung,3.5046,536.6890120000025,536.6896305000009,536.6898084999993,536.7041379000002,540.2203426000015,540.2048171999995,540.2092675000022,540.2203426000015,540.2203426000015,540.2203426000015,540.2203426000015,542.2205348000025,542.2205348000025,542.2205348000025,542.2205348000025,542.2050254999995,3,None,0.8270393999991938,0.2010446000022057,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
47,0,47,,,,,,space,12.858856599999854,None,None,3,None,0.8444892999978038,0.15465509999921778,0,0,0,0,,,,,0,0,0,0,,,,,47,0,47,0,542.2205348000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kartoffel,2.3104,542.2055359000005,542.206055300001,542.206161500002,542.2205348000025,544.5366875,544.5212281000022,544.5252097000011,544.5366875,544.5366875,544.5366875,544.5366875,546.5369090000022,546.5369090000022,546.5369090000022,546.5369090000022,546.521340700001,3,None,0.8444892999978038,0.15465509999921778,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
48,0,48,,,,,,space,12.858856599999854,None,None,2,None,1.6520266000006814,0.16277239999908488,0,0,0,0,,,,,0,0,0,0,,,,,48,0,48,0,546.5369090000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fliegen,3.4765,546.5218440999997,546.5224364000023,546.5225414000015,546.5369090000022,550.0199423000013,550.0044737000026,550.0088299000017,550.0199423000013,550.0199423000013,550.0199423000013,550.0199423000013,552.0199726999999,552.0199726999999,552.0199726999999,552.0199726999999,552.0042869999997,2,None,1.6520266000006814,0.16277239999908488,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
49,0,49,,,,,,space,12.858856599999854,None,None,3,None,1.0704826000001049,0.35208369999963907,0,0,0,0,,,,,0,0,0,0,,,,,49,0,49,0,552.0199726999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blatt,2.7006,552.0048038000023,552.0053025000016,552.0054090000012,552.0199726999999,554.7196049000013,554.7040247000004,554.7079756000021,554.7196049000013,554.7196049000013,554.7196049000013,554.7196049000013,556.7197645000015,556.7197645000015,556.7197645000015,556.7197645000015,556.7041557000011,3,None,1.0704826000001049,0.35208369999963907,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
50,0,50,,,,,,space,12.858856599999854,None,None,3,None,0.9704473999991023,0.16400739999880898,0,0,0,0,,,,,0,0,0,0,,,,,50,0,50,0,556.7197645000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlüssel,2.6721,556.7046614999999,556.705170600002,556.705275700002,556.7197645000015,559.4025425,559.3872164000022,559.3911257,559.4025425,559.4025425,559.4025425,559.4025425,561.4029507000014,561.4029507000014,561.4029507000014,561.4029507000014,561.3871290000025,3,None,0.9704473999991023,0.16400739999880898,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
51,0,51,,,,,,space,12.858856599999854,None,None,2,None,0.7217865999991773,0.19185120000111056,0,0,0,0,,,,,0,0,0,0,,,,,51,0,51,0,561.4029507000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eule,2.4355,561.3876415000013,561.3883115999997,561.3884208000018,561.4029507000014,563.8525709999994,563.8370359,563.8405931000016,563.8525709999994,563.8525709999994,563.8525709999994,563.8525709999994,565.8525491,565.8525491,565.8525491,565.8525491,565.8369944000005,2,None,0.7217865999991773,0.19185120000111056,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
52,0,52,,,,,,space,12.858856599999854,None,None,2,None,1.004221499999403,0.18311850000100094,0,0,0,0,,,,,0,0,0,0,,,,,52,0,52,0,565.8525491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dusche,3.3617,565.837513800001,565.8380655000001,565.838169900002,565.8525491,569.2189223999994,569.2035708000003,569.2076611000011,569.2189223999994,569.2189223999994,569.2189223999994,569.2189223999994,571.2188812000022,571.2188812000022,571.2188812000022,571.2188812000022,571.2032333999996,2,None,1.004221499999403,0.18311850000100094,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
53,0,53,,,,,,space,12.858856599999854,None,None,3,None,1.0816321999991487,0.16873120000309427,0,0,0,0,,,,,0,0,0,0,,,,,53,0,53,0,571.2188812000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medaille,3.4491,571.2037530000016,571.2042656000012,571.2043707000012,571.2188812000022,574.668358400002,574.653226800001,574.6577953000015,574.668358400002,574.668358400002,574.668358400002,574.668358400002,576.6688060000015,576.6688060000015,576.6688060000015,576.6688060000015,576.6526384999997,3,None,1.0816321999991487,0.16873120000309427,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
54,0,54,,,,,,space,12.858856599999854,None,None,None,None,,,0,0,0,0,,,,,0,0,0,0,,,,,54,0,54,0,576.6688060000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaghetti,2.0793,576.6530920000005,576.653577000001,576.6536758000002,576.6688060000015,578.7514647000025,578.7359761000007,578.739541400002,578.7514647000025,578.7514647000025,578.7514647000025,578.7514647000025,580.7517036000027,580.7517036000027,580.7517036000027,580.7517036000027,580.7361955000015,None,None,,,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
55,0,55,,,,,,space,12.858856599999854,None,None,3,None,0.8002177000016673,0.23039309999876423,0,0,0,0,,,,,0,0,0,0,,,,,55,0,55,0,580.7517036000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zähne,3.7157,580.736671300001,580.737368500002,580.7374801000005,580.7517036000027,584.4678128000014,584.4523786999998,584.4557743000005,584.4678128000014,584.4678128000014,584.4678128000014,584.4678128000014,586.4679471000018,586.4679471000018,586.4679471000018,586.4679471000018,586.4525673000026,3,None,0.8002177000016673,0.23039309999876423,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
56,0,56,,,,,,space,12.858856599999854,None,None,3,None,1.0094798999998602,0.16757489999872632,0,0,0,0,,,,,0,0,0,0,,,,,56,0,56,0,586.4679471000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fuß,3.2167,586.4530758000001,586.453726300002,586.4538319999992,586.4679471000018,589.6841886000002,589.6686215000009,589.6716694000024,589.6841886000002,589.6841886000002,589.6841886000002,589.6841886000002,591.6844385000004,591.6844385000004,591.6844385000004,591.6844385000004,591.6687773000012,3,None,1.0094798999998602,0.16757489999872632,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
57,0,57,,,,,,space,12.858856599999854,None,None,2,None,0.8149382999981754,0.20258390000162763,0,0,0,0,,,,,0,0,0,0,,,,,57,0,57,0,591.6844385000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Besucher,2.9357,591.6692913000006,591.6698094999992,591.669914500002,591.6844385000004,594.6343010000019,594.6185175999999,594.6222529000006,594.6343010000019,594.6343010000019,594.6343010000019,594.6343010000019,596.6342777000027,596.6342777000027,596.6342777000027,596.6342777000027,596.6184207000006,2,None,0.8149382999981754,0.20258390000162763,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
58,0,58,,,,,,space,12.858856599999854,None,None,2,None,0.632994300001883,0.21251379999739584,0,0,0,0,,,,,0,0,0,0,,,,,58,0,58,0,596.6342777000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spion,3.2549,596.6189328,596.6194467000023,596.6195511000005,596.6342777000027,599.9004330000025,599.8847753000009,599.8887326000004,599.9004330000025,599.9004330000025,599.9004330000025,599.9004330000025,601.9006088000024,601.9006088000024,601.9006088000024,601.9006088000024,601.8849435000011,2,None,0.632994300001883,0.21251379999739584,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
59,0,59,,,,,,space,12.858856599999854,None,None,2,None,1.2707126999994216,0.209840700001223,0,0,0,0,,,,,0,0,0,0,,,,,59,0,59,0,601.9006088000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anhänger,2.7543,601.8854494000007,601.8861945999997,601.8863003000006,601.9006088000024,604.6664994000021,604.6513177000015,604.6551163000004,604.6664994000021,604.6664994000021,604.6664994000021,604.6664994000021,606.6669048000003,606.6669048000003,606.6669048000003,606.6669048000003,606.6511343999991,2,None,1.2707126999994216,0.209840700001223,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
60,0,60,,,,,,space,12.858856599999854,None,None,3,None,1.4044887999989442,0.15001780000238796,0,0,0,0,,,,,0,0,0,0,,,,,60,0,60,0,606.6669048000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blätter,2.2074,606.6516143000008,606.6521031000011,606.6522049000014,606.6669048000003,608.8834543000012,608.8673979000014,608.8717147999996,608.8834543000012,608.8834543000012,608.8834543000012,608.8834543000012,610.8833575999997,610.8833575999997,610.8833575999997,610.8833575999997,610.8677491000017,3,None,1.4044887999989442,0.15001780000238796,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
