thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,begin_end_run_cross.stopped,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
31,0,31,,,,,,space,4.1070431000007375,None,None,2,None,1.4595282000000225,0.4040638999995281,0,0,0,0,,,,,0,0,0,0,,,,,31,0,31,0,345.1129780000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weltraum,2.8863,345.0976900000005,345.098473,345.09858069999973,345.1129780000001,348.0123203000003,347.99677260000044,348.0008921999997,348.0123203000003,348.0123203000003,348.0123203000003,348.0123203000003,350.01237969999966,350.01237969999966,350.01237969999966,350.01237969999966,349.9969049000001,2,None,1.4595282000000225,0.4040638999995281,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
32,0,32,,,,,,space,4.1070431000007375,None,None,2,None,1.704322300000058,None,0,0,0,0,,,,,0,0,0,0,,,,,32,0,32,0,350.01237969999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trinken,2.3419,349.9974063999998,349.99808740000026,349.9982004000003,350.01237969999966,352.3620071000005,352.34630949999973,352.34985229999984,352.3620071000005,352.3620071000005,352.3620071000005,352.3620071000005,354.3622561000002,354.3622561000002,354.3622561000002,354.3622561000002,354.34690690000025,2,None,1.704322300000058,None,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
33,0,33,,,,,,space,4.1070431000007375,None,None,2,None,1.5087044000001697,None,0,0,0,0,,,,,0,0,0,0,,,,,33,0,33,0,354.3622561000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flut,2.3599,354.3474076000002,354.3480872,354.34819460000017,354.3622561000002,356.7290036000004,356.7127094999996,356.71677,356.7290036000004,356.7290036000004,356.7290036000004,356.7290036000004,358.72850689999996,358.72850689999996,358.72850689999996,358.72850689999996,358.712681,2,None,1.5087044000001697,None,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
34,0,34,,,,,,space,4.1070431000007375,None,None,3,None,1.282937099999799,0.552486399999907,0,0,0,0,,,,,0,0,0,0,,,,,34,0,34,0,358.72850689999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krone,3.9589,358.71314900000016,358.71367519999967,358.71377779999966,358.72850689999996,362.6950944,362.6791957000005,362.68319489999976,362.6950944,362.6950944,362.6950944,362.6950944,364.69677279999996,364.69677279999996,364.69677279999996,364.69677279999996,364.67933900000025,3,None,1.282937099999799,0.552486399999907,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
35,0,35,,,,,,space,4.1070431000007375,None,None,2,None,1.4220023000007131,0.4356203999996069,0,0,0,0,,,,,0,0,0,0,,,,,35,0,35,0,364.69677279999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Besucher,5.1698,364.67985020000015,364.6803639999998,364.68047170000045,364.69677279999996,369.8778137999998,369.8619924000004,369.8654557,369.8778137999998,369.8778137999998,369.8778137999998,369.8778137999998,371.87795579999965,371.87795579999965,371.87795579999965,371.87795579999965,371.8622538999998,2,None,1.4220023000007131,0.4356203999996069,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
36,0,36,,,,,,space,4.1070431000007375,None,None,3,None,1.1303931000002194,0.5224895999999717,0,0,0,0,,,,,0,0,0,0,,,,,36,0,36,0,371.87795579999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helm,2.9109,371.8627709000002,371.8632871,371.86339899999984,371.87795579999965,374.7938458999997,374.77837329999966,374.78392239999994,374.7938458999997,374.7938458999997,374.7938458999997,374.7938458999997,376.79409769999984,376.79409769999984,376.79409769999984,376.79409769999984,376.7785713000003,3,None,1.1303931000002194,0.5224895999999717,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
37,0,37,,,,,,space,4.1070431000007375,None,None,2,None,1.4483138000005056,0.4078922999997303,0,0,0,0,,,,,0,0,0,0,,,,,37,0,37,0,376.79409769999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turnerin,4.5524,376.7790793000004,376.7796307999997,376.7797392000002,376.79409769999984,381.3603536999999,381.34479660000034,381.3486972999999,381.3603536999999,381.3603536999999,381.3603536999999,381.3603536999999,383.3603281000005,383.3603281000005,383.3603281000005,383.3603281000005,383.3446918999998,2,None,1.4483138000005056,0.4078922999997303,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
38,0,38,,,,,,space,4.1070431000007375,None,None,2,None,1.9382517000003645,None,0,0,0,0,,,,,0,0,0,0,,,,,38,0,38,0,383.3603281000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nase,2.0589,383.3451961999999,383.3458449,383.3459515000004,383.3603281000005,385.4266668999999,385.4109957999999,385.4140232999998,385.4266668999999,385.4266668999999,385.4266668999999,385.4266668999999,387.42687230000047,387.42687230000047,387.42687230000047,387.42687230000047,387.4113490999998,2,None,1.9382517000003645,None,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
39,0,39,,,,,,space,4.1070431000007375,None,None,3,None,0.9454912999999578,0.3530790999993769,0,0,0,0,,,,,0,0,0,0,,,,,39,0,39,0,387.42687230000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netz,2.1697,387.4118615999996,387.41243510000004,387.4125457,387.42687230000047,389.6100366999999,389.5943109,389.5974014000003,389.6100366999999,389.6100366999999,389.6100366999999,389.6100366999999,391.60999040000024,391.60999040000024,391.60999040000024,391.60999040000024,391.59423549999974,3,None,0.9454912999999578,0.3530790999993769,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
40,0,40,,,,,,space,4.1070431000007375,None,None,3,None,1.8127067999994324,None,0,0,0,0,,,,,0,0,0,0,,,,,40,0,40,0,391.60999040000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salz,2.5519,391.5947438000003,391.59540089999973,391.59551079999983,391.60999040000024,394.17630220000046,394.1607399000004,394.16477920000034,394.17630220000046,394.17630220000046,394.17630220000046,394.17630220000046,396.17625510000016,396.17625510000016,396.17625510000016,396.17625510000016,396.16072989999975,3,None,1.8127067999994324,None,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
41,0,41,,,,,,space,4.1070431000007375,None,None,2,None,1.4004242000000886,0.404303099999197,0,0,0,0,,,,,0,0,0,0,,,,,41,0,41,0,396.17625510000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaß,3.2059,396.1612353999999,396.1617937000001,396.1619032999997,396.17625510000016,399.39245690000007,399.37754310000037,399.3845025999999,399.39245690000007,399.39245690000007,399.39245690000007,399.39245690000007,401.3928017999997,401.3928017999997,401.3928017999997,401.3928017999997,401.377246,2,None,1.4004242000000886,0.404303099999197,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
42,0,42,,,,,,space,4.1070431000007375,None,None,2,None,1.40417669999988,0.2640021999995952,0,0,0,0,,,,,0,0,0,0,,,,,42,0,42,0,401.3928017999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leute,2.4521,401.3777594000003,401.3783314000002,401.37844159999986,401.3928017999997,403.85914779999985,403.8435000999998,403.8473702000001,403.85914779999985,403.85914779999985,403.85914779999985,403.85914779999985,405.8591742999997,405.8591742999997,405.8591742999997,405.8591742999997,405.84320320000006,2,None,1.40417669999988,0.2640021999995952,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
43,0,43,,,,,,space,4.1070431000007375,None,None,3,None,1.5648890000002211,0.3013741000004302,0,0,0,0,,,,,0,0,0,0,,,,,43,0,43,0,405.8591742999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schloss,2.3916,405.8436265,405.8441149,405.8442074000004,405.8591742999997,408.2591416000005,408.24306030000025,408.2468197999997,408.2591416000005,408.2591416000005,408.2591416000005,408.2591416000005,410.2587067000004,410.2587067000004,410.2587067000004,410.2587067000004,410.24332400000003,3,None,1.5648890000002211,0.3013741000004302,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
44,0,44,,,,,,space,4.1070431000007375,None,None,3,None,1.352408199999445,0.2727512999999817,0,0,0,0,,,,,0,0,0,0,,,,,44,0,44,0,410.2587067000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ringe,4.5959,410.2438118,410.2443202000004,410.24442799999997,410.2587067000004,414.85881249999966,414.84293590000016,414.8470964999997,414.85881249999966,414.85881249999966,414.85881249999966,414.85881249999966,416.85838539999986,416.85838539999986,416.85838539999986,416.85838539999986,416.8429403,3,None,1.352408199999445,0.2727512999999817,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
45,0,45,,,,,,space,4.1070431000007375,None,None,3,None,1.7321289999999863,None,0,0,0,0,,,,,0,0,0,0,,,,,45,0,45,0,416.85838539999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zähne,2.9832,416.84344450000026,416.84395180000047,416.8440588000003,416.85838539999986,419.8414614000003,419.82630169999993,419.8299212000002,419.8414614000003,419.8414614000003,419.8414614000003,419.8414614000003,421.8414399000003,421.8414399000003,421.8414399000003,421.8414399000003,421.8259858000001,3,None,1.7321289999999863,None,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
46,0,46,,,,,,space,4.1070431000007375,None,None,2,None,1.0746867000007114,0.39197799999965355,0,0,0,0,,,,,0,0,0,0,,,,,46,0,46,0,421.8414399000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledermaus,2.3861,421.8264962000003,421.82704300000023,421.82715129999997,421.8414399000003,424.2409826000003,424.2253897999999,424.2301187000003,424.2409826000003,424.2409826000003,424.2409826000003,424.2409826000003,426.24120180000045,426.24120180000045,426.24120180000045,426.24120180000045,426.22562819999985,2,None,1.0746867000007114,0.39197799999965355,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
47,0,47,,,,,,space,4.1070431000007375,None,None,3,None,1.4305968999997276,0.38568450000002485,0,0,0,0,,,,,0,0,0,0,,,,,47,0,47,0,426.24120180000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pflege,2.9061,426.2261395000005,426.2266558000001,426.2267631000004,426.24120180000045,429.1574662000003,429.1418727999999,429.1453022000005,429.1574662000003,429.1574662000003,429.1574662000003,429.1574662000003,431.15765459999966,431.15765459999966,431.15765459999966,431.15765459999966,431.1421528000001,3,None,1.4305968999997276,0.38568450000002485,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
48,0,48,,,,,,space,4.1070431000007375,None,None,3,None,1.371600700000272,0.4808674999994764,0,0,0,0,,,,,0,0,0,0,,,,,48,0,48,0,431.15765459999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spitze,3.2825,431.14265479999995,431.14330789999985,431.1434165999999,431.15765459999966,434.4407928999999,434.42522420000023,434.42926629999965,434.4407928999999,434.4407928999999,434.4407928999999,434.4407928999999,436.44067280000036,436.44067280000036,436.44067280000036,436.44067280000036,436.4250468,3,None,1.371600700000272,0.4808674999994764,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
49,0,49,,,,,,space,4.1070431000007375,None,None,3,None,1.6380466999999044,None,0,0,0,0,,,,,0,0,0,0,,,,,49,0,49,0,436.44067280000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beutel,4.0852,436.42553880000014,436.4260479000004,436.4261580000002,436.44067280000036,440.5401916999999,440.5245267999999,440.52826040000036,440.5401916999999,440.5401916999999,440.5401916999999,440.5401916999999,442.5402746,442.5402746,442.5402746,442.5402746,442.5246694999996,3,None,1.6380466999999044,None,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
50,0,50,,,,,,space,4.1070431000007375,None,None,None,None,,,0,0,0,0,,,,,0,0,0,0,,,,,50,0,50,0,442.5402746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Club,2.9443,442.5251791999999,442.5257240000001,442.5258332000003,442.5402746,445.48988740000004,445.47458860000006,445.48041850000027,445.48988740000004,445.48988740000004,445.48988740000004,445.48988740000004,447.4898665999999,447.4898665999999,447.4898665999999,447.4898665999999,447.4745802999996,None,None,,,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
51,0,51,,,,,,space,4.1070431000007375,None,None,2,None,0.8851134000005914,0.40316299999994953,0,0,0,0,,,,,0,0,0,0,,,,,51,0,51,0,447.4898665999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Professor,3.0127,447.4750415999997,447.4755485000005,447.4756623000003,447.4898665999999,450.50659499999983,450.49084219999986,450.4944707000004,450.50659499999983,450.50659499999983,450.50659499999983,450.50659499999983,452.5066489000001,452.5066489000001,452.5066489000001,452.5066489000001,452.49083659999997,2,None,0.8851134000005914,0.40316299999994953,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
52,0,52,,,,,,space,4.1070431000007375,None,None,None,None,,,0,0,0,0,,,,,0,0,0,0,,,,,52,0,52,0,452.5066489000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afrika,3.6297,452.4913416999998,452.49185339999985,452.4919617000005,452.5066489000001,456.1392420000002,456.12381019999975,456.12806739999996,456.1392420000002,456.1392420000002,456.1392420000002,456.1392420000002,458.1393766000001,458.1393766000001,458.1393766000001,458.1393766000001,458.123912,None,None,,,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
53,0,53,,,,,,space,4.1070431000007375,None,None,2,None,1.4473606999999902,0.253287000000455,0,0,0,0,,,,,0,0,0,0,,,,,53,0,53,0,458.1393766000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lied,2.021,458.12439110000014,458.12489600000026,458.1250081999997,458.1393766000001,460.1722718000001,460.15674860000036,460.1597965000001,460.1722718000001,460.1722718000001,460.1722718000001,460.1722718000001,462.1724812000002,462.1724812000002,462.1724812000002,462.1724812000002,462.1568801000003,2,None,1.4473606999999902,0.253287000000455,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
54,0,54,,,,,,space,4.1070431000007375,None,None,2,None,1.3124362999997174,0.32289250000030734,0,0,0,0,,,,,0,0,0,0,,,,,54,0,54,0,462.1724812000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wissen,2.2639,462.1573791999999,462.1579633000001,462.15807510000013,462.1724812000002,464.4389099,464.4232542,464.4264978000001,464.4389099,464.4389099,464.4389099,464.4389099,466.4388589,466.4388589,466.4388589,466.4388589,466.4236547999999,2,None,1.3124362999997174,0.32289250000030734,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
55,0,55,,,,,,space,4.1070431000007375,None,None,2,None,1.4063851999999315,0.3723923999996259,0,0,0,0,,,,,0,0,0,0,,,,,55,0,55,0,466.4388589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feier,2.0031,466.4241595000003,466.42468540000027,466.42479360000016,466.4388589,468.45514809999986,468.4394054000004,468.4427923000003,468.45514809999986,468.45514809999986,468.45514809999986,468.45514809999986,470.4554569000002,470.4554569000002,470.4554569000002,470.4554569000002,470.43979860000036,2,None,1.4063851999999315,0.3723923999996259,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
56,0,56,,,,,,space,4.1070431000007375,None,None,2,None,1.5547733000003063,0.3749854999996387,0,0,0,0,,,,,0,0,0,0,,,,,56,0,56,0,470.4554569000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand,2.2385,470.4402998000005,470.4408448000004,470.4409538,470.4554569000002,472.70514770000045,472.6899677000001,472.6936920999997,472.70514770000045,472.70514770000045,472.70514770000045,472.70514770000045,474.7051373000004,474.7051373000004,474.7051373000004,474.7051373000004,474.6898289999999,2,None,1.5547733000003063,0.3749854999996387,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
57,0,57,,,,,,space,4.1070431000007375,None,None,3,None,1.3288274999995338,0.37582210000073246,0,0,0,0,,,,,0,0,0,0,,,,,57,0,57,0,474.7051373000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebe,4.7208,474.6903546000003,474.6909015000001,474.6910254000004,474.7051373000004,479.4379463000005,479.4223197000001,479.42607299999963,479.4379463000005,479.4379463000005,479.4379463000005,479.4379463000005,481.43834530000004,481.43834530000004,481.43834530000004,481.43834530000004,481.4226395000005,3,None,1.3288274999995338,0.37582210000073246,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
58,0,58,,,,,,space,4.1070431000007375,None,None,3,None,1.1322578999997859,0.36791400000038266,0,0,0,0,,,,,0,0,0,0,,,,,58,0,58,0,481.43834530000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Popcorn,3.039,481.4231520000003,481.42367620000005,481.4237869999997,481.43834530000004,484.4879259999998,484.4724806000004,484.47672859999966,484.4879259999998,484.4879259999998,484.4879259999998,484.4879259999998,486.4878273000004,486.4878273000004,486.4878273000004,486.4878273000004,486.47221640000043,3,None,1.1322578999997859,0.36791400000038266,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
59,0,59,,,,,,space,4.1070431000007375,None,None,2,None,1.7320159999999305,None,0,0,0,0,,,,,0,0,0,0,,,,,59,0,59,0,486.4878273000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knöchel,5.3655,486.4727244000005,486.4733081000004,486.47341529999994,486.4878273000004,491.8540174999998,491.8386283,491.84374879999996,491.8540174999998,491.8540174999998,491.8540174999998,491.8540174999998,493.85399400000006,493.85399400000006,493.85399400000006,493.85399400000006,493.8382993000005,2,None,1.7320159999999305,None,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
60,0,60,,,,,,space,4.1070431000007375,None,None,2,None,1.6288911999999982,None,0,0,0,0,,,,,0,0,0,0,,,,,60,0,60,0,493.85399400000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ei,3.6438,493.83885329999976,493.8394175000003,493.8395309999996,493.85399400000006,497.5036884000001,497.4883517999997,497.49215509999976,497.5036884000001,497.5036884000001,497.5036884000001,497.5036884000001,499.5036336000003,499.5036336000003,499.5036336000003,499.5036336000003,499.48862240000017,2,None,1.6288911999999982,None,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
61,0,61,,,,,,space,4.1070431000007375,None,None,None,None,,,0,0,0,0,,,,,0,0,0,0,,,,,61,0,61,0,499.5036336000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rot,2.1949,499.4891441999998,499.48970240000017,499.4898131,499.5036336000003,501.7031536000004,501.6878733000003,501.69090959999994,501.7031536000004,501.7031536000004,501.7031536000004,501.7031536000004,503.7032478000001,503.7032478000001,503.7032478000001,503.7032478000001,503.68796420000035,None,None,,,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
62,0,62,,,,,,space,4.1070431000007375,None,None,2,None,1.1098805000001448,0.4040735999997196,0,0,0,0,,,,,0,0,0,0,,,,,62,0,62,0,503.7032478000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwimmen,4.3424,503.68843560000005,503.68895320000047,503.68906440000046,503.7032478000001,508.0530711000001,508.0374818999999,508.0417126000002,508.0530711000001,508.0530711000001,508.0530711000001,508.0530711000001,510.0530331,510.0530331,510.0530331,510.0530331,510.03773920000003,2,None,1.1098805000001448,0.4040735999997196,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
