thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
50,0,50,,,,,,space,3.919110499999988,None,None,3,0.7646795999999085,0.2215492000004815,None,0,0,0,0,,,,,3,0,3,0,,,,,50,0,50,0,2355.0292716000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trocken,2.2379,2355.0139465,2355.0144421000005,2355.0145521000004,2355.0292716000004,2357.2788429,2357.2630106000006,2357.2667361000003,2357.2788429,2357.2788429,2357.2788429,2357.2788429,2359.2787404,2359.2787404,2359.2787404,2359.2787404,2359.2632723000006,3,0.7646795999999085,0.2215492000004815,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
51,0,51,,,,,,space,3.919110499999988,None,None,2,0.6801300000006449,0.15850479999971867,None,0,0,0,0,,,,,3,0,3,0,,,,,51,0,51,0,2359.2787404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Känguru,3.0044,2359.263774,2359.2644113000006,2359.2645155,2359.2787404,2362.295042500001,2362.2793596,2362.2834589000004,2362.295042500001,2362.295042500001,2362.295042500001,2362.295042500001,2364.2953487000004,2364.2953487000004,2364.2953487000004,2364.2953487000004,2364.2796168000004,2,0.6801300000006449,0.15850479999971867,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
52,0,52,,,,,,space,3.919110499999988,None,None,3,0.6518405999995593,0.233368000000155,None,0,0,0,0,,,,,3,0,3,0,,,,,52,0,52,0,2364.2953487000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabel,2.6539,2364.2801242000005,2364.280637600001,2364.280741400001,2364.2953487000004,2366.9615247,2366.9460894000003,2366.9497820000006,2366.9615247,2366.9615247,2366.9615247,2366.9615247,2368.9616634000004,2368.9616634000004,2368.9616634000004,2368.9616634000004,2368.9460400000007,3,0.6518405999995593,0.233368000000155,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
53,0,53,,,,,,space,3.919110499999988,None,None,3,1.0471335000002,0.23536169999988488,None,0,0,0,0,,,,,3,0,3,0,,,,,53,0,53,0,2368.9616634000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschmack,3.5038,2368.9465432000006,2368.9471446000007,2368.9472525,2368.9616634000004,2372.4779691000003,2372.4626728000003,2372.4670372,2372.4779691000003,2372.4779691000003,2372.4779691000003,2372.4779691000003,2374.4782628000003,2374.4782628000003,2374.4782628000003,2374.4782628000003,2374.4622275,3,1.0471335000002,0.23536169999988488,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
54,0,54,,,,,,space,3.919110499999988,None,None,3,0.9653715000004013,0.1954649999997855,None,0,0,0,0,,,,,3,0,3,0,,,,,54,0,54,0,2374.4782628000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnpasta,3.0813,2374.4626667,2374.4632832000007,2374.4633755000004,2374.4782628000003,2377.5610145,2377.5455774,2377.5487899,2377.5610145,2377.5610145,2377.5610145,2377.5610145,2379.5608398000004,2379.5608398000004,2379.5608398000004,2379.5608398000004,2379.545196700001,3,0.9653715000004013,0.1954649999997855,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
55,0,55,,,,,,space,3.919110499999988,None,None,2,0.9278790999997,0.14919650000047113,None,0,0,0,0,,,,,3,0,3,0,,,,,55,0,55,0,2379.5608398000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Humor,2.7586,2379.5457007000005,2379.5462136000006,2379.5463210000007,2379.5608398000004,2382.3273395000006,2382.3118416000007,2382.315459300001,2382.3273395000006,2382.3273395000006,2382.3273395000006,2382.3273395000006,2384.327273600001,2384.327273600001,2384.327273600001,2384.327273600001,2384.3119829000007,2,0.9278790999997,0.14919650000047113,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
56,0,56,,,,,,space,3.919110499999988,None,None,3,0.9678824000002351,0.16580340000018623,None,0,0,0,0,,,,,3,0,3,0,,,,,56,0,56,0,2384.327273600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeichnung,3.6558,2384.3124959000006,2384.3130109000003,2384.3131143,2384.327273600001,2387.9935285,2387.977992100001,2387.981858,2387.9935285,2387.9935285,2387.9935285,2387.9935285,2389.9939129000004,2389.9939129000004,2389.9939129000004,2389.9939129000004,2389.9782952000005,3,0.9678824000002351,0.16580340000018623,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
57,0,57,,,,,,space,3.919110499999988,None,None,2,1.05265640000016,0.1792009999999209,None,0,0,0,0,,,,,3,0,3,0,,,,,57,0,57,0,2389.9939129000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Universität,3.0501,2389.9788388000006,2389.9794815000005,2389.9796349000007,2389.9939129000004,2393.0433656000005,2393.0278573000005,2393.0323323000002,2393.0433656000005,2393.0433656000005,2393.0433656000005,2393.0433656000005,2395.0437804000003,2395.0437804000003,2395.0437804000003,2395.0437804000003,2395.0279472,2,1.05265640000016,0.1792009999999209,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
58,0,58,,,,,,space,3.919110499999988,None,None,3,1.058031700000356,0.20949060000020836,None,0,0,0,0,,,,,3,0,3,0,,,,,58,0,58,0,2395.0437804000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kapitel,2.123,2395.0284497000002,2395.0290426,2395.029147200001,2395.0437804000003,2397.1764010000006,2397.1610147,2397.1675887,2397.1764010000006,2397.1764010000006,2397.1764010000006,2397.1764010000006,2399.1764997,2399.1764997,2399.1764997,2399.1764997,2399.1611353000008,3,1.058031700000356,0.20949060000020836,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
59,0,59,,,,,,space,3.919110499999988,None,None,3,1.223994699999821,0.21237070000006497,None,0,0,0,0,,,,,3,0,3,0,,,,,59,0,59,0,2399.1764997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2.1555,2399.1616449000003,2399.1621543,2399.1622585000005,2399.1764997,2401.3428971000003,2401.3273545,2401.3310581000005,2401.3428971000003,2401.3428971000003,2401.3428971000003,2401.3428971000003,2403.3433183000006,2403.3433183000006,2403.3433183000006,2403.3433183000006,2403.3272647000003,3,1.223994699999821,0.21237070000006497,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
60,0,60,,,,,,space,3.919110499999988,None,None,2,1.7225674000001163,0.17649439999968308,None,0,0,0,0,,,,,3,0,3,0,,,,,60,0,60,0,2403.3433183000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moor,3.4314,2403.3277435,2403.3282357000007,2403.328345600001,2403.3433183000006,2406.7759252000005,2406.760294500001,2406.7639322000005,2406.7759252000005,2406.7759252000005,2406.7759252000005,2406.7759252000005,2408.7758653,2408.7758653,2408.7758653,2408.7758653,2408.7605104000004,2,1.7225674000001163,0.17649439999968308,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
61,0,61,,,,,,space,3.919110499999988,None,None,3,1.5684398000003057,0.23159209999994346,None,0,0,0,0,,,,,3,0,3,0,,,,,61,0,61,0,2408.7758653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ei,2.0863,2408.7610172000004,2408.7617596,2408.7618628,2408.7758653,2410.8763073,2410.8600659000003,2410.8632094000004,2410.8763073,2410.8763073,2410.8763073,2410.8763073,2412.8761567,2412.8761567,2412.8761567,2412.8761567,2412.8600843000004,3,1.5684398000003057,0.23159209999994346,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
62,0,62,,,,,,space,3.919110499999988,None,None,2,1.5275719999999637,0.16557060000013735,None,0,0,0,0,,,,,3,0,3,0,,,,,62,0,62,0,2412.8761567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeigen,2.0249,2412.8605843000005,2412.8612393000003,2412.8613416000007,2412.8761567,2414.9088437,2414.8929413000005,2414.8963229,2414.9088437,2414.9088437,2414.9088437,2414.9088437,2416.9087734000004,2416.9087734000004,2416.9087734000004,2416.9087734000004,2416.893288800001,2,1.5275719999999637,0.16557060000013735,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
63,0,63,,,,,,space,3.919110499999988,None,None,3,0.9475467999991452,0.20162250000066706,None,0,0,0,0,,,,,3,0,3,0,,,,,63,0,63,0,2416.9087734000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwarz,2.1386,2416.8937978000004,2416.8943136000007,2416.8944159000002,2416.9087734000004,2419.0585171000002,2419.0430970000007,2419.0471991000004,2419.0585171000002,2419.0585171000002,2419.0585171000002,2419.0585171000002,2421.0592495,2421.0592495,2421.0592495,2421.0592495,2421.0429769,3,0.9475467999991452,0.20162250000066706,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
64,0,64,,,,,,space,3.919110499999988,None,None,3,0.8651593000004141,0.16662900000028458,None,0,0,0,0,,,,,3,0,3,0,,,,,64,0,64,0,2421.0592495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schutz,2.7056,2421.0434808,2421.0441346000007,2421.0442410000005,2421.0592495,2423.7753103000005,2423.7593894,2423.7635016000004,2423.7753103000005,2423.7753103000005,2423.7753103000005,2423.7753103000005,2425.7750457,2425.7750457,2425.7750457,2425.7750457,2425.759355800001,3,0.8651593000004141,0.16662900000028458,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
65,0,65,,,,,,space,3.919110499999988,None,None,2,1.0735371000000669,0.17557599999963713,None,0,0,0,0,,,,,3,0,3,0,,,,,65,0,65,0,2425.7750457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klempner,2.348,2425.7598574000003,2425.760397700001,2425.7605068000003,2425.7750457,2428.124709500001,2428.1096129000007,2428.1142591000007,2428.124709500001,2428.124709500001,2428.124709500001,2428.124709500001,2430.1248125,2430.1248125,2430.1248125,2430.1248125,2430.1090942,2,1.0735371000000669,0.17557599999963713,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
66,0,66,,,,,,space,3.919110499999988,None,None,3,0.8706562999996095,0.2193944000000556,None,0,0,0,0,,,,,3,0,3,0,,,,,66,0,66,0,2430.1248125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brief,2.1825,2430.1096100000004,2430.1101144000004,2430.1102176000004,2430.1248125,2432.3076528,2432.2925485000005,2432.2959761,2432.3076528,2432.3076528,2432.3076528,2432.3076528,2434.3078687000007,2434.3078687000007,2434.3078687000007,2434.3078687000007,2434.2922077000003,3,0.8706562999996095,0.2193944000000556,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
67,0,67,,,,,,space,3.919110499999988,None,None,3,1.3932352000001629,0.18250450000050478,None,0,0,0,0,,,,,3,0,3,0,,,,,67,0,67,0,2434.3078687000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausbruch,3.309,2434.2927193000005,2434.2932355000003,2434.2933442000003,2434.3078687000007,2437.6243763,2437.6091555000003,2437.6132754,2437.6243763,2437.6243763,2437.6243763,2437.6243763,2439.6243496000006,2439.6243496000006,2439.6243496000006,2439.6243496000006,2439.6087344000007,3,1.3932352000001629,0.18250450000050478,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
68,0,68,,,,,,space,3.919110499999988,None,None,2,0.7066513999998278,0.13259430000016437,None,0,0,0,0,,,,,3,0,3,0,,,,,68,0,68,0,2439.6243496000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luft,2.6028,2439.6092533,2439.6097688,2439.6098741000005,2439.6243496000006,2442.2408594000008,2442.2248956000003,2442.2286429000005,2442.2408594000008,2442.2408594000008,2442.2408594000008,2442.2408594000008,2444.2405035,2444.2405035,2444.2405035,2444.2405035,2444.2250993000007,2,0.7066513999998278,0.13259430000016437,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
69,0,69,,,,,,space,3.919110499999988,None,None,3,1.2806806999997207,0.15864030000011553,None,0,0,0,0,,,,,3,0,3,0,,,,,69,0,69,0,2444.2405035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hügel,2.7409,2444.2255994000006,2444.2261844000004,2444.226289200001,2444.2405035,2446.9903634,2446.974830100001,2446.978973,2446.9903634,2446.9903634,2446.9903634,2446.9903634,2448.9903591,2448.9903591,2448.9903591,2448.9903591,2448.9746945000006,3,1.2806806999997207,0.15864030000011553,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
70,0,70,,,,,,space,3.919110499999988,None,None,2,0.9608966000005239,0.16532600000027742,None,0,0,0,0,,,,,3,0,3,0,,,,,70,0,70,0,2448.9903591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elephant,3.2035,2448.9751952000006,2448.975866500001,2448.9759695000002,2448.9903591,2452.2067147000007,2452.1912758000008,2452.1953394,2452.2067147000007,2452.2067147000007,2452.2067147000007,2452.2067147000007,2454.2066214000006,2454.2066214000006,2454.2066214000006,2454.2066214000006,2454.1911280000004,2,0.9608966000005239,0.16532600000027742,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
71,0,71,,,,,,space,3.919110499999988,None,None,2,1.1483642000002874,0.1734411999996155,None,0,0,0,0,,,,,3,0,3,0,,,,,71,0,71,0,2454.2066214000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Party,2.4373,2454.1916332,2454.1921292000006,2454.192234100001,2454.2066214000006,2456.6563652000004,2456.6407834,2456.6456696000005,2456.6563652000004,2456.6563652000004,2456.6563652000004,2456.6563652000004,2458.6564557,2458.6564557,2458.6564557,2458.6564557,2458.6407407000006,2,1.1483642000002874,0.1734411999996155,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
72,0,72,,,,,,space,3.919110499999988,None,None,3,0.9469914000001154,0.19048209999982646,None,0,0,0,0,,,,,3,0,3,0,,,,,72,0,72,0,2458.6564557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wein,2.4676,2458.6412508000003,2458.6417625000004,2458.6418673000007,2458.6564557,2461.1398949000004,2461.1238986000008,2461.1276281,2461.1398949000004,2461.1398949000004,2461.1398949000004,2461.1398949000004,2463.1396381000004,2463.1396381000004,2463.1396381000004,2463.1396381000004,2463.1237949000006,3,0.9469914000001154,0.19048209999982646,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
73,0,73,,,,,,space,3.919110499999988,None,None,2,1.1337410999994972,0.1666668000007121,None,0,0,0,0,,,,,3,0,3,0,,,,,73,0,73,0,2463.1396381000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sport,2.8005,2463.1242981000005,2463.1249499000005,2463.125056600001,2463.1396381000004,2465.9391652000004,2465.923532500001,2465.9273899,2465.9391652000004,2465.9391652000004,2465.9391652000004,2465.9391652000004,2467.939091200001,2467.939091200001,2467.939091200001,2467.939091200001,2467.9240858000003,2,1.1337410999994972,0.1666668000007121,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
74,0,74,,,,,,space,3.919110499999988,None,None,3,1.484884599999532,0.2164239000003363,None,0,0,0,0,,,,,3,0,3,0,,,,,74,0,74,0,2467.939091200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schloss,2.3396,2467.9245808000005,2467.9251531,2467.9252595000007,2467.939091200001,2470.288970400001,2470.27333,2470.277123600001,2470.288970400001,2470.288970400001,2470.288970400001,2470.288970400001,2472.2888699000005,2472.2888699000005,2472.2888699000005,2472.2888699000005,2472.2733772,3,1.484884599999532,0.2164239000003363,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
75,0,75,,,,,,space,3.919110499999988,None,None,2,0.9103878000005352,0.16954850000001898,None,0,0,0,0,,,,,3,0,3,0,,,,,75,0,75,0,2472.2888699000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gast,3.6213,2472.2738844000005,2472.2744729000005,2472.2745780000005,2472.2888699000005,2475.9219220000004,2475.9063000000006,2475.909297800001,2475.9219220000004,2475.9219220000004,2475.9219220000004,2475.9219220000004,2477.9220336000008,2477.9220336000008,2477.9220336000008,2477.9220336000008,2477.906282000001,2,0.9103878000005352,0.16954850000001898,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
76,0,76,,,,,,space,3.919110499999988,None,None,3,1.1411474999995335,0.14264450000064244,None,0,0,0,0,,,,,3,0,3,0,,,,,76,0,76,0,2477.9220336000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Papier,2.6963,2477.9067926000007,2477.9073035,2477.9074121000003,2477.9220336000008,2480.6219996,2480.606222900001,2480.610631400001,2480.6219996,2480.6219996,2480.6219996,2480.6219996,2482.6220681000004,2482.6220681000004,2482.6220681000004,2482.6220681000004,2482.6062102000005,3,1.1411474999995335,0.14264450000064244,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
77,0,77,,,,,,space,3.919110499999988,None,None,3,0.9382073999995555,0.20656440000038856,None,0,0,0,0,,,,,3,0,3,0,,,,,77,0,77,0,2482.6220681000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nebel,2.5603,2482.6067208000004,2482.6072201000006,2482.607323200001,2482.6220681000004,2485.1881128000005,2485.1721953000006,2485.1753349,2485.1881128000005,2485.1881128000005,2485.1881128000005,2485.1881128000005,2487.188151900001,2487.188151900001,2487.188151900001,2487.188151900001,2487.1726560000006,3,0.9382073999995555,0.20656440000038856,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
78,0,78,,,,,,space,3.919110499999988,None,None,3,0.9233218999997916,0.19598210000003746,None,0,0,0,0,,,,,3,0,3,0,,,,,78,0,78,0,2487.188151900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marmor,3.5643,2487.1731654000005,2487.1736718,2487.1737796000007,2487.188151900001,2490.7543511000003,2490.7387815,2490.7431986,2490.7543511000003,2490.7543511000003,2490.7543511000003,2490.7543511000003,2492.7545339000008,2492.7545339000008,2492.7545339000008,2492.7545339000008,2492.7391906000003,3,0.9233218999997916,0.19598210000003746,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
79,0,79,,,,,,space,3.919110499999988,None,None,3,0.9027623000001768,0.17717279999942548,None,0,0,0,0,,,,,3,0,3,0,,,,,79,0,79,0,2492.7545339000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tee,3.7635,2492.7396605000004,2492.7402343000003,2492.740334,2492.7545339000008,2496.5209101,2496.5054559,2496.5083330000007,2496.5209101,2496.5209101,2496.5209101,2496.5209101,2498.5325341000007,2498.5325341000007,2498.5325341000007,2498.5325341000007,2498.5051997,3,0.9027623000001768,0.17717279999942548,None,,,,,,,,,,,,,,,,,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
0,0,0,Professor,Student,Lehrer,Universität,2.4888,space,4.417557700000543,None,None,2,1.2309158999996725,0.18050459999994928,None,1,0,1,0,0,79,79,70,0,0,0,0,0,79,79,58,0,0,0,0,2720.5581972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2689.1147987000004,2689.1154873000005,2689.1726400000007,2689.1728782,2689.1773624000007,2689.1776255000004,2689.2059087000007,2689.2060890000002,2689.2121088000004,2689.2161106000003,2689.2161106000003,2693.6446270000006,space,4.417557700000543,None,2693.6447857000003,2693.659522000001,2693.659522000001,2708.5433041000006,None,2708.5509059000005,2708.5583340000003,2708.558750966667,2709.765544600001,2718.558119966667,2719.5651062000006,2720.5581972,2720.5421257000007,Safari,2.4888,2720.5435795000003,2720.544198400001,2720.5442986000007,2720.5581972,2723.0576163000005,2723.0421133,2723.045860200001,2723.0576163000005,2723.0576163000005,2723.0576163000005,2723.0576163000005,2725.0575634000006,2725.0575634000006,2725.0575634000006,2725.0575634000006,2725.0421093000004,2,1.2309158999996725,0.18050459999994928,None,2510.520350500001,2672.979435,space,2672.989715500001,2672.9976599,2676.993921200001,2676.993921200001,2677.0109697000007,2689.1120006,2,12.11151609999979,None,2510.5366852000006,2510.5366852000006,162.44053340000028,None,,,,,1771,1,2025-10-28_13h59.04.988,sm,2024.2.4,59.91906133210517,2025-10-28 13h59.15.069785 +0100,
