thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
37,0,37,,,,,,space,83.83804600000076,None,None,3,0.9822702999990724,0.2073593000004621,None,1,0,1,0,,,,,2,0,2,0,,,,,37,0,37,0,3486.369086400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hemd,2.0345,3486.3540476000007,3486.3546567000003,3486.3547666000004,3486.369086400001,3488.4189135000006,3488.402703500001,3488.4053844,3488.4189135000006,3488.4189135000006,3488.4189135000006,3488.4189135000006,3490.4185129999996,3490.4185129999996,3490.4185129999996,3490.4185129999996,3490.4030603,3,0.9822702999990724,0.2073593000004621,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
38,0,38,,,,,,space,83.83804600000076,None,None,3,0.8915398000008281,0.21345329999894602,None,1,0,1,0,,,,,2,0,2,0,,,,,38,0,38,0,3490.4185129999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernseher,5.0312,3490.4035575000007,3490.4040840999996,3490.4041914,3490.4185129999996,3495.4514914,3495.436052600001,3495.4400629,3495.4514914,3495.4514914,3495.4514914,3495.4514914,3497.4517931,3497.4517931,3497.4517931,3497.4517931,3497.4361602,3,0.8915398000008281,0.21345329999894602,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
39,0,39,,,,,,space,83.83804600000076,None,None,3,0.8307500000009895,0.2068448999998509,None,1,0,1,0,,,,,2,0,2,0,,,,,39,0,39,0,3497.4517931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tube,3.3702,3497.4366695,3497.437199500001,3497.4373083,3497.4517931,3500.8346054000003,3500.8192002999995,3500.8222331999996,3500.8346054000003,3500.8346054000003,3500.8346054000003,3500.8346054000003,3502.8348195999997,3502.8348195999997,3502.8348195999997,3502.8348195999997,3502.8189611999996,3,0.8307500000009895,0.2068448999998509,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
40,0,40,,,,,,space,83.83804600000076,None,None,3,0.745557899999767,0.1944669000004069,None,1,0,1,0,,,,,2,0,2,0,,,,,40,0,40,0,3502.8348195999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Küche,3.3357,3502.8194594999995,3502.8202018,3502.8203805000003,3502.8348195999997,3506.1842814,3506.1686629999995,3506.1719660999997,3506.1842814,3506.1842814,3506.1842814,3506.1842814,3508.1842454999996,3508.1842454999996,3508.1842454999996,3508.1842454999996,3508.1690217000005,3,0.745557899999767,0.1944669000004069,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
41,0,41,,,,,,space,83.83804600000076,None,None,3,0.8297044999999343,0.1815148000005138,None,1,0,1,0,,,,,2,0,2,0,,,,,41,0,41,0,3508.1842454999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bild,2.2915,3508.1695298999994,3508.1702142000004,3508.1703272000004,3508.1842454999996,3510.4839155,3510.4687736000005,3510.4725049,3510.4839155,3510.4839155,3510.4839155,3510.4839155,3512.484136100001,3512.484136100001,3512.484136100001,3512.484136100001,3512.468482200001,3,0.8297044999999343,0.1815148000005138,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
42,0,42,,,,,,space,83.83804600000076,None,None,3,0.7487657999990915,0.1869341000001441,None,1,0,1,0,,,,,2,0,2,0,,,,,42,0,42,0,3512.484136100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwung,3.1802,3512.4689881999993,3512.469484100001,3512.4695901000005,3512.484136100001,3515.6671749000006,3515.651801000001,3515.6554552000007,3515.6671749000006,3515.6671749000006,3515.6671749000006,3515.6671749000006,3517.6670194000008,3517.6670194000008,3517.6670194000008,3517.6670194000008,3517.6515974999993,3,0.7487657999990915,0.1869341000001441,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
43,0,43,,,,,,space,83.83804600000076,None,None,3,0.8153279999987717,0.1755051000000094,None,1,0,1,0,,,,,2,0,2,0,,,,,43,0,43,0,3517.6670194000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zug,4.0471,3517.6520740000005,3517.6525926000004,3517.6526917,3517.6670194000008,3521.7167789999994,3521.701189300001,3521.7045819999994,3521.7167789999994,3521.7167789999994,3521.7167789999994,3521.7167789999994,3523.7170703,3523.7170703,3523.7170703,3523.7170703,3523.7007925000007,3,0.8153279999987717,0.1755051000000094,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
44,0,44,,,,,,space,83.83804600000076,None,None,3,0.8687933000001067,0.18348189999960596,None,1,0,1,0,,,,,2,0,2,0,,,,,44,0,44,0,3523.7170703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tee,2.2605,3523.7012005999995,3523.7016584000003,3523.7017432000002,3523.7170703,3525.982882200001,3525.9676699,3525.9708653000007,3525.982882200001,3525.982882200001,3525.982882200001,3525.982882200001,3527.9833277000007,3527.9833277000007,3527.9833277000007,3527.9833277000007,3527.9678319999994,3,0.8687933000001067,0.18348189999960596,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
45,0,45,,,,,,space,83.83804600000076,None,None,2,1.4335404000012204,0.20633660000021337,None,1,0,1,0,,,,,2,0,2,0,,,,,45,0,45,0,3527.9833277000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schmerz,3.3294,3527.9683362999995,3527.9688503999996,3527.9689609000006,3527.9833277000007,3531.3162671,3531.300722000001,3531.3040881999996,3531.3162671,3531.3162671,3531.3162671,3531.3162671,3533.3161651,3533.3161651,3533.3161651,3533.3161651,3533.3008304000005,2,1.4335404000012204,0.20633660000021337,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
46,0,46,,,,,,space,83.83804600000076,None,None,3,0.9543491999993421,0.23020100000030652,None,1,0,1,0,,,,,2,0,2,0,,,,,46,0,46,0,3533.3161651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herbst,3.9676,3533.301340500001,3533.3018831,3533.301991200001,3533.3161651,3537.2992139999997,3537.283324700001,3537.287258900001,3537.2992139999997,3537.2992139999997,3537.2992139999997,3537.2992139999997,3539.2991185,3539.2991185,3539.2991185,3539.2991185,3539.2836075000005,3,0.9543491999993421,0.23020100000030652,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
47,0,47,,,,,,space,83.83804600000076,None,None,2,1.1640076000003319,0.19645169999967038,None,1,0,1,0,,,,,2,0,2,0,,,,,47,0,47,0,3539.2991185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klempner,5.095,3539.284115900001,3539.2846314000008,3539.2847379000004,3539.2991185,3544.3988072,3544.3831715000006,3544.3865780999995,3544.3988072,3544.3988072,3544.3988072,3544.3988072,3546.3988027000005,3546.3988027000005,3546.3988027000005,3546.3988027000005,3546.3831225999993,2,1.1640076000003319,0.19645169999967038,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
48,0,48,,,,,,space,83.83804600000076,None,None,3,1.2155794000009337,0.23080769999978656,None,1,0,1,0,,,,,2,0,2,0,,,,,48,0,48,0,3546.3988027000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaß,2.9566,3546.3836332,3546.3841875000007,3546.3842957000006,3546.3988027000005,3549.3654433,3549.3496067999995,3549.3537081000004,3549.3654433,3549.3654433,3549.3654433,3549.3654433,3551.365116600001,3551.365116600001,3551.365116600001,3551.365116600001,3551.3497104999997,3,1.2155794000009337,0.23080769999978656,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
49,0,49,,,,,,space,83.83804600000076,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,49,0,49,0,3551.365116600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Party,2.8426,3551.3502123999997,3551.3507552,3551.3508685999996,3551.365116600001,3554.2153418999997,3554.1994041999997,3554.2033096000005,3554.2153418999997,3554.2153418999997,3554.2153418999997,3554.2153418999997,3556.2147615000003,3556.2147615000003,3556.2147615000003,3556.2147615000003,3556.1995180000004,None,,,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
50,0,50,,,,,,space,83.83804600000076,None,None,2,0.5970790999999736,0.20941399999901478,None,1,0,1,0,,,,,2,0,2,0,,,,,50,0,50,0,3556.2147615000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Student,2.051,3556.1999814,3556.2005908,3556.200704400001,3556.2147615000003,3558.2813926999997,3558.265579600001,3558.2692321999994,3558.2813926999997,3558.2813926999997,3558.2813926999997,3558.2813926999997,3560.2815077000005,3560.2815077000005,3560.2815077000005,3560.2815077000005,3560.2657914,2,0.5970790999999736,0.20941399999901478,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
51,0,51,,,,,,space,83.83804600000076,None,None,3,0.7858025999994425,0.2261783000012656,None,1,0,1,0,,,,,2,0,2,0,,,,,51,0,51,0,3560.2815077000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mappe,3.7299,3560.2662948999996,3560.266941500001,3560.2670475999994,3560.2815077000005,3564.0142186000003,3563.998491700001,3564.0019162,3564.0142186000003,3564.0142186000003,3564.0142186000003,3564.0142186000003,3566.0142874000003,3566.0142874000003,3566.0142874000003,3566.0142874000003,3565.9988170999995,3,0.7858025999994425,0.2261783000012656,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
52,0,52,,,,,,space,83.83804600000076,None,None,3,1.1333051000001433,0.2362823000003118,None,1,0,1,0,,,,,2,0,2,0,,,,,52,0,52,0,3566.0142874000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essen,4.1935,3565.9992881999997,3565.9998960000003,3565.9999990999995,3566.0142874000003,3570.2138162,3570.1983776999996,3570.2018536999994,3570.2138162,3570.2138162,3570.2138162,3570.2138162,3572.2142999,3572.2142999,3572.2142999,3572.2142999,3572.1982758000004,3,1.1333051000001433,0.2362823000003118,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
53,0,53,,,,,,space,83.83804600000076,None,None,3,0.8205068999996001,0.26024879999931727,None,1,0,1,0,,,,,2,0,2,0,,,,,53,0,53,0,3572.2142999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerzen,2.1365,3572.198797,3572.1993859999993,3572.1994913999997,3572.2142999,3574.3636364999993,3574.3481395999997,3574.3522865000004,3574.3636364999993,3574.3636364999993,3574.3636364999993,3574.3636364999993,3576.3638213000004,3576.3638213000004,3576.3638213000004,3576.3638213000004,3576.348190400001,3,0.8205068999996001,0.26024879999931727,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
54,0,54,,,,,,space,83.83804600000076,None,None,3,0.7677266999999119,0.30554379999921366,None,1,0,1,0,,,,,2,0,2,0,,,,,54,0,54,0,3576.3638213000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwarz,3.5354,3576.3486844999998,3576.3491891000003,3576.349294300001,3576.3638213000004,3579.9134206999997,3579.898013500001,3579.9029834000003,3579.9134206999997,3579.9134206999997,3579.9134206999997,3579.9134206999997,3581.9134227000004,3581.9134227000004,3581.9134227000004,3581.9134227000004,3581.897530000001,3,0.7677266999999119,0.30554379999921366,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
55,0,55,,,,,,space,83.83804600000076,None,None,3,1.0569250000007742,0.319535900000119,None,1,0,1,0,,,,,2,0,2,0,,,,,55,0,55,0,3581.9134227000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karton,2.8689,3581.8979480000007,3581.8985463,3581.8986348999997,3581.9134227000004,3584.796540800001,3584.780851800001,3584.7848012000004,3584.796540800001,3584.796540800001,3584.796540800001,3584.796540800001,3586.7964421999995,3586.7964421999995,3586.7964421999995,3586.7964421999995,3586.7809007000005,3,1.0569250000007742,0.319535900000119,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
56,0,56,,,,,,space,83.83804600000076,None,None,3,0.7401309999986552,0.21884070000123756,None,1,0,1,0,,,,,2,0,2,0,,,,,56,0,56,0,3586.7964421999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krone,2.2918,3586.7814040000003,3586.7819200999993,3586.7820256000005,3586.7964421999995,3589.0967604999996,3589.0808062999995,3589.0844755000007,3589.0967604999996,3589.0967604999996,3589.0967604999996,3589.0967604999996,3591.096156300001,3591.096156300001,3591.096156300001,3591.096156300001,3591.0806672999997,3,0.7401309999986552,0.21884070000123756,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
57,0,57,,,,,,space,83.83804600000076,None,None,3,0.9787161000003834,0.2517193000003317,None,1,0,1,0,,,,,2,0,2,0,,,,,57,0,57,0,3591.096156300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frieden,2.1579,3591.0811413,3591.081661700001,3591.0817639999996,3591.096156300001,3593.2624509999996,3593.247008700001,3593.2507123999994,3593.2624509999996,3593.2624509999996,3593.2624509999996,3593.2624509999996,3595.2629217000003,3595.2629217000003,3595.2629217000003,3595.2629217000003,3595.2471961,3,0.9787161000003834,0.2517193000003317,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
58,0,58,,,,,,space,83.83804600000076,None,None,3,1.163410199998907,0.19951510000100825,None,1,0,1,0,,,,,2,0,2,0,,,,,58,0,58,0,3595.2629217000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gegenwart,3.2428,3595.2476954000003,3595.248227700001,3595.2483323000006,3595.2629217000003,3598.5120589999997,3598.496521,3598.4999486000006,3598.5120589999997,3598.5120589999997,3598.5120589999997,3598.5120589999997,3600.5126628000007,3600.5126628000007,3600.5126628000007,3600.5126628000007,3600.4966835999994,3,1.163410199998907,0.19951510000100825,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
59,0,59,,,,,,space,83.83804600000076,None,None,3,0.8720591999990575,0.3252102999995259,None,1,0,1,0,,,,,2,0,2,0,,,,,59,0,59,0,3600.5126628000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asche,2.8387,3600.497189500001,3600.497838800001,3600.4979424000003,3600.5126628000007,3603.3620440000004,3603.3464018000004,3603.3497741,3603.3620440000004,3603.3620440000004,3603.3620440000004,3603.3620440000004,3605.3622867999993,3605.3622867999993,3605.3622867999993,3605.3622867999993,3605.3465441,3,0.8720591999990575,0.3252102999995259,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
60,0,60,,,,,,space,83.83804600000076,None,None,3,1.2500657000000501,0.22477680000156397,None,1,0,1,0,,,,,2,0,2,0,,,,,60,0,60,0,3605.3622867999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunst,2.9545,3605.3470497000008,3605.347712,3605.3478219,3605.3622867999993,3608.3292782,3608.3127240000003,3608.3156604000005,3608.3292782,3608.3292782,3608.3292782,3608.3292782,3610.3284971000003,3610.3284971000003,3610.3284971000003,3610.3284971000003,3610.3129311000002,3,1.2500657000000501,0.22477680000156397,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
61,0,61,,,,,,space,83.83804600000076,None,None,3,1.3647578000000067,0.24922180000066874,None,1,0,1,0,,,,,2,0,2,0,,,,,61,0,61,0,3610.3284971000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strand,2.7057,3610.3134297999995,3610.3140250000006,3610.3141305,3610.3284971000003,3613.045619900001,3613.0293288000003,3613.034315400001,3613.045619900001,3613.045619900001,3613.045619900001,3613.045619900001,3615.0450011000003,3615.0450011000003,3615.0450011000003,3615.0450011000003,3615.029404600001,3,1.3647578000000067,0.24922180000066874,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
62,0,62,,,,,,space,83.83804600000076,None,None,2,1.1559961999992083,0.17159540000102425,None,1,0,1,0,,,,,2,0,2,0,,,,,62,0,62,0,3615.0450011000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kopf,3.0583,3615.0299071,3615.0304442000006,3615.0305516,3615.0450011000003,3618.1114167000005,3618.0957621999996,3618.0992801,3618.1114167000005,3618.1114167000005,3618.1114167000005,3618.1114167000005,3620.1113799999994,3620.1113799999994,3620.1113799999994,3620.1113799999994,3620.0956388999994,2,1.1559961999992083,0.17159540000102425,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
63,0,63,,,,,,space,83.83804600000076,None,None,3,1.104911099999299,0.2303317000005336,None,1,0,1,0,,,,,2,0,2,0,,,,,63,0,63,0,3620.1113799999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raum,2.2206,3620.0961450999994,3620.0966483,3620.0967568999995,3620.1113799999994,3622.3443842999995,3622.328431000001,3622.3316872999994,3622.3443842999995,3622.3443842999995,3622.3443842999995,3622.3443842999995,3624.3442043999994,3624.3442043999994,3624.3442043999994,3624.3442043999994,3624.3287967000006,3,1.104911099999299,0.2303317000005336,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
64,0,64,,,,,,space,83.83804600000076,None,None,None,,,None,1,0,1,0,,,,,2,0,2,0,,,,,64,0,64,0,3624.3442043999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fakt,2.3125,3624.3292974999995,3624.3298466999995,3624.3299534000007,3624.3442043999994,3626.6608356999996,3626.6452056999997,3626.6488782999995,3626.6608356999996,3626.6608356999996,3626.6608356999996,3626.6608356999996,3628.6608128,3628.6608128,3628.6608128,3628.6608128,3628.645070900001,None,,,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
65,0,65,,,,,,space,83.83804600000076,None,None,3,0.9608031999996456,0.19842919999973674,None,1,0,1,0,,,,,2,0,2,0,,,,,65,0,65,0,3628.6608128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ehe,2.2996,3628.6455484999997,3628.6460462999994,3628.6461565,3628.6608128,3630.9606527000005,3630.9449305999997,3630.947886500001,3630.9606527000005,3630.9606527000005,3630.9606527000005,3630.9606527000005,3632.9604723,3632.9604723,3632.9604723,3632.9604723,3632.9451885999997,3,0.9608031999996456,0.19842919999973674,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
66,0,66,,,,,,space,83.83804600000076,None,None,3,0.8017342000002827,0.18735120000019378,None,1,0,1,0,,,,,2,0,2,0,,,,,66,0,66,0,3632.9604723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gipfel,5.8294,3632.9457218,3632.9463929000003,3632.9465106,3632.9604723,3638.7934152999997,3638.7781079999995,3638.7819929000007,3638.7934152999997,3638.7934152999997,3638.7934152999997,3638.7934152999997,3640.793372700001,3640.793372700001,3640.793372700001,3640.793372700001,3640.7777429000007,3,0.8017342000002827,0.18735120000019378,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
67,0,67,,,,,,space,83.83804600000076,None,None,3,0.8134460000001127,0.18421119999948132,None,1,0,1,0,,,,,2,0,2,0,,,,,67,0,67,0,3640.793372700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnürsenkel,2.3942,3640.778238600001,3640.7787583,3640.7788690999996,3640.793372700001,3643.1930721,3643.1773495000007,3643.1813735000005,3643.1930721,3643.1930721,3643.1930721,3643.1930721,3645.1930507000006,3645.1930507000006,3645.1930507000006,3645.1930507000006,3645.1774369999994,3,0.8134460000001127,0.18421119999948132,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
68,0,68,,,,,,space,83.83804600000076,None,None,3,0.7322218999997858,0.183181099999274,None,1,0,1,0,,,,,2,0,2,0,,,,,68,0,68,0,3645.1930507000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bücher,4.931,3645.177948400001,3645.178456300001,3645.1785718,3645.1930507000006,3650.1257668999997,3650.1101348,3650.113957300001,3650.1257668999997,3650.1257668999997,3650.1257668999997,3650.1257668999997,3652.1263088000005,3652.1263088000005,3652.1263088000005,3652.1263088000005,3652.110621500001,3,0.7322218999997858,0.183181099999274,None,,,,,,,,,,,,,,,,,,5720,1,2025-10-17_16h12.03.769,sm,2024.2.4,59.967138008263554,2025-10-17 16h12.15.988986 +0200,
